spatial_dimension,total_dimension,num_sources,alpha_0,alpha_1,gamma,M,T,grid_sizes,time_window_size,variant,has_commits,agent_commit_count,commit_rate,first_commit_time,last_commit_time,final_psi,max_salience,source_emission_counts
4,5,1,0.8,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,42340,84.68,10.389999999999823,499.99999999969026,27.625053301350015,27.625053301350015,[50000]
4,5,2,0.8,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,15923,79.615,7.4999999999998845,199.99999999996308,17.02133546829791,17.02133546829791,"[20000, 20000]"
4,5,2,0.8,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,45923,91.846,7.4999999999998845,499.99999999969026,110.48270588876171,110.48270588876171,"[50000, 50000]"
4,5,2,0.8,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,15923,79.615,7.4999999999998845,199.99999999996308,17.081252366207778,17.081252366207778,"[20000, 20000]"
4,5,2,0.8,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,45923,91.846,7.4999999999998845,499.99999999969026,111.64021571540933,111.64021571540933,"[50000, 50000]"
4,5,4,0.8,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,17725,88.625,5.479999999999928,199.99999999996308,68.11158614269436,68.11158614269436,"[20000, 20000, 20000, 20000]"
4,5,4,0.8,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,47725,95.45,5.479999999999928,499.99999999969026,442.069634747528,442.069634747528,"[50000, 50000, 50000, 50000]"
4,5,4,0.8,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,17725,88.625,5.479999999999928,199.99999999996308,68.11781170885266,68.11781170885266,"[20000, 20000, 20000, 20000]"
4,5,4,0.8,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,47725,95.45,5.479999999999928,499.99999999969026,445.4926047115417,445.4926047115417,"[50000, 50000, 50000, 50000]"
4,5,1,0.8,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,8925,44.625,11.4899999999998,199.99999999996308,1.9184535600271497,1.9184535600271497,[20000]
4,5,1,0.8,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,38925,77.85,11.4899999999998,499.99999999969026,12.297043985683091,12.297043985683091,[50000]
4,5,1,0.8,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,8925,44.625,11.4899999999998,199.99999999996308,1.9184535600271497,1.9184535600271497,[20000]
4,5,1,0.8,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,38925,77.85,11.4899999999998,499.99999999969026,12.297043985683091,12.297043985683091,[50000]
4,5,2,0.8,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,14295,71.475,8.089999999999872,199.99999999996308,7.679372980195822,7.679372980195822,"[20000, 20000]"
4,5,2,0.8,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,44295,88.59,8.089999999999872,499.99999999969026,49.22530660028468,49.22530660028468,"[50000, 50000]"
4,5,2,0.8,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,14295,71.475,8.089999999999872,199.99999999996308,7.680565332032714,7.680565332032714,"[20000, 20000]"
4,5,2,0.8,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,44295,88.59,8.089999999999872,499.99999999969026,49.58021955615674,49.58021955615674,"[50000, 50000]"
4,5,4,0.8,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,16984,84.92,5.799999999999921,199.99999999996308,30.71879494625828,30.71879494625828,"[20000, 20000, 20000, 20000]"
4,5,4,0.8,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,46984,93.968,5.799999999999921,499.99999999969026,197.19181221903173,197.19181221903173,"[50000, 50000, 50000, 50000]"
4,5,4,0.8,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,16984,84.92,5.799999999999921,199.99999999996308,30.718781025045942,30.718781025045942,"[20000, 20000, 20000, 20000]"
4,5,4,0.8,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,46984,93.968,5.799999999999921,499.99999999969026,197.99215942189318,197.99215942189318,"[50000, 50000, 50000, 50000]"
4,5,1,1.2,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,16537,82.685,7.879999999999876,199.99999999996308,13.801920078993426,13.801920078993426,[20000]
4,5,1,1.2,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,46537,93.074,7.879999999999876,499.99999999969026,25.269392060750416,25.27184776260713,[50000]
4,5,1,1.2,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,16537,82.685,7.879999999999876,199.99999999996308,13.801920078993426,13.801920078993426,[20000]
4,5,1,1.2,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,46537,93.074,7.879999999999876,499.99999999969026,25.269392060750416,25.27184776260713,[50000]
4,5,2,1.2,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,17931,89.655,5.84999999999992,199.99999999996308,55.210252956014074,55.210252956014074,"[20000, 20000]"
4,5,2,1.2,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,47931,95.862,5.84999999999992,499.99999999969026,100.14764239568271,100.1555607812615,"[50000, 50000]"
4,5,2,1.2,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,17931,89.655,5.84999999999992,199.99999999996308,55.29096814515938,55.29096814515938,"[20000, 20000]"
4,5,2,1.2,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,47931,95.862,5.84999999999992,499.99999999969026,101.93484763584738,101.93484763584738,"[50000, 50000]"
4,5,4,1.2,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,18682,93.41,4.3599999999999515,199.99999999996308,220.84067771496012,220.84067771496012,"[20000, 20000, 20000, 20000]"
4,5,4,1.2,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,48682,97.364,4.3599999999999515,499.99999999969026,403.4789649929018,403.5108167267349,"[50000, 50000, 50000, 50000]"
4,5,4,1.2,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,18682,93.41,4.3599999999999515,199.99999999996308,220.90377978625332,220.90377978625332,"[20000, 20000, 20000, 20000]"
4,5,4,1.2,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,48682,97.364,4.3599999999999515,499.99999999969026,401.9256249830734,401.9573876211476,"[50000, 50000, 50000, 50000]"
4,5,1,1.2,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,14733,73.665,8.569999999999862,199.99999999996308,9.688996733850516,9.688996733850516,[20000]
4,5,1,1.2,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,44733,89.466,8.569999999999862,499.99999999969026,62.39621571119495,62.39621571119495,[50000]
4,5,1,1.2,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,14733,73.665,8.569999999999862,199.99999999996308,9.688996733850516,9.688996733850516,[20000]
4,5,1,1.2,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,44733,89.466,8.569999999999862,499.99999999969026,62.39621571119495,62.39621571119495,[50000]
4,5,2,1.2,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,17122,85.61,6.229999999999912,199.99999999996308,38.74785137891077,38.74785137891077,"[20000, 20000]"
4,5,2,1.2,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,47122,94.244,6.229999999999912,499.99999999969026,249.57120891971707,249.57120891971707,"[50000, 50000]"
4,5,2,1.2,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,17122,85.61,6.229999999999912,199.99999999996308,39.03945066106208,39.03945066106208,"[20000, 20000]"
4,5,2,1.2,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,47122,94.244,6.229999999999912,499.99999999969026,250.28290584239963,250.28290584239963,"[50000, 50000]"
4,5,4,1.2,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,18338,91.69,4.579999999999947,199.99999999996308,154.99212941868473,154.99212941868473,"[20000, 20000, 20000, 20000]"
4,5,4,1.2,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,48338,96.676,4.579999999999947,499.99999999969026,998.2881322219503,998.2881322219503,"[50000, 50000, 50000, 50000]"
4,5,4,1.2,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,18338,91.69,4.579999999999947,199.99999999996308,156.01485963594476,156.01485963594476,"[20000, 20000, 20000, 20000]"
4,5,4,1.2,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,48338,96.676,4.579999999999947,499.99999999969026,1000.8051765087185,1000.8051765087185,"[50000, 50000, 50000, 50000]"
4,5,1,1.2,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,12519,62.595,9.339999999999845,199.99999999996308,4.355001742729299,4.355001742729299,[20000]
4,5,1,1.2,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,42519,85.038,9.339999999999845,499.99999999969026,27.957756355055388,27.957756355055388,[50000]
4,5,1,1.2,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,12519,62.595,9.339999999999845,199.99999999996308,4.355001742729299,4.355001742729299,[20000]
4,5,1,1.2,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,42519,85.038,9.339999999999845,499.99999999969026,27.957756355055388,27.957756355055388,[50000]
4,5,2,1.2,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,16089,80.445,6.649999999999903,199.99999999996308,17.44328463007033,17.44328463007033,"[20000, 20000]"
4,5,2,1.2,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,46089,92.178,6.649999999999903,499.99999999969026,112.5110599375588,112.5110599375588,"[50000, 50000]"
4,5,2,1.2,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,16090,80.45,6.649999999999903,199.99999999996308,17.559805177353226,17.559805177353226,"[20000, 20000]"
4,5,2,1.2,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,46090,92.18,6.649999999999903,499.99999999969026,113.02736986081185,113.02736986081185,"[50000, 50000]"
4,5,4,1.2,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,17882,89.41,4.799999999999942,199.99999999996308,69.73415912573029,69.73415912573029,"[20000, 20000, 20000, 20000]"
4,5,4,1.2,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,47882,95.764,4.799999999999942,499.99999999969026,450.00655224418927,450.00655224418927,"[50000, 50000, 50000, 50000]"
4,5,4,1.2,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,17882,89.41,4.799999999999942,199.99999999996308,70.18310708671423,70.18310708671423,"[20000, 20000, 20000, 20000]"
4,5,4,1.2,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,47882,95.764,4.799999999999942,499.99999999969026,451.9671044204073,451.9671044204073,"[50000, 50000, 50000, 50000]"
4,5,1,1.6,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,17233,86.165,6.959999999999896,199.99999999996308,24.54901665429532,24.54901665429532,[20000]
4,5,1,1.6,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,47233,94.466,6.959999999999896,499.99999999969026,43.441942183475945,43.444762621095954,[50000]
4,5,1,1.6,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,17233,86.165,6.959999999999896,199.99999999996308,24.54901665429532,24.54901665429532,[20000]
4,5,1,1.6,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,47233,94.466,6.959999999999896,499.99999999969026,43.441942183475945,43.444762621095954,[50000]
4,5,2,1.6,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,18295,91.475,5.179999999999934,199.99999999996308,98.29295825506527,98.29295825506527,"[20000, 20000]"
4,5,2,1.6,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,48295,96.59,5.179999999999934,499.99999999969026,172.61475824308434,172.64055146530725,"[50000, 50000]"
4,5,2,1.6,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,18295,91.475,5.179999999999934,199.99999999996308,99.53932996431935,99.53932996431935,"[20000, 20000]"
4,5,2,1.6,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,48295,96.59,5.179999999999934,499.99999999969026,180.7522637041052,180.7522637041052,"[50000, 50000]"
4,5,4,1.6,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,18895,94.475,3.8699999999999615,199.99999999996308,393.0683037483335,393.0683037483335,"[20000, 20000, 20000, 20000]"
4,5,4,1.6,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,48895,97.79,3.8699999999999615,499.99999999969026,693.1685686463685,693.2709396734293,"[50000, 50000, 50000, 50000]"
4,5,4,1.6,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,18895,94.475,3.8699999999999615,199.99999999996308,393.72507313560874,393.72507313560874,"[20000, 20000, 20000, 20000]"
4,5,4,1.6,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,48895,97.79,3.8699999999999615,499.99999999969026,700.778326516078,700.8904535287465,"[50000, 50000, 50000, 50000]"
4,5,1,1.6,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,15923,79.615,7.4999999999998845,199.99999999996308,17.01585886336349,17.01585886336349,[20000]
4,5,1,1.6,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,45923,91.846,7.4999999999998845,499.99999999969026,110.50021320540006,110.50021320540006,[50000]
4,5,1,1.6,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,15923,79.615,7.4999999999998845,199.99999999996308,17.01585886336349,17.01585886336349,[20000]
4,5,1,1.6,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,45923,91.846,7.4999999999998845,499.99999999969026,110.50021320540006,110.50021320540006,[50000]
4,5,2,1.6,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,17725,88.625,5.479999999999928,199.99999999996308,68.08534187319164,68.08534187319164,"[20000, 20000]"
4,5,2,1.6,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,47725,95.45,5.479999999999928,499.99999999969026,441.93082355504686,441.93082355504686,"[50000, 50000]"
4,5,2,1.6,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,17725,88.625,5.479999999999928,199.99999999996308,68.32500946483111,68.32500946483111,"[20000, 20000]"
4,5,2,1.6,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,47725,95.45,5.479999999999928,499.99999999969026,446.5608628616373,446.5608628616373,"[50000, 50000]"
4,5,4,1.6,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,18652,93.26,4.0299999999999585,199.99999999996308,272.44634457077746,272.44634457077746,"[20000, 20000, 20000, 20000]"
4,5,4,1.6,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,48652,97.304,4.0299999999999585,499.99999999969026,1768.278538990112,1768.278538990112,"[50000, 50000, 50000, 50000]"
4,5,4,1.6,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,18652,93.26,4.0299999999999585,199.99999999996308,272.4712468354106,272.4712468354106,"[20000, 20000, 20000, 20000]"
4,5,4,1.6,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,48652,97.304,4.0299999999999585,499.99999999969026,1781.9704188461667,1781.9704188461667,"[50000, 50000, 50000, 50000]"
4,5,1,1.6,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,14295,71.475,8.089999999999872,199.99999999996308,7.673814240108599,7.673814240108599,[20000]
4,5,1,1.6,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,44295,88.59,8.089999999999872,499.99999999969026,49.188175942732364,49.188175942732364,[50000]
4,5,1,1.6,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,14295,71.475,8.089999999999872,199.99999999996308,7.673814240108599,7.673814240108599,[20000]
4,5,1,1.6,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,44295,88.59,8.089999999999872,499.99999999969026,49.188175942732364,49.188175942732364,[50000]
4,5,2,1.6,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,16984,84.92,5.799999999999921,199.99999999996308,30.71749192078329,30.71749192078329,"[20000, 20000]"
4,5,2,1.6,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,46984,93.968,5.799999999999921,499.99999999969026,196.90122640113873,196.90122640113873,"[50000, 50000]"
4,5,2,1.6,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,16984,84.92,5.799999999999921,199.99999999996308,30.722261328130855,30.722261328130855,"[20000, 20000]"
4,5,2,1.6,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,46984,93.968,5.799999999999921,499.99999999969026,198.32087822462697,198.32087822462697,"[50000, 50000]"
4,5,4,1.6,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,18333,91.665,4.209999999999955,199.99999999996308,122.87517978503313,122.87517978503313,"[20000, 20000, 20000, 20000]"
4,5,4,1.6,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,48333,96.666,4.209999999999955,499.99999999969026,788.7672488761269,788.7672488761269,"[50000, 50000, 50000, 50000]"
4,5,4,1.6,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,18333,91.665,4.209999999999955,199.99999999996308,122.87512410018377,122.87512410018377,"[20000, 20000, 20000, 20000]"
4,5,4,1.6,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,48333,96.666,4.209999999999955,499.99999999969026,791.9686376875727,791.9686376875727,"[50000, 50000, 50000, 50000]"
4,5,1,2.0,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,17649,88.245,6.31999999999991,199.99999999996308,38.3636899559131,38.3636899559131,[20000]
4,5,1,2.0,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,47649,95.298,6.31999999999991,499.99999999969026,69.06944351045159,69.07331360748202,[50000]
4,5,1,2.0,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,17649,88.245,6.31999999999991,199.99999999996308,38.3636899559131,38.3636899559131,[20000]
4,5,1,2.0,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,47649,95.298,6.31999999999991,499.99999999969026,69.06944351045159,69.07331360748202,[50000]
4,5,2,2.0,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,18523,92.615,4.709999999999944,199.99999999996308,153.40467687013927,153.40467687013927,"[20000, 20000]"
4,5,2,2.0,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,48523,97.046,4.709999999999944,499.99999999969026,274.39642799531606,274.4239363108992,"[50000, 50000]"
4,5,2,2.0,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,18523,92.615,4.709999999999944,199.99999999996308,153.7197862956898,153.7197862956898,"[20000, 20000]"
4,5,2,2.0,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,48523,97.046,4.709999999999944,499.99999999969026,278.4165400099117,278.4619565730486,"[50000, 50000]"
4,5,4,2.0,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,19031,95.155,3.519999999999969,199.99999999996308,613.6199993690622,613.6199993690622,"[20000, 20000, 20000, 20000]"
4,5,4,2.0,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,49031,98.062,3.519999999999969,499.99999999969026,1105.1085123902153,1105.228969856348,"[50000, 50000, 50000, 50000]"
4,5,4,2.0,1.0,0.1,1,200,"(16, 16, 16, 16)",10,A_physics,True,19031,95.155,3.519999999999969,199.99999999996308,613.7030366164257,613.7030366164257,"[20000, 20000, 20000, 20000]"
4,5,4,2.0,1.0,0.1,1,500,"(16, 16, 16, 16)",10,A_physics,True,49031,98.062,3.519999999999969,499.99999999969026,1100.3034890130004,1100.4354398320406,"[50000, 50000, 50000, 50000]"
4,5,1,2.0,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,16642,83.21,6.7699999999999,199.99999999996308,26.576039835192727,26.576039835192727,[20000]
4,5,1,2.0,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,46642,93.284,6.7699999999999,499.99999999969026,169.35326320524078,169.35326320524078,[50000]
4,5,1,2.0,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,16642,83.21,6.7699999999999,199.99999999996308,26.576039835192727,26.576039835192727,[20000]
4,5,1,2.0,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,46642,93.284,6.7699999999999,499.99999999969026,169.35326320524078,169.35326320524078,[50000]
4,5,2,2.0,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,18091,90.455,4.959999999999939,199.99999999996308,106.3346857751893,106.3346857751893,"[20000, 20000]"
4,5,2,2.0,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,48091,96.182,4.959999999999939,499.99999999969026,677.7049750752408,677.7049750752408,"[50000, 50000]"
4,5,2,2.0,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,18091,90.455,4.959999999999939,199.99999999996308,105.95722045532702,105.95722045532702,"[20000, 20000]"
4,5,2,2.0,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,48091,96.182,4.959999999999939,499.99999999969026,676.6143093417633,676.6143093417633,"[50000, 50000]"
4,5,4,2.0,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,18847,94.235,3.659999999999966,199.99999999996308,425.5149299641279,425.5149299641279,"[20000, 20000, 20000, 20000]"
4,5,4,2.0,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,48847,97.694,3.659999999999966,499.99999999969026,2712.851105414047,2712.851105414047,"[50000, 50000, 50000, 50000]"
4,5,4,2.0,1.0,0.2,1,200,"(16, 16, 16, 16)",10,A_physics,True,18847,94.235,3.659999999999966,199.99999999996308,425.26795652025254,425.26795652025254,"[20000, 20000, 20000, 20000]"
4,5,4,2.0,1.0,0.2,1,500,"(16, 16, 16, 16)",10,A_physics,True,48847,97.694,3.659999999999966,499.99999999969026,2704.815202529166,2704.815202529166,"[50000, 50000, 50000, 50000]"
4,5,1,2.0,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,15370,76.85,7.25999999999989,199.99999999996308,12.01542621277931,12.01542621277931,[20000]
4,5,1,2.0,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,45370,90.74,7.25999999999989,499.99999999969026,76.15653224711133,76.15653224711133,[50000]
4,5,1,2.0,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,15370,76.85,7.25999999999989,199.99999999996308,12.01542621277931,12.01542621277931,[20000]
4,5,1,2.0,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,45370,90.74,7.25999999999989,499.99999999969026,76.15653224711133,76.15653224711133,[50000]
4,5,2,2.0,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,17522,87.61,5.219999999999933,199.99999999996308,48.07814301864791,48.07814301864791,"[20000, 20000]"
4,5,2,2.0,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,47522,95.044,5.219999999999933,499.99999999969026,304.7581020814252,304.7581020814252,"[50000, 50000]"
4,5,2,2.0,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,17522,87.61,5.219999999999933,199.99999999996308,47.99392525247794,47.99392525247794,"[20000, 20000]"
4,5,2,2.0,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,47522,95.044,5.219999999999933,499.99999999969026,305.7639041044802,305.7639041044802,"[50000, 50000]"
4,5,4,2.0,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,18606,93.03,3.8099999999999627,199.99999999996308,192.33571469798505,192.33571469798505,"[20000, 20000, 20000, 20000]"
4,5,4,2.0,1.0,0.3,1,500,"(16, 16, 16, 16)",10,A_physics,True,48606,97.212,3.8099999999999627,499.99999999969026,1219.2461490514788,1219.2461490514788,"[50000, 50000, 50000, 50000]"
4,5,4,2.0,1.0,0.3,1,200,"(16, 16, 16, 16)",10,A_physics,True,18606,93.03,3.8099999999999627,199.99999999996308,192.29606708524173,192.29606708524173,"[20000, 20000, 20000, 20000]"
