spatial_dimension,total_dimension,num_sources,alpha_0,alpha_1,gamma,M,T,grid_sizes,time_window_size,variant,has_commits,agent_commit_count,commit_rate,first_commit_time,last_commit_time,final_psi,max_salience,source_emission_counts
2,2,1,1.6,1.0,0.3,1,200,"(64, 64)",10,B_rendering,True,13643,68.215,9.276190476190447,200.00000000006196,6.545048595610119,6.545048595610119,[21000]
2,2,1,1.6,1.0,0.3,1,500,"(64, 64)",10,B_rendering,True,45143,90.286,9.276190476190447,499.99999999944464,86.20417829241072,86.20417829241072,[52500]
2,2,2,1.6,1.0,0.3,1,200,"(64, 64)",10,B_rendering,True,17005,85.025,6.628571428571408,200.00000000006196,26.180809384300595,26.180809384300595,"[21000, 21000]"
2,2,2,1.6,1.0,0.3,1,500,"(64, 64)",10,B_rendering,True,48505,97.01,6.628571428571408,499.99999999944464,344.2384548611111,344.2384548611111,"[52500, 52500]"
2,2,2,1.6,1.0,0.3,1,200,"(64, 64)",10,B_rendering,True,17004,85.02,6.628571428571408,200.00000000006196,26.176624310205852,26.176624310205852,"[21000, 21000]"
2,2,2,1.6,1.0,0.3,1,500,"(64, 64)",10,B_rendering,True,48504,97.008,6.628571428571408,499.99999999944464,342.20952690972223,342.20952690972223,"[52500, 52500]"
2,2,4,1.6,1.0,0.3,1,200,"(64, 64)",10,B_rendering,True,18793,93.965,4.799999999999986,200.00000000006196,104.69307725694443,104.69307725694443,"[21000, 21000, 21000, 21000]"
2,2,4,1.6,1.0,0.3,1,500,"(64, 64)",10,B_rendering,True,50293,100.586,4.799999999999986,499.99999999944464,1373.6832217261904,1373.6832217261904,"[52500, 52500, 52500, 52500]"
2,2,4,1.6,1.0,0.3,1,200,"(64, 64)",10,B_rendering,True,18793,93.965,4.799999999999986,200.00000000006196,104.69666418650793,104.69666418650793,"[21000, 21000, 21000, 21000]"
2,2,4,1.6,1.0,0.3,1,500,"(64, 64)",10,B_rendering,True,50293,100.586,4.799999999999986,499.99999999944464,1372.0469990079364,1372.0469990079364,"[52500, 52500, 52500, 52500]"
2,2,1,2.0,1.0,0.1,1,200,"(64, 64)",10,B_rendering,True,18019,90.095,7.133333333333311,200.00000000006196,55.93700280567956,55.93700280567956,[21000]
2,2,1,2.0,1.0,0.1,1,500,"(64, 64)",10,B_rendering,True,49519,99.038,7.133333333333311,499.99999999944464,371.7392392113095,371.7392392113095,[52500]
2,2,1,2.0,1.0,0.1,1,200,"(64, 64)",10,B_rendering,True,18019,90.095,7.133333333333311,200.00000000006196,55.93700280567956,55.93700280567956,[21000]
2,2,1,2.0,1.0,0.1,1,500,"(64, 64)",10,B_rendering,True,49519,99.038,7.133333333333311,499.99999999944464,371.7392392113095,371.7392392113095,[52500]
2,2,2,2.0,1.0,0.1,1,200,"(64, 64)",10,B_rendering,True,19140,95.7,5.314285714285698,200.00000000006196,223.78326512896825,223.78326512896825,"[21000, 21000]"
2,2,2,2.0,1.0,0.1,1,500,"(64, 64)",10,B_rendering,True,50640,101.28,5.314285714285698,499.99999999944464,1486.8250496031746,1486.8250496031746,"[52500, 52500]"
2,2,2,2.0,1.0,0.1,1,200,"(64, 64)",10,B_rendering,True,19140,95.7,5.314285714285698,200.00000000006196,223.84092881944443,223.84092881944443,"[21000, 21000]"
2,2,2,2.0,1.0,0.1,1,500,"(64, 64)",10,B_rendering,True,50640,101.28,5.314285714285698,499.99999999944464,1481.9872271825395,1481.9872271825395,"[52500, 52500]"
2,2,4,2.0,1.0,0.1,1,200,"(64, 64)",10,B_rendering,True,19790,98.95,3.980952380952369,200.00000000006196,894.9949528769841,894.9949528769841,"[21000, 21000, 21000, 21000]"
2,2,4,2.0,1.0,0.1,1,500,"(64, 64)",10,B_rendering,True,51290,102.58,3.980952380952369,499.99999999944464,5934.701438492063,5934.701438492063,"[52500, 52500, 52500, 52500]"
2,2,4,2.0,1.0,0.1,1,200,"(64, 64)",10,B_rendering,True,19790,98.95,3.980952380952369,200.00000000006196,895.0399057539682,895.0399057539682,"[21000, 21000, 21000, 21000]"
2,2,4,2.0,1.0,0.1,1,500,"(64, 64)",10,B_rendering,True,51290,102.58,3.980952380952369,499.99999999944464,5900.9630456349205,5900.9630456349205,"[52500, 52500, 52500, 52500]"
2,2,1,2.0,1.0,0.2,1,200,"(64, 64)",10,B_rendering,True,16657,83.285,7.695238095238071,200.00000000006196,27.343534536210313,27.343534536210313,[21000]
2,2,1,2.0,1.0,0.2,1,500,"(64, 64)",10,B_rendering,True,48157,96.314,7.695238095238071,499.99999999944464,537.683947172619,537.683947172619,[52500]
2,2,1,2.0,1.0,0.2,1,200,"(64, 64)",10,B_rendering,True,16657,83.285,7.695238095238071,200.00000000006196,27.343534536210313,27.343534536210313,[21000]
2,2,1,2.0,1.0,0.2,1,500,"(64, 64)",10,B_rendering,True,48157,96.314,7.695238095238071,499.99999999944464,537.683947172619,537.683947172619,[52500]
2,2,2,2.0,1.0,0.2,1,200,"(64, 64)",10,B_rendering,True,18518,92.59,5.628571428571411,200.00000000006196,109.66473446800595,109.66473446800595,"[21000, 21000]"
2,2,2,2.0,1.0,0.2,1,500,"(64, 64)",10,B_rendering,True,50018,100.036,5.628571428571411,499.99999999944464,2154.9185763888886,2154.9185763888886,"[52500, 52500]"
2,2,2,2.0,1.0,0.2,1,200,"(64, 64)",10,B_rendering,True,18518,92.59,5.628571428571411,200.00000000006196,103.69215959821429,103.69215959821429,"[21000, 21000]"
2,2,2,2.0,1.0,0.2,1,500,"(64, 64)",10,B_rendering,True,50018,100.036,5.628571428571411,499.99999999944464,1897.5303075396823,1897.5303075396823,"[52500, 52500]"
2,2,4,2.0,1.0,0.2,1,200,"(64, 64)",10,B_rendering,True,19519,97.595,4.16190476190475,200.00000000006196,432.1257037450397,432.1257037450397,"[21000, 21000, 21000, 21000]"
2,2,4,2.0,1.0,0.2,1,500,"(64, 64)",10,B_rendering,True,51019,102.038,4.16190476190475,499.99999999944464,8585.119345238094,8585.119345238094,"[52500, 52500, 52500, 52500]"
2,2,4,2.0,1.0,0.2,1,200,"(64, 64)",10,B_rendering,True,19519,97.595,4.16190476190475,200.00000000006196,427.15343191964286,427.15343191964286,"[21000, 21000, 21000, 21000]"
