spatial_dimension,total_dimension,num_sources,alpha_0,alpha_1,gamma,M,T,grid_sizes,time_window_size,variant,has_commits,agent_commit_count,commit_rate,first_commit_time,last_commit_time,final_psi,max_salience,source_emission_counts
3,3,4,0.8,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,38715,77.43,12.719999999999773,499.99999999969026,12.134633555310838,12.134633555310838,"[50000, 50000, 50000, 50000]"
3,3,4,0.8,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,8719,43.595,12.719999999999773,199.99999999996308,1.8709890000363614,1.8709890000363614,"[20000, 20000, 20000, 20000]"
3,3,4,0.8,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,38719,77.438,12.719999999999773,499.99999999969026,12.156118579621012,12.156118579621012,"[50000, 50000, 50000, 50000]"
3,3,1,0.8,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,337,1.685,31.41000000000211,199.99999999996308,1.0540416783474862,0.05275312535306241,[20000]
3,3,1,0.8,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,4993,9.986,31.41000000000211,499.9799999996903,0.6748429217237109,0.33742826542955767,[50000]
3,3,1,0.8,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,337,1.685,31.41000000000211,199.99999999996308,1.0540416783474862,0.05275312535306241,[20000]
3,3,1,0.8,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,4993,9.986,31.41000000000211,499.9799999996903,0.6748429217237109,0.33742826542955767,[50000]
3,3,2,0.8,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,1292,6.46,20.960000000000477,199.9899999999631,0.21110421850326216,0.21110421850326216,"[20000, 20000]"
3,3,2,0.8,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,17327,34.654,20.960000000000477,499.99999999969026,1.349741120034076,1.349741120034076,"[50000, 50000]"
3,3,2,0.8,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,1292,6.46,20.960000000000477,199.95999999996312,0.844443108173127,0.21114301478609127,"[20000, 20000]"
3,3,2,0.8,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,17327,34.654,20.960000000000477,499.99999999969026,1.34940951732879,1.34940951732879,"[50000, 50000]"
3,3,4,0.8,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,4405,22.025,14.29999999999974,199.99999999996308,1.6888577238042306,0.8444718624683137,"[20000, 20000, 20000, 20000]"
3,3,4,0.8,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,33486,66.972,14.29999999999974,499.99999999969026,5.400231544007648,5.400231544007648,"[50000, 50000, 50000, 50000]"
3,3,4,0.8,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,4405,22.025,14.29999999999974,199.9899999999631,0.844560850427506,0.844560850427506,"[20000, 20000, 20000, 20000]"
3,3,4,0.8,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,33487,66.974,14.29999999999974,499.99999999969026,5.39935565704995,5.39935565704995,"[50000, 50000, 50000, 50000]"
3,3,1,1.2,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,2829,14.145,17.77999999999998,199.9799999999631,0.7629410358185464,0.38148096368667933,[20000]
3,3,1,1.2,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,16699,33.398,17.77999999999998,499.98999999969027,0.6678475968381192,0.6679499930523812,[50000]
3,3,1,1.2,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,2829,14.145,17.77999999999998,199.9799999999631,0.7629410358185464,0.38148096368667933,[20000]
3,3,1,1.2,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,16699,33.398,17.77999999999998,499.98999999969027,0.6678475968381192,0.6679499930523812,[50000]
3,3,2,1.2,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,9550,47.75,12.89999999999977,199.99999999996308,1.5277180448491525,1.5277180448491525,"[20000, 20000]"
3,3,2,1.2,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,39550,79.1,12.89999999999977,499.99999999969026,2.7116943197047463,2.7121911069180107,"[50000, 50000]"
3,3,2,1.2,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,9543,47.715,12.89999999999977,199.99999999996308,1.5235002558282082,1.5235002558282082,"[20000, 20000]"
3,3,2,1.2,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,39543,79.086,12.89999999999977,499.99999999969026,2.814637983606217,2.814637983606217,"[50000, 50000]"
3,3,4,1.2,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,15072,75.36,9.469999999999843,199.99999999996308,6.111807121114529,6.111807121114529,"[20000, 20000, 20000, 20000]"
3,3,4,1.2,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,45072,90.144,9.469999999999843,499.99999999969026,10.980448361660574,10.982687442860707,"[50000, 50000, 50000, 50000]"
3,3,4,1.2,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,15070,75.35,9.469999999999843,199.99999999996308,6.1199657034366695,6.1199657034366695,"[20000, 20000, 20000, 20000]"
3,3,4,1.2,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,45070,90.14,9.469999999999843,499.99999999969026,10.822872470287567,10.824758261822641,"[50000, 50000, 50000, 50000]"
3,3,1,1.2,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,1575,7.875,21.05000000000049,199.99999999996308,1.052873664206647,0.26325892996280753,[20000]
3,3,1,1.2,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,20759,41.518,21.05000000000049,499.99999999969026,1.69387447276014,1.69387447276014,[50000]
3,3,1,1.2,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,1575,7.875,21.05000000000049,199.99999999996308,1.052873664206647,0.26325892996280753,[20000]
3,3,1,1.2,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,20759,41.518,21.05000000000049,499.99999999969026,1.69387447276014,1.69387447276014,[50000]
3,3,2,1.2,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,5130,25.65,14.689999999999731,199.99999999996308,1.0528134366299244,1.0528134366299244,"[20000, 20000]"
3,3,2,1.2,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,35130,70.26,14.689999999999731,499.99999999969026,6.772105699904422,6.772105699904422,"[50000, 50000]"
3,3,2,1.2,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,5130,25.65,14.689999999999731,199.99999999996308,1.0529321224131485,1.0529321224131485,"[20000, 20000]"
3,3,2,1.2,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,35130,70.26,14.689999999999731,499.99999999969026,6.780103318234708,6.780103318234708,"[50000, 50000]"
3,3,4,1.2,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,12314,61.57,10.449999999999822,199.99999999996308,4.211686771473987,4.211686771473987,"[20000, 20000, 20000, 20000]"
3,3,4,1.2,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,42314,84.628,10.449999999999822,499.99999999969026,27.101033961519285,27.101033961519285,"[50000, 50000, 50000, 50000]"
3,3,4,1.2,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,12314,61.57,10.449999999999822,199.99999999996308,4.212092070883894,4.212092070883894,"[20000, 20000, 20000, 20000]"
3,3,4,1.2,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,42314,84.628,10.449999999999822,499.99999999969026,27.076137331698806,27.076137331698806,"[50000, 50000, 50000, 50000]"
3,3,1,1.2,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,746,3.73,24.730000000001066,199.91999999996315,0.9515975749239012,0.11899204254150393,[20000]
3,3,1,1.2,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,10375,20.75,24.730000000001066,499.98999999969027,0.759159453371738,0.759159453371738,[50000]
3,3,1,1.2,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,746,3.73,24.730000000001066,199.91999999996315,0.9515975749239012,0.11899204254150393,[20000]
3,3,1,1.2,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,10375,20.75,24.730000000001066,499.98999999969027,0.759159453371738,0.759159453371738,[50000]
3,3,2,1.2,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,2702,13.51,16.709999999999813,199.99999999996308,1.427461267024913,0.47586881759318905,"[20000, 20000]"
3,3,2,1.2,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,28113,56.226,16.709999999999813,499.99999999969026,3.0371262245989863,3.0371262245989863,"[50000, 50000]"
3,3,2,1.2,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,2703,13.515,16.709999999999813,199.9799999999631,0.9532556533813478,0.4766520885711021,"[20000, 20000]"
3,3,2,1.2,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,28125,56.25,16.709999999999813,499.99999999969026,3.037145119525017,3.037145119525017,"[50000, 50000]"
3,3,4,1.2,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,8888,44.44,11.549999999999798,199.99999999996308,1.9029414562468836,1.9029414562468836,"[20000, 20000, 20000, 20000]"
3,3,4,1.2,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,38888,77.776,11.549999999999798,499.99999999969026,12.143080171625666,12.143080171625666,"[50000, 50000, 50000, 50000]"
3,3,4,1.2,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,8889,44.445,11.549999999999798,199.99999999996308,1.904167873301405,1.904167873301405,"[20000, 20000, 20000, 20000]"
3,3,4,1.2,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,38889,77.778,11.549999999999798,499.99999999969026,12.143316910114695,12.143316910114695,"[50000, 50000, 50000, 50000]"
3,3,1,1.6,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,4721,23.605,15.529999999999713,199.99999999996308,1.3560228307196436,0.6780299491070687,[20000]
3,3,1,1.6,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,29070,58.14,15.529999999999713,499.99999999969026,1.2156052934362536,1.2156829915148148,[50000]
3,3,1,1.6,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,4721,23.605,15.529999999999713,199.99999999996308,1.3560228307196436,0.6780299491070687,[20000]
3,3,1,1.6,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,29070,58.14,15.529999999999713,499.99999999969026,1.2156052934362536,1.2156829915148148,[50000]
3,3,2,1.6,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,12593,62.965,11.329999999999803,199.99999999996308,2.7120879477642954,2.7120879477642954,"[20000, 20000]"
3,3,2,1.6,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,42593,85.186,11.329999999999803,499.99999999969026,4.892725063892121,4.8934452787358715,"[50000, 50000]"
3,3,2,1.6,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,12595,62.975,11.329999999999803,199.99999999996308,2.711122342373463,2.711122342373463,"[20000, 20000]"
3,3,2,1.6,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,42595,85.19,11.329999999999803,499.99999999969026,4.976277874885723,4.976932282143451,"[50000, 50000]"
3,3,4,1.6,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,16172,80.86,8.349999999999866,199.99999999996308,10.84708135077294,10.84708135077294,"[20000, 20000, 20000, 20000]"
3,3,4,1.6,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,46172,92.344,8.349999999999866,499.99999999969026,19.647739231840095,19.650015063996015,"[50000, 50000, 50000, 50000]"
3,3,4,1.6,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,16172,80.86,8.349999999999866,199.99999999996308,10.8518885186378,10.8518885186378,"[20000, 20000, 20000, 20000]"
3,3,4,1.6,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,46172,92.344,8.349999999999866,499.99999999969026,19.49407945998172,19.495719617478393,"[50000, 50000, 50000, 50000]"
3,3,1,1.6,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,2645,13.225,18.080000000000027,199.9899999999631,0.4677742085558304,0.4677742085558304,[20000]
3,3,1,1.6,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,27948,55.896,18.080000000000027,499.99999999969026,3.034029047539894,3.034029047539894,[50000]
3,3,1,1.6,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,2645,13.225,18.080000000000027,199.9899999999631,0.4677742085558304,0.4677742085558304,[20000]
3,3,1,1.6,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,27948,55.896,18.080000000000027,499.99999999969026,3.034029047539894,3.034029047539894,[50000]
3,3,2,1.6,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,8716,43.58,12.719999999999773,199.99999999996308,1.8699764495200302,1.8699764495200302,"[20000, 20000]"
3,3,2,1.6,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,38716,77.432,12.719999999999773,499.99999999969026,12.137330010596743,12.137330010596743,"[50000, 50000]"
3,3,2,1.6,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,8720,43.6,12.719999999999773,199.99999999996308,1.8711043662213267,1.8711043662213267,"[20000, 20000]"
3,3,2,1.6,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,38720,77.44,12.719999999999773,499.99999999969026,12.154497901429524,12.154497901429524,"[50000, 50000]"
3,3,4,1.6,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,14109,70.545,9.11999999999985,199.99999999996308,7.478001436274103,7.478001436274103,"[20000, 20000, 20000, 20000]"
3,3,4,1.6,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,44109,88.218,9.11999999999985,499.99999999969026,48.53853422124335,48.53853422124335,"[50000, 50000, 50000, 50000]"
3,3,4,1.6,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,14110,70.55,9.11999999999985,199.99999999996308,7.4839560001454455,7.4839560001454455,"[20000, 20000, 20000, 20000]"
3,3,4,1.6,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,44110,88.22,9.11999999999985,499.99999999969026,48.62447431848405,48.62447431848405,"[50000, 50000, 50000, 50000]"
3,3,1,1.6,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,1292,6.46,20.960000000000477,199.99999999996308,1.054847540753953,0.21101250141224964,[20000]
3,3,1,1.6,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,17326,34.652,20.960000000000477,499.99999999969026,1.3497130617182307,1.3497130617182307,[50000]
3,3,1,1.6,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,1292,6.46,20.960000000000477,199.99999999996308,1.054847540753953,0.21101250141224964,[20000]
3,3,1,1.6,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,17326,34.652,20.960000000000477,499.99999999969026,1.3497130617182307,1.3497130617182307,[50000]
3,3,2,1.6,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,4405,22.025,14.29999999999974,199.99999999996308,1.6887477712428318,0.8444168740130487,"[20000, 20000]"
3,3,2,1.6,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,33485,66.97,14.29999999999974,499.99999999969026,5.398964480136304,5.398964480136304,"[50000, 50000]"
3,3,2,1.6,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,4406,22.03,14.29999999999974,199.99999999996308,1.689058149621842,0.8445720591443651,"[20000, 20000]"
3,3,2,1.6,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,33487,66.974,14.29999999999974,499.99999999969026,5.39763806931516,5.39763806931516,"[50000, 50000]"
3,3,4,1.6,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,11576,57.88,9.969999999999832,199.99999999996308,3.377887449873255,3.377887449873255,"[20000, 20000, 20000, 20000]"
3,3,4,1.6,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,41576,83.152,9.969999999999832,499.99999999969026,21.60092617603059,21.60092617603059,"[50000, 50000, 50000, 50000]"
3,3,4,1.6,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,11577,57.885,9.969999999999832,199.99999999996308,3.378243401710024,3.378243401710024,"[20000, 20000, 20000, 20000]"
3,3,4,1.6,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,41577,83.154,9.969999999999832,499.99999999969026,21.5974226281998,21.5974226281998,"[50000, 50000, 50000, 50000]"
3,3,1,2.0,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,6399,31.995,14.019999999999746,199.99999999996308,1.0583940952382191,1.0583940952382191,[20000]
3,3,1,2.0,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,36399,72.798,14.019999999999746,499.99999999969026,1.9468242726427445,1.9469721043363535,[50000]
3,3,1,2.0,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,6399,31.995,14.019999999999746,199.99999999996308,1.0583940952382191,1.0583940952382191,[20000]
3,3,1,2.0,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,36399,72.798,14.019999999999746,499.99999999969026,1.9468242726427445,1.9469721043363535,[50000]
3,3,2,2.0,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,14132,70.66,10.259999999999826,199.99999999996308,4.23603684445645,4.23603684445645,"[20000, 20000]"
3,3,2,2.0,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,44132,88.264,10.259999999999826,499.99999999969026,7.746945839739861,7.74751554448554,"[50000, 50000]"
3,3,2,2.0,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,14132,70.66,10.259999999999826,199.99999999996308,4.249974319782663,4.249974319782663,"[20000, 20000]"
3,3,2,2.0,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,44132,88.264,10.259999999999826,499.99999999969026,7.850583210397275,7.850583210397275,"[50000, 50000]"
3,3,4,2.0,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,16805,84.025,7.579999999999883,199.99999999996308,16.934153974817157,16.934153974817157,"[20000, 20000, 20000, 20000]"
3,3,4,2.0,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,46805,93.61,7.579999999999883,499.99999999969026,31.30414545586769,31.305434466422877,"[50000, 50000, 50000, 50000]"
3,3,4,2.0,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,16805,84.025,7.579999999999883,199.99999999996308,16.946760851271613,16.946760851271613,"[20000, 20000, 20000, 20000]"
3,3,4,2.0,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,46805,93.61,7.579999999999883,499.99999999969026,31.019399050448804,31.02292272689495,"[50000, 50000, 50000, 50000]"
3,3,1,2.0,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,4009,20.045,16.10999999999972,199.99999999996308,1.501298117130361,0.7506882119686047,[20000]
3,3,1,2.0,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,32475,64.95,16.10999999999972,499.99999999969026,4.845437751932348,4.845437751932348,[50000]
3,3,1,2.0,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,4009,20.045,16.10999999999972,199.99999999996308,1.501298117130361,0.7506882119686047,[20000]
3,3,1,2.0,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,32475,64.95,16.10999999999972,499.99999999969026,4.845437751932348,4.845437751932348,[50000]
3,3,2,2.0,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,10909,54.545,11.409999999999801,199.99999999996308,3.001762390136719,3.001762390136719,"[20000, 20000]"
3,3,2,2.0,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,40909,81.818,11.409999999999801,499.99999999969026,19.380151756773607,19.380151756773607,"[50000, 50000]"
3,3,2,2.0,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,10911,54.555,11.409999999999801,199.99999999996308,3.017642374241606,3.017642374241606,"[20000, 20000]"
3,3,2,2.0,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,40911,81.822,11.409999999999801,499.99999999969026,19.423819943691825,19.423819943691825,"[50000, 50000]"
3,3,4,2.0,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,15191,75.955,8.20999999999987,199.99999999996308,12.017009848736704,12.017009848736704,"[20000, 20000, 20000, 20000]"
3,3,4,2.0,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,45191,90.382,8.20999999999987,499.99999999969026,77.53503729637634,77.53503729637634,"[50000, 50000, 50000, 50000]"
3,3,4,2.0,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,15191,75.955,8.20999999999987,199.99999999996308,12.071913179438166,12.071913179438166,"[20000, 20000, 20000, 20000]"
3,3,4,2.0,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,45191,90.382,8.20999999999987,499.99999999969026,77.68485964511305,77.68485964511305,"[50000, 50000, 50000, 50000]"
3,3,1,2.0,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,1954,9.77,18.49000000000009,199.9799999999631,0.6696349854164936,0.33483467507869646,[20000]
3,3,1,2.0,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,24092,48.184,18.49000000000009,499.99999999969026,2.1897708162348324,2.1897708162348324,[50000]
3,3,1,2.0,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,1954,9.77,18.49000000000009,199.9799999999631,0.6696349854164936,0.33483467507869646,[20000]
3,3,1,2.0,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,24092,48.184,18.49000000000009,499.99999999969026,2.1897708162348324,2.1897708162348324,[50000]
3,3,2,2.0,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,6797,33.985,12.699999999999774,199.99999999996308,1.34458445285229,1.34458445285229,"[20000, 20000]"
3,3,2,2.0,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,36797,73.594,12.699999999999774,499.99999999969026,8.73863408514794,8.73863408514794,"[50000, 50000]"
3,3,2,2.0,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,6801,34.005,12.699999999999774,199.99999999996308,1.3501781463623048,1.3501781463623048,"[20000, 20000]"
3,3,2,2.0,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,36801,73.602,12.699999999999774,499.99999999969026,8.814833296106219,8.814833296106219,"[50000, 50000]"
3,3,4,2.0,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,13204,66.02,8.909999999999854,199.99999999996308,5.370802631783993,5.370802631783993,"[20000, 20000, 20000, 20000]"
3,3,4,2.0,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,43204,86.408,8.909999999999854,499.99999999969026,35.009416815575136,35.009416815575136,"[50000, 50000, 50000, 50000]"
3,3,4,2.0,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,13202,66.01,8.909999999999854,199.99999999996308,5.407497617031666,5.407497617031666,"[20000, 20000, 20000, 20000]"
3,3,4,2.0,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,43202,86.404,8.909999999999854,499.99999999969026,35.24544703706782,35.24544703706782,"[50000, 50000, 50000, 50000]"
3,3,1,2.4,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,9548,47.74,12.89999999999977,199.99999999996308,1.5259238547467173,1.5259238547467173,[20000]
3,3,1,2.4,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,39548,79.096,12.89999999999977,499.99999999969026,2.671390387352477,2.671799972209525,[50000]
