spatial_dimension,total_dimension,num_sources,alpha_0,alpha_1,gamma,M,T,grid_sizes,time_window_size,variant,has_commits,agent_commit_count,commit_rate,first_commit_time,last_commit_time,final_psi,max_salience,source_emission_counts
2,3,4,0.8,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51398,102.796,3.704761904761894,499.99999999944464,8014.44947215068,8014.44947215068,"[52500, 52500, 52500, 52500]"
2,3,1,0.8,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,17167,85.835,7.14285714285712,200.00000000006196,36.96437265833161,36.96437265833161,[21000]
2,3,1,0.8,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,48667,97.334,7.14285714285712,499.99999999944464,734.0303281596802,734.0303281596802,[52500]
2,3,1,0.8,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,17167,85.835,7.14285714285712,200.00000000006196,36.96437265833161,36.96437265833161,[21000]
2,3,1,0.8,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,48667,97.334,7.14285714285712,499.99999999944464,734.0303281596802,734.0303281596802,[52500]
2,3,2,0.8,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,18794,93.97,5.228571428571413,200.00000000006196,147.88962663114566,147.88962663114566,"[21000, 21000]"
2,3,2,0.8,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,50294,100.588,5.228571428571413,499.99999999944464,2931.5508363728036,2931.5508363728036,"[52500, 52500]"
2,3,2,0.8,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,18794,93.97,5.228571428571413,200.00000000006196,147.78709998554024,147.78709998554024,"[21000, 21000]"
2,3,2,0.8,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,50294,100.588,5.228571428571413,499.99999999944464,2713.985999739271,2713.985999739271,"[52500, 52500]"
2,3,4,0.8,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,19671,98.355,3.8571428571428457,200.00000000006196,591.5643636958695,591.5643636958695,"[21000, 21000, 21000, 21000]"
2,3,4,0.8,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,51171,102.342,3.8571428571428457,499.99999999944464,11756.166123578309,11756.166123578309,"[52500, 52500, 52500, 52500]"
2,3,4,0.8,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,19671,98.355,3.8571428571428457,200.00000000006196,591.3300245482245,591.3300245482245,"[21000, 21000, 21000, 21000]"
2,3,4,0.8,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,51171,102.342,3.8571428571428457,499.99999999944464,11722.930860219394,11722.930860219394,"[52500, 52500, 52500, 52500]"
2,3,1,0.8,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,15709,78.545,7.685714285714261,200.00000000006196,13.808165276540661,13.808165276540661,[21000]
2,3,1,0.8,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,47209,94.418,7.685714285714261,499.99999999944464,181.8197753782169,181.8197753782169,[52500]
2,3,1,0.8,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,15709,78.545,7.685714285714261,200.00000000006196,13.808165276540661,13.808165276540661,[21000]
2,3,1,0.8,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,47209,94.418,7.685714285714261,499.99999999944464,181.8197753782169,181.8197753782169,[52500]
2,3,2,0.8,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,18113,90.565,5.523809523809507,200.00000000006196,55.23396197344621,55.23396197344621,"[21000, 21000]"
2,3,2,0.8,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,49613,99.226,5.523809523809507,499.99999999944464,726.0590841115267,726.0590841115267,"[52500, 52500]"
2,3,2,0.8,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,18112,90.56,5.523809523809507,200.00000000006196,55.22513699438683,55.22513699438683,"[21000, 21000]"
2,3,2,0.8,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,49612,99.224,5.523809523809507,499.99999999944464,721.7795837477511,721.7795837477511,"[52500, 52500]"
2,3,4,0.8,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,19373,96.865,4.019047619047607,200.00000000006196,220.8721511560407,220.8721511560407,"[21000, 21000, 21000, 21000]"
2,3,4,0.8,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,50873,101.746,4.019047619047607,499.99999999944464,2897.3382621477463,2897.3382621477463,"[52500, 52500, 52500, 52500]"
2,3,4,0.8,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,19373,96.865,4.019047619047607,200.00000000006196,220.87976024909634,220.87976024909634,"[21000, 21000, 21000, 21000]"
2,3,4,0.8,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,50873,101.746,4.019047619047607,499.99999999944464,2893.887760705744,2893.887760705744,"[52500, 52500, 52500, 52500]"
2,3,1,1.2,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,18969,94.845,5.590476190476173,200.00000000006196,169.718990240082,169.718990240082,[21000]
2,3,1,1.2,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,50469,100.938,5.590476190476173,499.99999999944464,1125.348987755415,1125.348987755415,[52500]
2,3,1,1.2,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,18969,94.845,5.590476190476173,200.00000000006196,169.718990240082,169.718990240082,[21000]
2,3,1,1.2,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,50469,100.938,5.590476190476173,499.99999999944464,1125.348987755415,1125.348987755415,[52500]
2,3,2,1.2,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,19690,98.45,4.180952380952369,200.00000000006196,678.4947218649629,678.4947218649629,"[21000, 21000]"
2,3,2,1.2,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51190,102.38,4.180952380952369,499.99999999944464,4500.524905977435,4500.524905977435,"[52500, 52500]"
2,3,2,1.2,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,19690,98.45,4.180952380952369,200.00000000006196,678.8896625574454,678.8896625574454,"[21000, 21000]"
2,3,2,1.2,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51190,102.38,4.180952380952369,499.99999999944464,4502.062831809602,4502.062831809602,"[52500, 52500]"
2,3,4,1.2,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,20129,100.645,3.1333333333333244,200.00000000006196,2713.444838949307,2713.444838949307,"[21000, 21000, 21000, 21000]"
2,3,4,1.2,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51629,103.258,3.1333333333333244,499.99999999944464,17999.90736837096,17999.90736837096,"[52500, 52500, 52500, 52500]"
2,3,4,1.2,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,20129,100.645,3.1333333333333244,200.00000000006196,2714.2039701850163,2714.2039701850163,"[21000, 21000, 21000, 21000]"
2,3,4,1.2,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51629,103.258,3.1333333333333244,499.99999999944464,18001.955704843836,18001.955704843836,"[52500, 52500, 52500, 52500]"
2,3,1,1.2,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,18239,91.195,5.942857142857124,200.00000000006196,84.19845842934281,84.19845842934281,[21000]
2,3,1,1.2,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,49739,99.478,5.942857142857124,499.99999999944464,1674.7895168875912,1674.7895168875912,[52500]
2,3,1,1.2,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,18239,91.195,5.942857142857124,200.00000000006196,84.19845842934281,84.19845842934281,[21000]
2,3,1,1.2,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,49739,99.478,5.942857142857124,499.99999999944464,1674.7895168875912,1674.7895168875912,[52500]
2,3,2,1.2,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,19370,96.85,4.371428571428559,200.00000000006196,336.6618120306429,336.6618120306429,"[21000, 21000]"
2,3,2,1.2,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,50870,101.74,4.371428571428559,499.99999999944464,6697.722642215717,6697.722642215717,"[52500, 52500]"
2,3,2,1.2,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,19370,96.85,4.371428571428559,200.00000000006196,336.3265674187309,336.3265674187309,"[21000, 21000]"
2,3,2,1.2,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,50870,101.74,4.371428571428559,499.99999999944464,6385.158880188466,6385.158880188466,"[52500, 52500]"
2,3,4,1.2,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,19989,99.945,3.238095238095229,200.00000000006196,1346.6730824316403,1346.6730824316403,"[21000, 21000, 21000, 21000]"
2,3,4,1.2,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,51489,102.978,3.238095238095229,499.99999999944464,26961.995276925918,26961.995276925918,"[52500, 52500, 52500, 52500]"
2,3,4,1.2,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,19989,99.945,3.238095238095229,200.00000000006196,1347.0197014610067,1347.0197014610067,"[21000, 21000, 21000, 21000]"
2,3,4,1.2,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,51489,102.978,3.238095238095229,499.99999999944464,26684.00723374351,26684.00723374351,"[52500, 52500, 52500, 52500]"
2,3,1,1.2,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,17296,86.48,6.323809523809504,200.00000000006196,31.03548043984726,31.03548043984726,[21000]
2,3,1,1.2,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,48796,97.592,6.323809523809504,499.99999999944464,410.3958848462778,410.3958848462778,[52500]
2,3,1,1.2,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,17296,86.48,6.323809523809504,200.00000000006196,31.03548043984726,31.03548043984726,[21000]
2,3,1,1.2,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,48796,97.592,6.323809523809504,499.99999999944464,410.3958848462778,410.3958848462778,[52500]
2,3,2,1.2,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,18947,94.735,4.580952380952367,200.00000000006196,124.11823159338074,124.11823159338074,"[21000, 21000]"
2,3,2,1.2,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,50447,100.894,4.580952380952367,499.99999999944464,1643.7052996837608,1643.7052996837608,"[52500, 52500]"
2,3,2,1.2,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,18947,94.735,4.580952380952367,200.00000000006196,124.04923986820097,124.04923986820097,"[21000, 21000]"
2,3,2,1.2,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,50447,100.894,4.580952380952367,499.99999999944464,1620.7889078393978,1620.7889078393978,"[52500, 52500]"
2,3,4,1.2,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,19809,99.045,3.3523809523809427,200.00000000006196,496.54138206293766,496.54138206293766,"[21000, 21000, 21000, 21000]"
2,3,4,1.2,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,51309,102.618,3.3523809523809427,499.99999999944464,6582.921666624712,6582.921666624712,"[52500, 52500, 52500, 52500]"
2,3,4,1.2,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,19809,99.045,3.3523809523809427,200.00000000006196,496.5253794342433,496.5253794342433,"[21000, 21000, 21000, 21000]"
2,3,4,1.2,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,51309,102.618,3.3523809523809427,499.99999999944464,6532.712320876601,6532.712320876601,"[52500, 52500, 52500, 52500]"
2,3,1,1.6,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,19315,96.575,4.9523809523809375,200.00000000006196,303.01374883643865,303.01374883643865,[21000]
2,3,1,1.6,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,50815,101.63,4.9523809523809375,499.99999999944464,2005.9029403801933,2005.9029403801933,[52500]
2,3,1,1.6,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,19315,96.575,4.9523809523809375,200.00000000006196,303.01374883643865,303.01374883643865,[21000]
2,3,1,1.6,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,50815,101.63,4.9523809523809375,499.99999999944464,2005.9029403801933,2005.9029403801933,[52500]
2,3,2,1.6,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,19898,99.49,3.704761904761894,200.00000000006196,1209.5553429067606,1209.5553429067606,"[21000, 21000]"
2,3,2,1.6,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51398,102.796,3.704761904761894,499.99999999944464,8009.569611730006,8009.569611730006,"[52500, 52500]"
2,3,2,1.6,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,19898,99.49,3.704761904761894,200.00000000006196,1210.0933659263926,1210.0933659263926,"[21000, 21000]"
2,3,2,1.6,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51398,102.796,3.704761904761894,499.99999999944464,8025.829955960967,8025.829955960967,"[52500, 52500]"
2,3,4,1.6,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,20260,101.3,2.7809523809523733,200.00000000006196,4838.538077245908,4838.538077245908,"[21000, 21000, 21000, 21000]"
2,3,4,1.6,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51760,103.52,2.7809523809523733,499.99999999944464,32056.659923895568,32056.659923895568,"[52500, 52500, 52500, 52500]"
2,3,4,1.6,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,20260,101.3,2.7809523809523733,200.00000000006196,4842.7878733838725,4842.7878733838725,"[21000, 21000, 21000, 21000]"
2,3,4,1.6,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51760,103.52,2.7809523809523733,499.99999999944464,32057.79788860272,32057.79788860272,"[52500, 52500, 52500, 52500]"
2,3,1,1.6,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,18795,93.975,5.228571428571413,200.00000000006196,147.85749063332645,147.85749063332645,[21000]
2,3,1,1.6,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,50295,100.59,5.228571428571413,499.99999999944464,2936.1213126387206,2936.1213126387206,[52500]
2,3,1,1.6,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,18795,93.975,5.228571428571413,200.00000000006196,147.85749063332645,147.85749063332645,[21000]
2,3,1,1.6,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,50295,100.59,5.228571428571413,499.99999999944464,2936.1213126387206,2936.1213126387206,[52500]
2,3,2,1.6,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,19671,98.355,3.8571428571428457,200.00000000006196,591.5585065245826,591.5585065245826,"[21000, 21000]"
2,3,2,1.6,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,51171,102.342,3.8571428571428457,499.99999999944464,11726.203345491214,11726.203345491214,"[52500, 52500]"
2,3,2,1.6,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,19671,98.355,3.8571428571428457,200.00000000006196,591.148399942161,591.148399942161,"[21000, 21000]"
2,3,2,1.6,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,51171,102.342,3.8571428571428457,499.99999999944464,10855.943998957084,10855.943998957084,"[52500, 52500]"
2,3,4,1.6,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,20160,100.8,2.8666666666666587,200.00000000006196,2366.257454783478,2366.257454783478,"[21000, 21000, 21000, 21000]"
2,3,4,1.6,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,51660,103.32,2.8666666666666587,499.99999999944464,47024.664494313234,47024.664494313234,"[52500, 52500, 52500, 52500]"
2,3,4,1.6,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,20160,100.8,2.8666666666666587,200.00000000006196,2365.320098192898,2365.320098192898,"[21000, 21000, 21000, 21000]"
2,3,4,1.6,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,51660,103.32,2.8666666666666587,499.99999999944464,46891.72344087758,46891.72344087758,"[52500, 52500, 52500, 52500]"
2,3,1,1.6,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,18113,90.565,5.523809523809507,200.00000000006196,55.232661106162645,55.232661106162645,[21000]
2,3,1,1.6,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,49613,99.226,5.523809523809507,499.99999999944464,727.2791015128676,727.2791015128676,[52500]
2,3,1,1.6,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,18113,90.565,5.523809523809507,200.00000000006196,55.232661106162645,55.232661106162645,[21000]
2,3,1,1.6,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,49613,99.226,5.523809523809507,499.99999999944464,727.2791015128676,727.2791015128676,[52500]
2,3,2,1.6,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,19373,96.865,4.019047619047607,200.00000000006196,220.93584789378485,220.93584789378485,"[21000, 21000]"
2,3,2,1.6,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,50873,101.746,4.019047619047607,499.99999999944464,2904.2363364461066,2904.2363364461066,"[52500, 52500]"
2,3,2,1.6,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,19373,96.865,4.019047619047607,200.00000000006196,220.90054797754732,220.90054797754732,"[21000, 21000]"
2,3,2,1.6,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,50873,101.746,4.019047619047607,499.99999999944464,2887.1183349910043,2887.1183349910043,"[52500, 52500]"
2,3,4,1.6,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,20034,100.17,2.952380952380944,200.00000000006196,883.4886046241628,883.4886046241628,"[21000, 21000, 21000, 21000]"
2,3,4,1.6,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,51534,103.068,2.952380952380944,499.99999999944464,11589.353048590985,11589.353048590985,"[52500, 52500, 52500, 52500]"
2,3,4,1.6,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,20034,100.17,2.952380952380944,200.00000000006196,883.5190409963853,883.5190409963853,"[21000, 21000, 21000, 21000]"
2,3,4,1.6,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,51534,103.068,2.952380952380944,499.99999999944464,11575.551042822975,11575.551042822975,"[52500, 52500, 52500, 52500]"
2,3,1,2.0,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,19535,97.675,4.504761904761891,200.00000000006196,472.00370428791456,472.00370428791456,[21000]
2,3,1,2.0,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51035,102.07,4.504761904761891,499.99999999944464,3135.916119142115,3135.916119142115,[52500]
2,3,1,2.0,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,19535,97.675,4.504761904761891,200.00000000006196,472.00370428791456,472.00370428791456,[21000]
2,3,1,2.0,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51035,102.07,4.504761904761891,499.99999999944464,3135.916119142115,3135.916119142115,[52500]
2,3,2,2.0,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,20032,100.16,3.3714285714285617,200.00000000006196,1888.3124869638418,1888.3124869638418,"[21000, 21000]"
2,3,2,2.0,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51532,103.064,3.3714285714285617,499.99999999944464,12542.55579771774,12542.55579771774,"[52500, 52500]"
2,3,2,2.0,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,20032,100.16,3.3714285714285617,200.00000000006196,1888.7988413653366,1888.7988413653366,"[21000, 21000]"
2,3,2,2.0,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51532,103.064,3.3714285714285617,499.99999999944464,12501.709558640983,12501.709558640983,"[52500, 52500]"
2,3,4,2.0,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,20347,101.735,2.5333333333333266,200.00000000006196,7552.08437076929,7552.08437076929,"[21000, 21000, 21000, 21000]"
2,3,4,2.0,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51847,103.694,2.5333333333333266,499.99999999944464,50063.96740981804,50063.96740981804,"[52500, 52500, 52500, 52500]"
2,3,4,2.0,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,20347,101.735,2.5333333333333266,200.00000000006196,7552.462576686668,7552.462576686668,"[21000, 21000, 21000, 21000]"
2,3,4,2.0,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51847,103.694,2.5333333333333266,499.99999999944464,49779.16831316782,49779.16831316782,"[52500, 52500, 52500, 52500]"
2,3,1,2.0,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,19137,95.685,4.733333333333319,200.00000000006196,230.7605205810107,230.7605205810107,[21000]
2,3,1,2.0,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,50637,101.274,4.733333333333319,499.99999999944464,4536.58081568033,4536.58081568033,[52500]
2,3,1,2.0,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,19137,95.685,4.733333333333319,200.00000000006196,230.7605205810107,230.7605205810107,[21000]
2,3,1,2.0,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,50637,101.274,4.733333333333319,499.99999999944464,4536.58081568033,4536.58081568033,[52500]
2,3,2,2.0,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,19859,99.295,3.5047619047618945,200.00000000006196,925.493308507576,925.493308507576,"[21000, 21000]"
2,3,2,2.0,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,51359,102.718,3.5047619047618945,499.99999999944464,18181.61522994066,18181.61522994066,"[52500, 52500]"
2,3,2,2.0,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,19859,99.295,3.5047619047618945,200.00000000006196,875.0983113481409,875.0983113481409,"[21000, 21000]"
2,3,2,2.0,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,51359,102.718,3.5047619047618945,499.99999999944464,16009.891586736881,16009.891586736881,"[52500, 52500]"
2,3,4,2.0,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,20269,101.345,2.6095238095238025,200.00000000006196,3646.839262338111,3646.839262338111,"[21000, 21000, 21000, 21000]"
2,3,4,2.0,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,51769,103.538,2.6095238095238025,499.99999999944464,72434.86750441972,72434.86750441972,"[52500, 52500, 52500, 52500]"
2,3,4,2.0,1.0,0.2,1,200,"(64, 64)",10,A_physics,True,20269,101.345,2.6095238095238025,200.00000000006196,3604.876395392461,3604.876395392461,"[21000, 21000, 21000, 21000]"
2,3,4,2.0,1.0,0.2,1,500,"(64, 64)",10,A_physics,True,51769,103.538,2.6095238095238025,499.99999999944464,71944.27083743586,71944.27083743586,"[52500, 52500, 52500, 52500]"
2,3,1,2.0,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,18611,93.055,4.980952380952366,200.00000000006196,85.81476314960042,85.81476314960042,[21000]
2,3,1,2.0,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,50111,100.222,4.980952380952366,499.99999999944464,1132.1694545342255,1132.1694545342255,[52500]
2,3,1,2.0,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,18611,93.055,4.980952380952366,200.00000000006196,85.81476314960042,85.81476314960042,[21000]
2,3,1,2.0,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,50111,100.222,4.980952380952366,499.99999999944464,1132.1694545342255,1132.1694545342255,[52500]
2,3,2,2.0,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,19633,98.165,3.6380952380952274,200.00000000006196,341.23649813842246,341.23649813842246,"[21000, 21000]"
2,3,2,2.0,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,51133,102.266,3.6380952380952274,499.99999999944464,4519.37411991717,4519.37411991717,"[52500, 52500]"
2,3,2,2.0,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,19633,98.165,3.6380952380952274,200.00000000006196,332.4154412919584,332.4154412919584,"[21000, 21000]"
2,3,2,2.0,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,51133,102.266,3.6380952380952274,499.99999999944464,4449.761639173341,4449.761639173341,"[52500, 52500]"
2,3,4,2.0,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,20174,100.87,2.676190476190469,200.00000000006196,1362.9673145821896,1362.9673145821896,"[21000, 21000, 21000, 21000]"
2,3,4,2.0,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,51674,103.348,2.676190476190469,499.99999999944464,18066.61385541777,18066.61385541777,"[52500, 52500, 52500, 52500]"
2,3,4,2.0,1.0,0.3,1,200,"(64, 64)",10,A_physics,True,20174,100.87,2.676190476190469,200.00000000006196,1353.265433307298,1353.265433307298,"[21000, 21000, 21000, 21000]"
2,3,4,2.0,1.0,0.3,1,500,"(64, 64)",10,A_physics,True,51674,103.348,2.676190476190469,499.99999999944464,17966.36418515011,17966.36418515011,"[52500, 52500, 52500, 52500]"
2,3,1,2.4,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,19690,98.45,4.180952380952369,200.00000000006196,678.875960960328,678.875960960328,[21000]
2,3,1,2.4,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51190,102.38,4.180952380952369,499.99999999944464,4501.39595102166,4501.39595102166,[52500]
2,3,1,2.4,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,19690,98.45,4.180952380952369,200.00000000006196,678.875960960328,678.875960960328,[21000]
2,3,1,2.4,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51190,102.38,4.180952380952369,499.99999999944464,4501.39595102166,4501.39595102166,[52500]
2,3,2,2.4,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,20129,100.645,3.1333333333333244,200.00000000006196,2713.9788874598516,2713.9788874598516,"[21000, 21000]"
2,3,2,2.4,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51629,103.258,3.1333333333333244,499.99999999944464,18002.09962390974,18002.09962390974,"[52500, 52500]"
2,3,2,2.4,1.0,0.1,1,200,"(64, 64)",10,A_physics,True,20129,100.645,3.1333333333333244,200.00000000006196,2715.5586502297815,2715.5586502297815,"[21000, 21000]"
2,3,2,2.4,1.0,0.1,1,500,"(64, 64)",10,A_physics,True,51629,103.258,3.1333333333333244,499.99999999944464,18008.25132723841,18008.25132723841,"[52500, 52500]"
