spatial_dimension,total_dimension,num_sources,alpha_0,alpha_1,gamma,M,T,grid_sizes,time_window_size,variant,has_commits,agent_commit_count,commit_rate,first_commit_time,last_commit_time,final_psi,max_salience,source_emission_counts
3,4,1,2.4,1.0,0.1,1,200,"(48, 48, 48)",10,A_physics,True,16409,82.045,8.039999999999873,199.99999999996308,12.637591373780431,12.637591373780431,[20000]
3,4,1,2.4,1.0,0.1,1,500,"(48, 48, 48)",10,A_physics,True,46409,92.818,8.039999999999873,499.99999999969026,22.11881305751671,22.122210825735806,[50000]
3,4,1,2.4,1.0,0.1,1,200,"(48, 48, 48)",10,A_physics,True,16409,82.045,8.039999999999873,199.99999999996308,12.637591373780431,12.637591373780431,[20000]
3,4,1,2.4,1.0,0.1,1,500,"(48, 48, 48)",10,A_physics,True,46409,92.818,8.039999999999873,499.99999999969026,22.11881305751671,22.122210825735806,[50000]
3,4,2,2.4,1.0,0.1,1,200,"(48, 48, 48)",10,A_physics,True,17867,89.335,5.959999999999917,199.99999999996308,50.60980063312128,50.60980063312128,"[20000, 20000]"
3,4,2,2.4,1.0,0.1,1,500,"(48, 48, 48)",10,A_physics,True,47867,95.734,5.959999999999917,499.99999999969026,89.81013644098279,89.82657475760732,"[50000, 50000]"
3,4,2,2.4,1.0,0.1,1,200,"(48, 48, 48)",10,A_physics,True,17867,89.335,5.959999999999917,199.99999999996308,50.47007494181282,50.47007494181282,"[20000, 20000]"
3,4,2,2.4,1.0,0.1,1,500,"(48, 48, 48)",10,A_physics,True,47867,95.734,5.959999999999917,499.99999999969026,93.2215817524012,93.2215817524012,"[50000, 50000]"
3,4,4,2.4,1.0,0.1,1,200,"(48, 48, 48)",10,A_physics,True,18646,93.23,4.4499999999999496,199.99999999996308,202.47013512619617,202.47013512619617,"[20000, 20000, 20000, 20000]"
3,4,4,2.4,1.0,0.1,1,500,"(48, 48, 48)",10,A_physics,True,48646,97.292,4.4499999999999496,499.99999999969026,363.66720981143527,363.74170265390956,"[50000, 50000, 50000, 50000]"
3,4,4,2.4,1.0,0.1,1,200,"(48, 48, 48)",10,A_physics,True,18646,93.23,4.4499999999999496,199.99999999996308,202.74056306865657,202.74056306865657,"[20000, 20000, 20000, 20000]"
3,4,4,2.4,1.0,0.1,1,500,"(48, 48, 48)",10,A_physics,True,48646,97.292,4.4499999999999496,499.99999999969026,358.4486851280404,358.5112384710511,"[50000, 50000, 50000, 50000]"
3,4,1,2.4,1.0,0.2,1,200,"(48, 48, 48)",10,A_physics,True,14510,72.55,8.749999999999858,199.99999999996308,8.72304411342501,8.72304411342501,[20000]
3,4,1,2.4,1.0,0.2,1,500,"(48, 48, 48)",10,A_physics,True,44510,89.02,8.749999999999858,499.99999999969026,56.11054222440512,56.11054222440512,[50000]
3,4,1,2.4,1.0,0.2,1,200,"(48, 48, 48)",10,A_physics,True,14510,72.55,8.749999999999858,199.99999999996308,8.72304411342501,8.72304411342501,[20000]
3,4,1,2.4,1.0,0.2,1,500,"(48, 48, 48)",10,A_physics,True,44510,89.02,8.749999999999858,499.99999999969026,56.11054222440512,56.11054222440512,[50000]
3,4,2,2.4,1.0,0.2,1,200,"(48, 48, 48)",10,A_physics,True,17013,85.065,6.359999999999909,199.99999999996308,34.88481103841498,34.88481103841498,"[20000, 20000]"
3,4,2,2.4,1.0,0.2,1,500,"(48, 48, 48)",10,A_physics,True,47013,94.026,6.359999999999909,499.99999999969026,224.32984470165866,224.32984470165866,"[50000, 50000]"
3,4,2,2.4,1.0,0.2,1,200,"(48, 48, 48)",10,A_physics,True,17013,85.065,6.359999999999909,199.99999999996308,34.88873567575665,34.88873567575665,"[20000, 20000]"
3,4,2,2.4,1.0,0.2,1,500,"(48, 48, 48)",10,A_physics,True,47013,94.026,6.359999999999909,499.99999999969026,224.59478460329936,224.59478460329936,"[50000, 50000]"
3,4,4,2.4,1.0,0.2,1,200,"(48, 48, 48)",10,A_physics,True,18281,91.405,4.669999999999945,199.99999999996308,139.55358359573896,139.55358359573896,"[20000, 20000, 20000, 20000]"
3,4,4,2.4,1.0,0.2,1,500,"(48, 48, 48)",10,A_physics,True,48281,96.562,4.669999999999945,499.99999999969026,897.7370892489616,897.7370892489616,"[50000, 50000, 50000, 50000]"
3,4,4,2.4,1.0,0.2,1,200,"(48, 48, 48)",10,A_physics,True,18281,91.405,4.669999999999945,199.99999999996308,139.56701123166303,139.56701123166303,"[20000, 20000, 20000, 20000]"
3,4,4,2.4,1.0,0.2,1,500,"(48, 48, 48)",10,A_physics,True,48281,96.562,4.669999999999945,499.99999999969026,896.9123347759321,896.9123347759321,"[50000, 50000, 50000, 50000]"
3,4,1,2.4,1.0,0.3,1,200,"(48, 48, 48)",10,A_physics,True,12179,60.895,9.54999999999984,199.99999999996308,3.942766478085168,3.942766478085168,[20000]
3,4,1,2.4,1.0,0.3,1,500,"(48, 48, 48)",10,A_physics,True,42179,84.358,9.54999999999984,499.99999999969026,25.14757719655797,25.14757719655797,[50000]
3,4,1,2.4,1.0,0.3,1,200,"(48, 48, 48)",10,A_physics,True,12179,60.895,9.54999999999984,199.99999999996308,3.942766478085168,3.942766478085168,[20000]
3,4,1,2.4,1.0,0.3,1,500,"(48, 48, 48)",10,A_physics,True,42179,84.358,9.54999999999984,499.99999999969026,25.14757719655797,25.14757719655797,[50000]
3,4,2,2.4,1.0,0.3,1,200,"(48, 48, 48)",10,A_physics,True,15924,79.62,6.7899999999999,199.99999999996308,15.767775668432309,15.767775668432309,"[20000, 20000]"
3,4,2,2.4,1.0,0.3,1,500,"(48, 48, 48)",10,A_physics,True,45924,91.848,6.7899999999999,499.99999999969026,100.60648904451065,100.60648904451065,"[50000, 50000]"
3,4,2,2.4,1.0,0.3,1,200,"(48, 48, 48)",10,A_physics,True,15924,79.62,6.7899999999999,199.99999999996308,15.793736338015155,15.793736338015155,"[20000, 20000]"
3,4,2,2.4,1.0,0.3,1,500,"(48, 48, 48)",10,A_physics,True,45924,91.848,6.7899999999999,499.99999999969026,100.60708257870589,100.60708257870589,"[50000, 50000]"
3,4,4,2.4,1.0,0.3,1,200,"(48, 48, 48)",10,A_physics,True,17801,89.005,4.89999999999994,199.99999999996308,63.05340417218295,63.05340417218295,"[20000, 20000, 20000, 20000]"
3,4,4,2.4,1.0,0.3,1,500,"(48, 48, 48)",10,A_physics,True,47801,95.602,4.89999999999994,499.99999999969026,402.2462099382802,402.2462099382802,"[50000, 50000, 50000, 50000]"
3,4,4,2.4,1.0,0.3,1,200,"(48, 48, 48)",10,A_physics,True,17801,89.005,4.89999999999994,199.99999999996308,63.09406126455648,63.09406126455648,"[20000, 20000, 20000, 20000]"
3,4,4,2.4,1.0,0.3,1,500,"(48, 48, 48)",10,A_physics,True,47801,95.602,4.89999999999994,499.99999999969026,402.25391728087334,402.25391728087334,"[50000, 50000, 50000, 50000]"
