run_id,dimension,num_sources,geometry,phase_offset,alpha_0,gamma,M,T,has_commits,agent_commit_count,commit_rate,first_commit_time,final_psi,max_salience
52,5,1,symmetric,0,2.2,0.001,1,500.0,True,47495,94.99,8.21999999999987,66107.12499999999,66107.12499999999
53,5,1,symmetric,0,2.4,0.001,1,500.0,True,47602,95.204,7.939999999999875,78699.4861111111,78699.4861111111
54,5,1,symmetric,0,2.6,0.001,1,500.0,True,47697,95.394,7.6899999999998805,92436.74305555553,92436.74305555553
55,5,1,symmetric,0,0.6,0.005,1,500.0,True,45315,90.63,13.889999999999748,111111111.11111109,111111111.11111109
56,5,1,symmetric,0,0.8,0.005,1,500.0,True,45907,91.814,12.36999999999978,111111111.11111109,111111111.11111109
57,5,1,symmetric,0,1.0,0.005,1,500.0,True,46321,92.642,11.309999999999803,111111111.11111109,111111111.11111109
58,5,1,symmetric,0,1.2,0.005,1,500.0,True,46630,93.26,10.51999999999982,111111111.11111109,111111111.11111109
59,5,1,symmetric,0,1.4,0.005,1,500.0,True,46874,93.748,9.879999999999834,111111111.11111109,111111111.11111109
60,5,1,symmetric,0,1.6,0.005,1,500.0,True,47071,94.142,9.369999999999845,111111111.11111109,111111111.11111109
61,5,1,symmetric,0,1.8,0.005,1,500.0,True,47235,94.47,8.939999999999854,111111111.11111109,111111111.11111109
62,5,1,symmetric,0,2.0,0.005,1,500.0,True,47375,94.75,8.559999999999862,111111111.11111109,111111111.11111109
63,5,1,symmetric,0,2.2,0.005,1,500.0,True,47495,94.99,8.239999999999869,111111111.11111109,111111111.11111109
64,5,1,symmetric,0,2.4,0.005,1,500.0,True,47601,95.202,7.959999999999875,111111111.11111109,111111111.11111109
65,5,1,symmetric,0,2.6,0.005,1,500.0,True,47694,95.388,7.70999999999988,111111111.11111109,111111111.11111109
66,5,1,symmetric,1,0.6,0.001,1,100.0,True,5185,51.85,13.83999999999975,9.393319023980032,9.393319023980032
67,5,1,symmetric,1,0.8,0.001,1,100.0,True,5835,58.35,12.329999999999782,16.699976603190102,16.699976603190102
68,5,1,symmetric,1,1.0,0.001,1,100.0,True,6277,62.77,11.279999999999804,26.096262613932286,26.096262613932286
69,5,1,symmetric,1,1.2,0.001,1,100.0,True,6604,66.04,10.479999999999821,37.57327609592013,37.57327609592013
70,5,1,symmetric,1,1.4,0.001,1,100.0,True,6857,68.57,9.849999999999834,51.11596679687499,51.11596679687499
71,5,1,symmetric,1,1.6,0.001,1,100.0,True,7061,70.61,9.339999999999845,66.79990641276041,66.79990641276041
72,5,1,symmetric,1,1.8,0.001,1,100.0,True,7229,72.29,8.909999999999854,84.53601752387151,84.53601752387151
73,5,1,symmetric,1,2.0,0.001,1,100.0,True,7373,73.73,8.539999999999862,104.38505045572914,104.38505045572914
74,5,1,symmetric,1,2.2,0.001,1,100.0,True,7495,74.95,8.21999999999987,126.24605305989581,126.24605305989581
75,5,1,symmetric,1,2.4,0.001,1,100.0,True,7602,76.02,7.939999999999875,150.29310438368051,150.29310438368051
76,5,1,symmetric,1,2.6,0.001,1,100.0,True,7697,76.97,7.6899999999998805,176.32093641493051,176.32093641493051
77,5,1,symmetric,1,0.6,0.005,1,100.0,True,5315,53.15,13.889999999999748,18.221281263563366,18.221281263563366
78,5,1,symmetric,1,0.8,0.005,1,100.0,True,5907,59.07,12.36999999999978,32.33241441514756,32.33241441514756
79,5,1,symmetric,1,1.0,0.005,1,100.0,True,6321,63.21,11.309999999999803,50.48416476779513,50.48416476779513
80,5,1,symmetric,1,1.2,0.005,1,100.0,True,6630,66.3,10.51999999999982,72.88512505425346,72.88512505425346
81,5,1,symmetric,1,1.4,0.005,1,100.0,True,6874,68.74,9.879999999999834,98.97546386718749,98.97546386718749
82,5,1,symmetric,1,1.6,0.005,1,100.0,True,7071,70.71,9.369999999999845,129.32965766059024,129.32965766059024
83,5,1,symmetric,1,1.8,0.005,1,100.0,True,7235,72.35,8.939999999999854,163.56342230902774,163.56342230902774
84,5,1,symmetric,1,2.0,0.005,1,100.0,True,7375,73.75,8.559999999999862,201.93665907118051,201.93665907118051
85,5,1,symmetric,1,2.2,0.005,1,100.0,True,7495,74.95,8.239999999999869,244.83566623263886,244.83566623263886
86,5,1,symmetric,1,2.4,0.005,1,100.0,True,7601,76.01,7.959999999999875,291.54050021701386,291.54050021701386
87,5,1,symmetric,1,2.6,0.005,1,100.0,True,7694,76.94,7.70999999999988,341.44485134548603,341.44485134548603
88,5,1,symmetric,1,0.6,0.001,1,200.0,True,15185,75.925,13.83999999999975,141.94357638888886,141.94357638888886
89,5,1,symmetric,1,0.8,0.001,1,200.0,True,15835,79.175,12.329999999999782,253.05970594618051,253.05970594618051
90,5,1,symmetric,1,1.0,0.001,1,200.0,True,16277,81.385,11.279999999999804,395.3678927951388,395.3678927951388
91,5,1,symmetric,1,1.2,0.001,1,200.0,True,16604,83.02,10.479999999999821,567.7743055555554,567.7743055555554
92,5,1,symmetric,1,1.4,0.001,1,200.0,True,16857,84.285,9.849999999999834,772.1119791666665,772.1119791666665
93,5,1,symmetric,1,1.6,0.001,1,200.0,True,17061,85.305,9.339999999999845,1012.2388237847221,1012.2388237847221
94,5,1,symmetric,1,1.8,0.001,1,200.0,True,17229,86.145,8.909999999999854,1280.080403645833,1280.080403645833
95,5,1,symmetric,1,2.0,0.001,1,200.0,True,17373,86.865,8.539999999999862,1581.4715711805552,1581.4715711805552
96,5,1,symmetric,1,2.2,0.001,1,200.0,True,17495,87.475,8.21999999999987,1909.772786458333,1909.772786458333
97,5,1,symmetric,1,2.4,0.001,1,200.0,True,17602,88.01,7.939999999999875,2271.0972222222217,2271.0972222222217
98,5,1,symmetric,1,2.6,0.001,1,200.0,True,17697,88.485,7.6899999999998805,2668.9144965277774,2668.9144965277774
99,5,1,symmetric,1,0.6,0.005,1,200.0,True,15315,76.575,13.889999999999748,2198.131510416666,2198.131510416666
100,5,1,symmetric,1,0.8,0.005,1,200.0,True,15907,79.535,12.36999999999978,3908.9826388888882,3908.9826388888882
101,5,1,symmetric,1,1.0,0.005,1,200.0,True,16321,81.605,11.309999999999803,6080.773003472221,6080.773003472221
102,5,1,symmetric,1,1.2,0.005,1,200.0,True,16630,83.15,10.51999999999982,8792.526041666664,8792.526041666664
103,5,1,symmetric,1,1.4,0.005,1,200.0,True,16874,84.37,9.879999999999834,11903.83940972222,11903.83940972222
104,5,1,symmetric,1,1.6,0.005,1,200.0,True,17071,85.355,9.369999999999845,15635.930555555553,15635.930555555553
105,5,1,symmetric,1,1.8,0.005,1,200.0,True,17235,86.175,8.939999999999854,19757.590277777774,19757.590277777774
106,5,1,symmetric,1,2.0,0.005,1,200.0,True,17375,86.875,8.559999999999862,24323.092013888883,24323.092013888883
107,5,1,symmetric,1,2.2,0.005,1,200.0,True,17495,87.475,8.239999999999869,29552.381944444438,29552.381944444438
108,5,1,symmetric,1,2.4,0.005,1,200.0,True,17601,88.005,7.959999999999875,35170.10416666666,35170.10416666666
109,5,1,symmetric,1,2.6,0.005,1,200.0,True,17694,88.47,7.70999999999988,41056.934027777774,41056.934027777774
110,5,1,symmetric,1,0.6,0.001,1,500.0,True,45185,90.37,13.83999999999975,4918.717881944443,4918.717881944443
111,5,1,symmetric,1,0.8,0.001,1,500.0,True,45835,91.67,12.329999999999782,8713.734374999998,8713.734374999998
112,5,1,symmetric,1,1.0,0.001,1,500.0,True,46277,92.554,11.279999999999804,13746.928819444442,13746.928819444442
113,5,1,symmetric,1,1.2,0.001,1,500.0,True,46604,93.208,10.479999999999821,19674.871527777774,19674.871527777774
114,5,1,symmetric,1,1.4,0.001,1,500.0,True,46857,93.714,9.849999999999834,26689.725694444438,26689.725694444438
115,5,1,symmetric,1,1.6,0.001,1,500.0,True,47061,94.122,9.339999999999845,34854.93749999999,34854.93749999999
116,5,1,symmetric,1,1.8,0.001,1,500.0,True,47229,94.458,8.909999999999854,43739.68749999999,43739.68749999999
117,5,1,symmetric,1,2.0,0.001,1,500.0,True,47373,94.746,8.539999999999862,54987.71527777777,54987.71527777777
118,5,1,symmetric,1,2.2,0.001,1,500.0,True,47495,94.99,8.21999999999987,66107.12499999999,66107.12499999999
119,5,1,symmetric,1,2.4,0.001,1,500.0,True,47602,95.204,7.939999999999875,78699.4861111111,78699.4861111111
120,5,1,symmetric,1,2.6,0.001,1,500.0,True,47697,95.394,7.6899999999998805,92436.74305555553,92436.74305555553
121,5,1,symmetric,1,0.6,0.005,1,500.0,True,45315,90.63,13.889999999999748,111111111.11111109,111111111.11111109
122,5,1,symmetric,1,0.8,0.005,1,500.0,True,45907,91.814,12.36999999999978,111111111.11111109,111111111.11111109
123,5,1,symmetric,1,1.0,0.005,1,500.0,True,46321,92.642,11.309999999999803,111111111.11111109,111111111.11111109
124,5,1,symmetric,1,1.2,0.005,1,500.0,True,46630,93.26,10.51999999999982,111111111.11111109,111111111.11111109
125,5,1,symmetric,1,1.4,0.005,1,500.0,True,46874,93.748,9.879999999999834,111111111.11111109,111111111.11111109
126,5,1,symmetric,1,1.6,0.005,1,500.0,True,47071,94.142,9.369999999999845,111111111.11111109,111111111.11111109
127,5,1,symmetric,1,1.8,0.005,1,500.0,True,47235,94.47,8.939999999999854,111111111.11111109,111111111.11111109
128,5,1,symmetric,1,2.0,0.005,1,500.0,True,47375,94.75,8.559999999999862,111111111.11111109,111111111.11111109
129,5,1,symmetric,1,2.2,0.005,1,500.0,True,47495,94.99,8.239999999999869,111111111.11111109,111111111.11111109
130,5,1,symmetric,1,2.4,0.005,1,500.0,True,47601,95.202,7.959999999999875,111111111.11111109,111111111.11111109
131,5,1,symmetric,1,2.6,0.005,1,500.0,True,47694,95.388,7.70999999999988,111111111.11111109,111111111.11111109
132,5,1,clustered,0,0.6,0.001,1,100.0,True,5185,51.85,13.83999999999975,9.393319023980032,9.393319023980032
133,5,1,clustered,0,0.8,0.001,1,100.0,True,5835,58.35,12.329999999999782,16.699976603190102,16.699976603190102
134,5,1,clustered,0,1.0,0.001,1,100.0,True,6277,62.77,11.279999999999804,26.096262613932286,26.096262613932286
135,5,1,clustered,0,1.2,0.001,1,100.0,True,6604,66.04,10.479999999999821,37.57327609592013,37.57327609592013
136,5,1,clustered,0,1.4,0.001,1,100.0,True,6857,68.57,9.849999999999834,51.11596679687499,51.11596679687499
137,5,1,clustered,0,1.6,0.001,1,100.0,True,7061,70.61,9.339999999999845,66.79990641276041,66.79990641276041
138,5,1,clustered,0,1.8,0.001,1,100.0,True,7229,72.29,8.909999999999854,84.53601752387151,84.53601752387151
139,5,1,clustered,0,2.0,0.001,1,100.0,True,7373,73.73,8.539999999999862,104.38505045572914,104.38505045572914
140,5,1,clustered,0,2.2,0.001,1,100.0,True,7495,74.95,8.21999999999987,126.24605305989581,126.24605305989581
141,5,1,clustered,0,2.4,0.001,1,100.0,True,7602,76.02,7.939999999999875,150.29310438368051,150.29310438368051
142,5,1,clustered,0,2.6,0.001,1,100.0,True,7697,76.97,7.6899999999998805,176.32093641493051,176.32093641493051
143,5,1,clustered,0,0.6,0.005,1,100.0,True,5315,53.15,13.889999999999748,18.221281263563366,18.221281263563366
144,5,1,clustered,0,0.8,0.005,1,100.0,True,5907,59.07,12.36999999999978,32.33241441514756,32.33241441514756
145,5,1,clustered,0,1.0,0.005,1,100.0,True,6321,63.21,11.309999999999803,50.48416476779513,50.48416476779513
146,5,1,clustered,0,1.2,0.005,1,100.0,True,6630,66.3,10.51999999999982,72.88512505425346,72.88512505425346
147,5,1,clustered,0,1.4,0.005,1,100.0,True,6874,68.74,9.879999999999834,98.97546386718749,98.97546386718749
148,5,1,clustered,0,1.6,0.005,1,100.0,True,7071,70.71,9.369999999999845,129.32965766059024,129.32965766059024
149,5,1,clustered,0,1.8,0.005,1,100.0,True,7235,72.35,8.939999999999854,163.56342230902774,163.56342230902774
150,5,1,clustered,0,2.0,0.005,1,100.0,True,7375,73.75,8.559999999999862,201.93665907118051,201.93665907118051
151,5,1,clustered,0,2.2,0.005,1,100.0,True,7495,74.95,8.239999999999869,244.83566623263886,244.83566623263886
152,5,1,clustered,0,2.4,0.005,1,100.0,True,7601,76.01,7.959999999999875,291.54050021701386,291.54050021701386
153,5,1,clustered,0,2.6,0.005,1,100.0,True,7694,76.94,7.70999999999988,341.44485134548603,341.44485134548603
154,5,1,clustered,0,0.6,0.001,1,200.0,True,15185,75.925,13.83999999999975,141.94357638888886,141.94357638888886
155,5,1,clustered,0,0.8,0.001,1,200.0,True,15835,79.175,12.329999999999782,253.05970594618051,253.05970594618051
156,5,1,clustered,0,1.0,0.001,1,200.0,True,16277,81.385,11.279999999999804,395.3678927951388,395.3678927951388
157,5,1,clustered,0,1.2,0.001,1,200.0,True,16604,83.02,10.479999999999821,567.7743055555554,567.7743055555554
158,5,1,clustered,0,1.4,0.001,1,200.0,True,16857,84.285,9.849999999999834,772.1119791666665,772.1119791666665
159,5,1,clustered,0,1.6,0.001,1,200.0,True,17061,85.305,9.339999999999845,1012.2388237847221,1012.2388237847221
160,5,1,clustered,0,1.8,0.001,1,200.0,True,17229,86.145,8.909999999999854,1280.080403645833,1280.080403645833
161,5,1,clustered,0,2.0,0.001,1,200.0,True,17373,86.865,8.539999999999862,1581.4715711805552,1581.4715711805552
162,5,1,clustered,0,2.2,0.001,1,200.0,True,17495,87.475,8.21999999999987,1909.772786458333,1909.772786458333
163,5,1,clustered,0,2.4,0.001,1,200.0,True,17602,88.01,7.939999999999875,2271.0972222222217,2271.0972222222217
164,5,1,clustered,0,2.6,0.001,1,200.0,True,17697,88.485,7.6899999999998805,2668.9144965277774,2668.9144965277774
165,5,1,clustered,0,0.6,0.005,1,200.0,True,15315,76.575,13.889999999999748,2198.131510416666,2198.131510416666
166,5,1,clustered,0,0.8,0.005,1,200.0,True,15907,79.535,12.36999999999978,3908.9826388888882,3908.9826388888882
167,5,1,clustered,0,1.0,0.005,1,200.0,True,16321,81.605,11.309999999999803,6080.773003472221,6080.773003472221
168,5,1,clustered,0,1.2,0.005,1,200.0,True,16630,83.15,10.51999999999982,8792.526041666664,8792.526041666664
169,5,1,clustered,0,1.4,0.005,1,200.0,True,16874,84.37,9.879999999999834,11903.83940972222,11903.83940972222
170,5,1,clustered,0,1.6,0.005,1,200.0,True,17071,85.355,9.369999999999845,15635.930555555553,15635.930555555553
171,5,1,clustered,0,1.8,0.005,1,200.0,True,17235,86.175,8.939999999999854,19757.590277777774,19757.590277777774
172,5,1,clustered,0,2.0,0.005,1,200.0,True,17375,86.875,8.559999999999862,24323.092013888883,24323.092013888883
173,5,1,clustered,0,2.2,0.005,1,200.0,True,17495,87.475,8.239999999999869,29552.381944444438,29552.381944444438
174,5,1,clustered,0,2.4,0.005,1,200.0,True,17601,88.005,7.959999999999875,35170.10416666666,35170.10416666666
175,5,1,clustered,0,2.6,0.005,1,200.0,True,17694,88.47,7.70999999999988,41056.934027777774,41056.934027777774
176,5,1,clustered,0,0.6,0.001,1,500.0,True,45185,90.37,13.83999999999975,4918.717881944443,4918.717881944443
177,5,1,clustered,0,0.8,0.001,1,500.0,True,45835,91.67,12.329999999999782,8713.734374999998,8713.734374999998
178,5,1,clustered,0,1.0,0.001,1,500.0,True,46277,92.554,11.279999999999804,13746.928819444442,13746.928819444442
179,5,1,clustered,0,1.2,0.001,1,500.0,True,46604,93.208,10.479999999999821,19674.871527777774,19674.871527777774
180,5,1,clustered,0,1.4,0.001,1,500.0,True,46857,93.714,9.849999999999834,26689.725694444438,26689.725694444438
181,5,1,clustered,0,1.6,0.001,1,500.0,True,47061,94.122,9.339999999999845,34854.93749999999,34854.93749999999
182,5,1,clustered,0,1.8,0.001,1,500.0,True,47229,94.458,8.909999999999854,43739.68749999999,43739.68749999999
183,5,1,clustered,0,2.0,0.001,1,500.0,True,47373,94.746,8.539999999999862,54987.71527777777,54987.71527777777
184,5,1,clustered,0,2.2,0.001,1,500.0,True,47495,94.99,8.21999999999987,66107.12499999999,66107.12499999999
185,5,1,clustered,0,2.4,0.001,1,500.0,True,47602,95.204,7.939999999999875,78699.4861111111,78699.4861111111
186,5,1,clustered,0,2.6,0.001,1,500.0,True,47697,95.394,7.6899999999998805,92436.74305555553,92436.74305555553
187,5,1,clustered,0,0.6,0.005,1,500.0,True,45315,90.63,13.889999999999748,111111111.11111109,111111111.11111109
188,5,1,clustered,0,0.8,0.005,1,500.0,True,45907,91.814,12.36999999999978,111111111.11111109,111111111.11111109
189,5,1,clustered,0,1.0,0.005,1,500.0,True,46321,92.642,11.309999999999803,111111111.11111109,111111111.11111109
190,5,1,clustered,0,1.2,0.005,1,500.0,True,46630,93.26,10.51999999999982,111111111.11111109,111111111.11111109
191,5,1,clustered,0,1.4,0.005,1,500.0,True,46874,93.748,9.879999999999834,111111111.11111109,111111111.11111109
192,5,1,clustered,0,1.6,0.005,1,500.0,True,47071,94.142,9.369999999999845,111111111.11111109,111111111.11111109
193,5,1,clustered,0,1.8,0.005,1,500.0,True,47235,94.47,8.939999999999854,111111111.11111109,111111111.11111109
194,5,1,clustered,0,2.0,0.005,1,500.0,True,47375,94.75,8.559999999999862,111111111.11111109,111111111.11111109
195,5,1,clustered,0,2.2,0.005,1,500.0,True,47495,94.99,8.239999999999869,111111111.11111109,111111111.11111109
196,5,1,clustered,0,2.4,0.005,1,500.0,True,47601,95.202,7.959999999999875,111111111.11111109,111111111.11111109
197,5,1,clustered,0,2.6,0.005,1,500.0,True,47694,95.388,7.70999999999988,111111111.11111109,111111111.11111109
198,5,1,clustered,1,0.6,0.001,1,100.0,True,5185,51.85,13.83999999999975,9.393319023980032,9.393319023980032
199,5,1,clustered,1,0.8,0.001,1,100.0,True,5835,58.35,12.329999999999782,16.699976603190102,16.699976603190102
200,5,1,clustered,1,1.0,0.001,1,100.0,True,6277,62.77,11.279999999999804,26.096262613932286,26.096262613932286
201,5,1,clustered,1,1.2,0.001,1,100.0,True,6604,66.04,10.479999999999821,37.57327609592013,37.57327609592013
202,5,1,clustered,1,1.4,0.001,1,100.0,True,6857,68.57,9.849999999999834,51.11596679687499,51.11596679687499
203,5,1,clustered,1,1.6,0.001,1,100.0,True,7061,70.61,9.339999999999845,66.79990641276041,66.79990641276041
204,5,1,clustered,1,1.8,0.001,1,100.0,True,7229,72.29,8.909999999999854,84.53601752387151,84.53601752387151
205,5,1,clustered,1,2.0,0.001,1,100.0,True,7373,73.73,8.539999999999862,104.38505045572914,104.38505045572914
206,5,1,clustered,1,2.2,0.001,1,100.0,True,7495,74.95,8.21999999999987,126.24605305989581,126.24605305989581
207,5,1,clustered,1,2.4,0.001,1,100.0,True,7602,76.02,7.939999999999875,150.29310438368051,150.29310438368051
208,5,1,clustered,1,2.6,0.001,1,100.0,True,7697,76.97,7.6899999999998805,176.32093641493051,176.32093641493051
209,5,1,clustered,1,0.6,0.005,1,100.0,True,5315,53.15,13.889999999999748,18.221281263563366,18.221281263563366
210,5,1,clustered,1,0.8,0.005,1,100.0,True,5907,59.07,12.36999999999978,32.33241441514756,32.33241441514756
211,5,1,clustered,1,1.0,0.005,1,100.0,True,6321,63.21,11.309999999999803,50.48416476779513,50.48416476779513
212,5,1,clustered,1,1.2,0.005,1,100.0,True,6630,66.3,10.51999999999982,72.88512505425346,72.88512505425346
213,5,1,clustered,1,1.4,0.005,1,100.0,True,6874,68.74,9.879999999999834,98.97546386718749,98.97546386718749
214,5,1,clustered,1,1.6,0.005,1,100.0,True,7071,70.71,9.369999999999845,129.32965766059024,129.32965766059024
215,5,1,clustered,1,1.8,0.005,1,100.0,True,7235,72.35,8.939999999999854,163.56342230902774,163.56342230902774
216,5,1,clustered,1,2.0,0.005,1,100.0,True,7375,73.75,8.559999999999862,201.93665907118051,201.93665907118051
217,5,1,clustered,1,2.2,0.005,1,100.0,True,7495,74.95,8.239999999999869,244.83566623263886,244.83566623263886
218,5,1,clustered,1,2.4,0.005,1,100.0,True,7601,76.01,7.959999999999875,291.54050021701386,291.54050021701386
219,5,1,clustered,1,2.6,0.005,1,100.0,True,7694,76.94,7.70999999999988,341.44485134548603,341.44485134548603
220,5,1,clustered,1,0.6,0.001,1,200.0,True,15185,75.925,13.83999999999975,141.94357638888886,141.94357638888886
221,5,1,clustered,1,0.8,0.001,1,200.0,True,15835,79.175,12.329999999999782,253.05970594618051,253.05970594618051
222,5,1,clustered,1,1.0,0.001,1,200.0,True,16277,81.385,11.279999999999804,395.3678927951388,395.3678927951388
223,5,1,clustered,1,1.2,0.001,1,200.0,True,16604,83.02,10.479999999999821,567.7743055555554,567.7743055555554
224,5,1,clustered,1,1.4,0.001,1,200.0,True,16857,84.285,9.849999999999834,772.1119791666665,772.1119791666665
225,5,1,clustered,1,1.6,0.001,1,200.0,True,17061,85.305,9.339999999999845,1012.2388237847221,1012.2388237847221
226,5,1,clustered,1,1.8,0.001,1,200.0,True,17229,86.145,8.909999999999854,1280.080403645833,1280.080403645833
227,5,1,clustered,1,2.0,0.001,1,200.0,True,17373,86.865,8.539999999999862,1581.4715711805552,1581.4715711805552
228,5,1,clustered,1,2.2,0.001,1,200.0,True,17495,87.475,8.21999999999987,1909.772786458333,1909.772786458333
229,5,1,clustered,1,2.4,0.001,1,200.0,True,17602,88.01,7.939999999999875,2271.0972222222217,2271.0972222222217
230,5,1,clustered,1,2.6,0.001,1,200.0,True,17697,88.485,7.6899999999998805,2668.9144965277774,2668.9144965277774
231,5,1,clustered,1,0.6,0.005,1,200.0,True,15315,76.575,13.889999999999748,2198.131510416666,2198.131510416666
232,5,1,clustered,1,0.8,0.005,1,200.0,True,15907,79.535,12.36999999999978,3908.9826388888882,3908.9826388888882
233,5,1,clustered,1,1.0,0.005,1,200.0,True,16321,81.605,11.309999999999803,6080.773003472221,6080.773003472221
234,5,1,clustered,1,1.2,0.005,1,200.0,True,16630,83.15,10.51999999999982,8792.526041666664,8792.526041666664
235,5,1,clustered,1,1.4,0.005,1,200.0,True,16874,84.37,9.879999999999834,11903.83940972222,11903.83940972222
236,5,1,clustered,1,1.6,0.005,1,200.0,True,17071,85.355,9.369999999999845,15635.930555555553,15635.930555555553
237,5,1,clustered,1,1.8,0.005,1,200.0,True,17235,86.175,8.939999999999854,19757.590277777774,19757.590277777774
238,5,1,clustered,1,2.0,0.005,1,200.0,True,17375,86.875,8.559999999999862,24323.092013888883,24323.092013888883
239,5,1,clustered,1,2.2,0.005,1,200.0,True,17495,87.475,8.239999999999869,29552.381944444438,29552.381944444438
240,5,1,clustered,1,2.4,0.005,1,200.0,True,17601,88.005,7.959999999999875,35170.10416666666,35170.10416666666
241,5,1,clustered,1,2.6,0.005,1,200.0,True,17694,88.47,7.70999999999988,41056.934027777774,41056.934027777774
242,5,1,clustered,1,0.6,0.001,1,500.0,True,45185,90.37,13.83999999999975,4918.717881944443,4918.717881944443
243,5,1,clustered,1,0.8,0.001,1,500.0,True,45835,91.67,12.329999999999782,8713.734374999998,8713.734374999998
244,5,1,clustered,1,1.0,0.001,1,500.0,True,46277,92.554,11.279999999999804,13746.928819444442,13746.928819444442
245,5,1,clustered,1,1.2,0.001,1,500.0,True,46604,93.208,10.479999999999821,19674.871527777774,19674.871527777774
246,5,1,clustered,1,1.4,0.001,1,500.0,True,46857,93.714,9.849999999999834,26689.725694444438,26689.725694444438
247,5,1,clustered,1,1.6,0.001,1,500.0,True,47061,94.122,9.339999999999845,34854.93749999999,34854.93749999999
248,5,1,clustered,1,1.8,0.001,1,500.0,True,47229,94.458,8.909999999999854,43739.68749999999,43739.68749999999
249,5,1,clustered,1,2.0,0.001,1,500.0,True,47373,94.746,8.539999999999862,54987.71527777777,54987.71527777777
250,5,1,clustered,1,2.2,0.001,1,500.0,True,47495,94.99,8.21999999999987,66107.12499999999,66107.12499999999
251,5,1,clustered,1,2.4,0.001,1,500.0,True,47602,95.204,7.939999999999875,78699.4861111111,78699.4861111111
252,5,1,clustered,1,2.6,0.001,1,500.0,True,47697,95.394,7.6899999999998805,92436.74305555553,92436.74305555553
253,5,1,clustered,1,0.6,0.005,1,500.0,True,45315,90.63,13.889999999999748,111111111.11111109,111111111.11111109
254,5,1,clustered,1,0.8,0.005,1,500.0,True,45907,91.814,12.36999999999978,111111111.11111109,111111111.11111109
255,5,1,clustered,1,1.0,0.005,1,500.0,True,46321,92.642,11.309999999999803,111111111.11111109,111111111.11111109
256,5,1,clustered,1,1.2,0.005,1,500.0,True,46630,93.26,10.51999999999982,111111111.11111109,111111111.11111109
257,5,1,clustered,1,1.4,0.005,1,500.0,True,46874,93.748,9.879999999999834,111111111.11111109,111111111.11111109
258,5,1,clustered,1,1.6,0.005,1,500.0,True,47071,94.142,9.369999999999845,111111111.11111109,111111111.11111109
259,5,1,clustered,1,1.8,0.005,1,500.0,True,47235,94.47,8.939999999999854,111111111.11111109,111111111.11111109
260,5,1,clustered,1,2.0,0.005,1,500.0,True,47375,94.75,8.559999999999862,111111111.11111109,111111111.11111109
261,5,1,clustered,1,2.2,0.005,1,500.0,True,47495,94.99,8.239999999999869,111111111.11111109,111111111.11111109
262,5,1,clustered,1,2.4,0.005,1,500.0,True,47601,95.202,7.959999999999875,111111111.11111109,111111111.11111109
263,5,1,clustered,1,2.6,0.005,1,500.0,True,47694,95.388,7.70999999999988,111111111.11111109,111111111.11111109
264,5,2,symmetric,0,0.6,0.001,1,100.0,True,6604,66.04,10.479999999999821,37.55410766601562,37.55410766601562
265,5,2,symmetric,0,0.8,0.001,1,100.0,True,7061,70.61,9.339999999999845,66.80543348524304,66.80543348524304
266,5,2,symmetric,0,1.0,0.001,1,100.0,True,7373,73.73,8.539999999999862,104.39712185329859,104.39712185329859
267,5,2,symmetric,0,1.2,0.001,1,100.0,True,7602,76.02,7.939999999999875,150.21643066406247,150.21643066406247
268,5,2,symmetric,0,1.4,0.001,1,100.0,True,7781,77.81,7.459999999999885,204.46384006076386,204.46384006076386
269,5,2,symmetric,0,1.6,0.001,1,100.0,True,7925,79.25,7.0799999999998935,267.2217339409722,267.2217339409722
270,5,2,symmetric,0,1.8,0.001,1,100.0,True,8044,80.44,6.7499999999999005,338.3675672743055,338.3675672743055
271,5,2,symmetric,0,2.0,0.001,1,100.0,True,8145,81.45,6.4699999999999065,417.58848741319434,417.58848741319434
272,5,2,symmetric,0,2.2,0.001,1,100.0,True,8231,82.31,6.229999999999912,505.1385633680555,505.1385633680555
273,5,2,symmetric,0,2.4,0.001,1,100.0,True,8307,83.07,6.009999999999916,600.8657226562499,600.8657226562499
274,5,2,symmetric,0,2.6,0.001,1,100.0,True,8373,83.73,5.81999999999992,705.335232204861,705.335232204861
275,5,2,symmetric,0,0.6,0.005,1,100.0,True,6630,66.3,10.51999999999982,72.7999538845486,72.7999538845486
276,5,2,symmetric,0,0.8,0.005,1,100.0,True,7071,70.71,9.369999999999845,129.26924641927081,129.26924641927081
277,5,2,symmetric,0,1.0,0.005,1,100.0,True,7375,73.75,8.569999999999862,201.9540879991319,201.9540879991319
278,5,2,symmetric,0,1.2,0.005,1,100.0,True,7601,76.01,7.959999999999875,291.1998155381944,291.1998155381944
279,5,2,symmetric,0,1.4,0.005,1,100.0,True,7777,77.77,7.479999999999885,396.0007052951388,396.0007052951388
280,5,2,symmetric,0,1.6,0.005,1,100.0,True,7920,79.2,7.089999999999893,517.0769856770833,517.0769856770833
281,5,2,symmetric,0,1.8,0.005,1,100.0,True,8039,80.39,6.7599999999999,655.0799696180554,655.0799696180554
282,5,2,symmetric,0,2.0,0.005,1,100.0,True,8138,81.38,6.479999999999906,807.8163519965276,807.8163519965276
283,5,2,symmetric,0,2.2,0.005,1,100.0,True,8225,82.25,6.239999999999911,979.4256727430554,979.4256727430554
284,5,2,symmetric,0,2.4,0.005,1,100.0,True,8301,83.01,6.029999999999916,1164.7992621527776,1164.7992621527776
