dimension,num_sources,geometry,phase_offset,alpha_0,gamma,M,T,has_commits,agent_commit_count,commit_rate,first_commit_time,final_psi,max_salience
3,1,symmetric,0,1.8,0.005,1,100.0,True,5778,57.78,12.709999999999773,28.366805705618354,28.366805705618354
3,1,symmetric,0,2.0,0.005,1,100.0,True,5984,59.84,12.179999999999785,35.018544298537236,35.018544298537236
3,1,symmetric,0,2.2,0.005,1,100.0,True,6162,61.62,11.719999999999795,42.396442819148945,42.396442819148945
3,1,symmetric,0,2.4,0.005,1,100.0,True,6318,63.18,11.319999999999803,50.411792511635646,50.411792511635646
3,1,symmetric,0,2.6,0.005,1,100.0,True,6458,64.58,10.95999999999981,59.21329579454788,59.21329579454788
3,1,symmetric,0,0.6,0.001,1,200.0,True,12504,62.52,19.670000000000275,24.66797913896277,24.66797913896277
3,1,symmetric,0,0.8,0.001,1,200.0,True,13517,67.585,17.52999999999994,43.780501994680854,43.780501994680854
3,1,symmetric,0,1.0,0.001,1,200.0,True,14209,71.045,16.029999999999706,68.33453499002661,68.33453499002661
3,1,symmetric,0,1.2,0.001,1,200.0,True,14718,73.59,14.899999999999727,98.67191655585108,98.67191655585108
3,1,symmetric,0,1.4,0.001,1,200.0,True,15113,75.565,14.009999999999746,133.61608626994683,133.61608626994683
3,1,symmetric,0,1.6,0.001,1,200.0,True,15431,77.155,13.279999999999761,175.12200797872342,175.12200797872342
3,1,symmetric,0,1.8,0.001,1,200.0,True,15694,78.47,12.659999999999775,221.30319148936172,221.30319148936172
3,1,symmetric,0,2.0,0.001,1,200.0,True,15917,79.585,12.139999999999786,273.33813996010645,273.33813996010645
3,1,symmetric,0,2.2,0.001,1,200.0,True,16108,80.54,11.689999999999795,331.49148105053195,331.49148105053195
3,1,symmetric,0,2.4,0.001,1,200.0,True,16275,81.375,11.279999999999804,394.68766622340434,394.68766622340434
3,1,symmetric,0,2.6,0.001,1,200.0,True,16422,82.11,10.929999999999811,459.895777925532,459.895777925532
3,1,symmetric,0,0.6,0.005,1,200.0,True,13077,65.385,19.730000000000285,378.22170046542556,378.22170046542556
3,1,symmetric,0,0.8,0.005,1,200.0,True,13885,69.425,17.58999999999995,672.7420628324469,672.7420628324469
3,1,symmetric,0,1.0,0.005,1,200.0,True,14463,72.315,16.079999999999714,1051.855884308511,1051.855884308511
3,1,symmetric,0,1.2,0.005,1,200.0,True,14902,74.51,14.949999999999726,1512.8868018617022,1512.8868018617022
3,1,symmetric,0,1.4,0.005,1,200.0,True,15251,76.255,14.049999999999745,2081.628989361702,2081.628989361702
3,1,symmetric,0,1.6,0.005,1,200.0,True,15537,77.685,13.31999999999976,2690.9682513297876,2690.9682513297876
3,1,symmetric,0,1.8,0.005,1,200.0,True,15778,78.89,12.709999999999773,3410.157912234043,3410.157912234043
3,1,symmetric,0,2.0,0.005,1,200.0,True,15984,79.92,12.179999999999785,4207.423537234044,4207.423537234044
3,1,symmetric,0,2.2,0.005,1,200.0,True,16162,80.81,11.719999999999795,5080.484375000001,5080.484375000001
3,1,symmetric,0,2.4,0.005,1,200.0,True,16318,81.59,11.319999999999803,6051.547207446809,6051.547207446809
3,1,symmetric,0,2.6,0.005,1,200.0,True,16458,82.29,10.95999999999981,7141.2420212765965,7141.2420212765965
3,1,symmetric,0,0.6,0.001,1,500.0,True,42504,85.008,19.670000000000275,854.2426030585108,854.2426030585108
3,1,symmetric,0,0.8,0.001,1,500.0,True,43517,87.034,17.52999999999994,1505.182180851064,1505.182180851064
3,1,symmetric,0,1.0,0.001,1,500.0,True,44209,88.418,16.029999999999706,2345.7799202127662,2345.7799202127662
3,1,symmetric,0,1.2,0.001,1,500.0,True,44718,89.436,14.899999999999727,3416.970412234043,3416.970412234043
3,1,symmetric,0,1.4,0.001,1,500.0,True,45113,90.226,14.009999999999746,4648.091755319149,4648.091755319149
3,1,symmetric,0,1.6,0.001,1,500.0,True,45431,90.862,13.279999999999761,6020.728723404256,6020.728723404256
3,1,symmetric,0,1.8,0.001,1,500.0,True,45694,91.388,12.659999999999775,7622.644946808512,7622.644946808512
3,1,symmetric,0,2.0,0.001,1,500.0,True,45917,91.834,12.139999999999786,9383.119680851065,9383.119680851065
3,1,symmetric,0,2.2,0.001,1,500.0,True,46108,92.216,11.689999999999795,11426.02260638298,11426.02260638298
3,1,symmetric,0,2.4,0.001,1,500.0,True,46275,92.55,11.279999999999804,13667.881648936172,13667.881648936172
3,1,symmetric,0,2.6,0.001,1,500.0,True,46422,92.844,10.929999999999811,15871.359042553193,15871.359042553193
3,1,symmetric,0,0.6,0.005,1,500.0,True,43077,86.154,19.730000000000285,23530212.76595745,23530212.76595745
3,1,symmetric,0,0.8,0.005,1,500.0,True,43885,87.77,17.58999999999995,23530212.76595745,23530212.76595745
3,1,symmetric,0,1.0,0.005,1,500.0,True,44463,88.926,16.079999999999714,23530212.76595745,23530212.76595745
3,1,symmetric,0,1.2,0.005,1,500.0,True,44902,89.804,14.949999999999726,23530212.76595745,23530212.76595745
3,1,symmetric,0,1.4,0.005,1,500.0,True,45251,90.502,14.049999999999745,23530212.76595745,23530212.76595745
3,1,symmetric,0,1.6,0.005,1,500.0,True,45537,91.074,13.31999999999976,23530212.76595745,23530212.76595745
3,1,symmetric,0,1.8,0.005,1,500.0,True,45778,91.556,12.709999999999773,23530212.76595745,23530212.76595745
3,1,symmetric,0,2.0,0.005,1,500.0,True,45984,91.968,12.179999999999785,23530212.76595745,23530212.76595745
3,1,symmetric,0,2.2,0.005,1,500.0,True,46162,92.324,11.719999999999795,23530212.76595745,23530212.76595745
3,1,symmetric,0,2.4,0.005,1,500.0,True,46318,92.636,11.319999999999803,23530212.76595745,23530212.76595745
3,1,symmetric,0,2.6,0.005,1,500.0,True,46458,92.916,10.95999999999981,23530212.76595745,23530212.76595745
3,1,symmetric,1,0.6,0.001,1,100.0,True,2504,25.04,19.670000000000275,1.6269164389752329,1.6269164389752329
3,1,symmetric,1,0.8,0.001,1,100.0,True,3517,35.17,17.52999999999994,2.8900133498171545,2.8900133498171545
3,1,symmetric,1,1.0,0.001,1,100.0,True,4209,42.09,16.029999999999706,4.522371008041058,4.522371008041058
3,1,symmetric,1,1.2,0.001,1,100.0,True,4718,47.18,14.899999999999727,6.507665755900931,6.507665755900931
3,1,symmetric,1,1.4,0.001,1,100.0,True,5113,51.13,14.009999999999746,8.837831537774269,8.837831537774269
3,1,symmetric,1,1.6,0.001,1,100.0,True,5431,54.31,13.279999999999761,11.560053399268618,11.560053399268618
3,1,symmetric,1,1.8,0.001,1,100.0,True,5694,56.94,12.659999999999775,14.642489818816491,14.642489818816491
3,1,symmetric,1,2.0,0.001,1,100.0,True,5917,59.17,12.139999999999786,18.089484032164233,18.089484032164233
3,1,symmetric,1,2.2,0.001,1,100.0,True,6108,61.08,11.689999999999795,21.880703540558514,21.880703540558514
3,1,symmetric,1,2.4,0.001,1,100.0,True,6275,62.75,11.279999999999804,26.030663023603726,26.030663023603726
3,1,symmetric,1,2.6,0.001,1,100.0,True,6422,64.22,10.929999999999811,30.451013443317823,30.451013443317823
3,1,symmetric,1,0.6,0.005,1,100.0,True,3077,30.77,19.730000000000285,3.150737031977228,3.150737031977228
3,1,symmetric,1,0.8,0.005,1,100.0,True,3885,38.85,17.58999999999995,5.609508108585439,5.609508108585439
3,1,symmetric,1,1.0,0.005,1,100.0,True,4463,44.63,16.079999999999714,8.754636074634309,8.754636074634309
3,1,symmetric,1,1.2,0.005,1,100.0,True,4902,49.02,14.949999999999726,12.602948127908912,12.602948127908912
3,1,symmetric,1,1.4,0.005,1,100.0,True,5251,52.51,14.049999999999745,17.219447359125667,17.219447359125667
3,1,symmetric,1,1.6,0.005,1,100.0,True,5537,55.37,13.31999999999976,22.438032434341757,22.438032434341757
3,1,symmetric,1,1.8,0.005,1,100.0,True,5778,57.78,12.709999999999773,28.366805705618354,28.366805705618354
3,1,symmetric,1,2.0,0.005,1,100.0,True,5984,59.84,12.179999999999785,35.018544298537236,35.018544298537236
3,1,symmetric,1,2.2,0.005,1,100.0,True,6162,61.62,11.719999999999795,42.396442819148945,42.396442819148945
3,1,symmetric,1,2.4,0.005,1,100.0,True,6318,63.18,11.319999999999803,50.411792511635646,50.411792511635646
3,1,symmetric,1,2.6,0.005,1,100.0,True,6458,64.58,10.95999999999981,59.21329579454788,59.21329579454788
3,1,symmetric,1,0.6,0.001,1,200.0,True,12504,62.52,19.670000000000275,24.66797913896277,24.66797913896277
3,1,symmetric,1,0.8,0.001,1,200.0,True,13517,67.585,17.52999999999994,43.780501994680854,43.780501994680854
3,1,symmetric,1,1.0,0.001,1,200.0,True,14209,71.045,16.029999999999706,68.33453499002661,68.33453499002661
3,1,symmetric,1,1.2,0.001,1,200.0,True,14718,73.59,14.899999999999727,98.67191655585108,98.67191655585108
3,1,symmetric,1,1.4,0.001,1,200.0,True,15113,75.565,14.009999999999746,133.61608626994683,133.61608626994683
3,1,symmetric,1,1.6,0.001,1,200.0,True,15431,77.155,13.279999999999761,175.12200797872342,175.12200797872342
3,1,symmetric,1,1.8,0.001,1,200.0,True,15694,78.47,12.659999999999775,221.30319148936172,221.30319148936172
3,1,symmetric,1,2.0,0.001,1,200.0,True,15917,79.585,12.139999999999786,273.33813996010645,273.33813996010645
3,1,symmetric,1,2.2,0.001,1,200.0,True,16108,80.54,11.689999999999795,331.49148105053195,331.49148105053195
3,1,symmetric,1,2.4,0.001,1,200.0,True,16275,81.375,11.279999999999804,394.68766622340434,394.68766622340434
3,1,symmetric,1,2.6,0.001,1,200.0,True,16422,82.11,10.929999999999811,459.895777925532,459.895777925532
3,1,symmetric,1,0.6,0.005,1,200.0,True,13077,65.385,19.730000000000285,378.22170046542556,378.22170046542556
3,1,symmetric,1,0.8,0.005,1,200.0,True,13885,69.425,17.58999999999995,672.7420628324469,672.7420628324469
3,1,symmetric,1,1.0,0.005,1,200.0,True,14463,72.315,16.079999999999714,1051.855884308511,1051.855884308511
3,1,symmetric,1,1.2,0.005,1,200.0,True,14902,74.51,14.949999999999726,1512.8868018617022,1512.8868018617022
3,1,symmetric,1,1.4,0.005,1,200.0,True,15251,76.255,14.049999999999745,2081.628989361702,2081.628989361702
3,1,symmetric,1,1.6,0.005,1,200.0,True,15537,77.685,13.31999999999976,2690.9682513297876,2690.9682513297876
3,1,symmetric,1,1.8,0.005,1,200.0,True,15778,78.89,12.709999999999773,3410.157912234043,3410.157912234043
3,1,symmetric,1,2.0,0.005,1,200.0,True,15984,79.92,12.179999999999785,4207.423537234044,4207.423537234044
3,1,symmetric,1,2.2,0.005,1,200.0,True,16162,80.81,11.719999999999795,5080.484375000001,5080.484375000001
3,1,symmetric,1,2.4,0.005,1,200.0,True,16318,81.59,11.319999999999803,6051.547207446809,6051.547207446809
3,1,symmetric,1,2.6,0.005,1,200.0,True,16458,82.29,10.95999999999981,7141.2420212765965,7141.2420212765965
3,1,symmetric,1,0.6,0.001,1,500.0,True,42504,85.008,19.670000000000275,854.2426030585108,854.2426030585108
3,1,symmetric,1,0.8,0.001,1,500.0,True,43517,87.034,17.52999999999994,1505.182180851064,1505.182180851064
3,1,symmetric,1,1.0,0.001,1,500.0,True,44209,88.418,16.029999999999706,2345.7799202127662,2345.7799202127662
3,1,symmetric,1,1.2,0.001,1,500.0,True,44718,89.436,14.899999999999727,3416.970412234043,3416.970412234043
3,1,symmetric,1,1.4,0.001,1,500.0,True,45113,90.226,14.009999999999746,4648.091755319149,4648.091755319149
3,1,symmetric,1,1.6,0.001,1,500.0,True,45431,90.862,13.279999999999761,6020.728723404256,6020.728723404256
3,1,symmetric,1,1.8,0.001,1,500.0,True,45694,91.388,12.659999999999775,7622.644946808512,7622.644946808512
3,1,symmetric,1,2.0,0.001,1,500.0,True,45917,91.834,12.139999999999786,9383.119680851065,9383.119680851065
3,1,symmetric,1,2.2,0.001,1,500.0,True,46108,92.216,11.689999999999795,11426.02260638298,11426.02260638298
3,1,symmetric,1,2.4,0.001,1,500.0,True,46275,92.55,11.279999999999804,13667.881648936172,13667.881648936172
3,1,symmetric,1,2.6,0.001,1,500.0,True,46422,92.844,10.929999999999811,15871.359042553193,15871.359042553193
3,1,symmetric,1,0.6,0.005,1,500.0,True,43077,86.154,19.730000000000285,23530212.76595745,23530212.76595745
3,1,symmetric,1,0.8,0.005,1,500.0,True,43885,87.77,17.58999999999995,23530212.76595745,23530212.76595745
3,1,symmetric,1,1.0,0.005,1,500.0,True,44463,88.926,16.079999999999714,23530212.76595745,23530212.76595745
3,1,symmetric,1,1.2,0.005,1,500.0,True,44902,89.804,14.949999999999726,23530212.76595745,23530212.76595745
3,1,symmetric,1,1.4,0.005,1,500.0,True,45251,90.502,14.049999999999745,23530212.76595745,23530212.76595745
3,1,symmetric,1,1.6,0.005,1,500.0,True,45537,91.074,13.31999999999976,23530212.76595745,23530212.76595745
3,1,symmetric,1,1.8,0.005,1,500.0,True,45778,91.556,12.709999999999773,23530212.76595745,23530212.76595745
3,1,symmetric,1,2.0,0.005,1,500.0,True,45984,91.968,12.179999999999785,23530212.76595745,23530212.76595745
3,1,symmetric,1,2.2,0.005,1,500.0,True,46162,92.324,11.719999999999795,23530212.76595745,23530212.76595745
3,1,symmetric,1,2.4,0.005,1,500.0,True,46318,92.636,11.319999999999803,23530212.76595745,23530212.76595745
3,1,symmetric,1,2.6,0.005,1,500.0,True,46458,92.916,10.95999999999981,23530212.76595745,23530212.76595745
3,1,clustered,0,0.6,0.001,1,100.0,True,2504,25.04,19.670000000000275,1.6269164389752329,1.6269164389752329
3,1,clustered,0,0.8,0.001,1,100.0,True,3517,35.17,17.52999999999994,2.8900133498171545,2.8900133498171545
3,1,clustered,0,1.0,0.001,1,100.0,True,4209,42.09,16.029999999999706,4.522371008041058,4.522371008041058
3,1,clustered,0,1.2,0.001,1,100.0,True,4718,47.18,14.899999999999727,6.507665755900931,6.507665755900931
3,1,clustered,0,1.4,0.001,1,100.0,True,5113,51.13,14.009999999999746,8.837831537774269,8.837831537774269
3,1,clustered,0,1.6,0.001,1,100.0,True,5431,54.31,13.279999999999761,11.560053399268618,11.560053399268618
3,1,clustered,0,1.8,0.001,1,100.0,True,5694,56.94,12.659999999999775,14.642489818816491,14.642489818816491
3,1,clustered,0,2.0,0.001,1,100.0,True,5917,59.17,12.139999999999786,18.089484032164233,18.089484032164233
3,1,clustered,0,2.2,0.001,1,100.0,True,6108,61.08,11.689999999999795,21.880703540558514,21.880703540558514
3,1,clustered,0,2.4,0.001,1,100.0,True,6275,62.75,11.279999999999804,26.030663023603726,26.030663023603726
3,1,clustered,0,2.6,0.001,1,100.0,True,6422,64.22,10.929999999999811,30.451013443317823,30.451013443317823
3,1,clustered,0,0.6,0.005,1,100.0,True,3077,30.77,19.730000000000285,3.150737031977228,3.150737031977228
3,1,clustered,0,0.8,0.005,1,100.0,True,3885,38.85,17.58999999999995,5.609508108585439,5.609508108585439
3,1,clustered,0,1.0,0.005,1,100.0,True,4463,44.63,16.079999999999714,8.754636074634309,8.754636074634309
3,1,clustered,0,1.2,0.005,1,100.0,True,4902,49.02,14.949999999999726,12.602948127908912,12.602948127908912
3,1,clustered,0,1.4,0.005,1,100.0,True,5251,52.51,14.049999999999745,17.219447359125667,17.219447359125667
3,1,clustered,0,1.6,0.005,1,100.0,True,5537,55.37,13.31999999999976,22.438032434341757,22.438032434341757
3,1,clustered,0,1.8,0.005,1,100.0,True,5778,57.78,12.709999999999773,28.366805705618354,28.366805705618354
3,1,clustered,0,2.0,0.005,1,100.0,True,5984,59.84,12.179999999999785,35.018544298537236,35.018544298537236
3,1,clustered,0,2.2,0.005,1,100.0,True,6162,61.62,11.719999999999795,42.396442819148945,42.396442819148945
3,1,clustered,0,2.4,0.005,1,100.0,True,6318,63.18,11.319999999999803,50.411792511635646,50.411792511635646
3,1,clustered,0,2.6,0.005,1,100.0,True,6458,64.58,10.95999999999981,59.21329579454788,59.21329579454788
3,1,clustered,0,0.6,0.001,1,200.0,True,12504,62.52,19.670000000000275,24.66797913896277,24.66797913896277
3,1,clustered,0,0.8,0.001,1,200.0,True,13517,67.585,17.52999999999994,43.780501994680854,43.780501994680854
3,1,clustered,0,1.0,0.001,1,200.0,True,14209,71.045,16.029999999999706,68.33453499002661,68.33453499002661
3,1,clustered,0,1.2,0.001,1,200.0,True,14718,73.59,14.899999999999727,98.67191655585108,98.67191655585108
3,1,clustered,0,1.4,0.001,1,200.0,True,15113,75.565,14.009999999999746,133.61608626994683,133.61608626994683
3,1,clustered,0,1.6,0.001,1,200.0,True,15431,77.155,13.279999999999761,175.12200797872342,175.12200797872342
3,1,clustered,0,1.8,0.001,1,200.0,True,15694,78.47,12.659999999999775,221.30319148936172,221.30319148936172
3,1,clustered,0,2.0,0.001,1,200.0,True,15917,79.585,12.139999999999786,273.33813996010645,273.33813996010645
3,1,clustered,0,2.2,0.001,1,200.0,True,16108,80.54,11.689999999999795,331.49148105053195,331.49148105053195
3,1,clustered,0,2.4,0.001,1,200.0,True,16275,81.375,11.279999999999804,394.68766622340434,394.68766622340434
3,1,clustered,0,2.6,0.001,1,200.0,True,16422,82.11,10.929999999999811,459.895777925532,459.895777925532
3,1,clustered,0,0.6,0.005,1,200.0,True,13077,65.385,19.730000000000285,378.22170046542556,378.22170046542556
3,1,clustered,0,0.8,0.005,1,200.0,True,13885,69.425,17.58999999999995,672.7420628324469,672.7420628324469
3,1,clustered,0,1.0,0.005,1,200.0,True,14463,72.315,16.079999999999714,1051.855884308511,1051.855884308511
3,1,clustered,0,1.2,0.005,1,200.0,True,14902,74.51,14.949999999999726,1512.8868018617022,1512.8868018617022
3,1,clustered,0,1.4,0.005,1,200.0,True,15251,76.255,14.049999999999745,2081.628989361702,2081.628989361702
3,1,clustered,0,1.6,0.005,1,200.0,True,15537,77.685,13.31999999999976,2690.9682513297876,2690.9682513297876
3,1,clustered,0,1.8,0.005,1,200.0,True,15778,78.89,12.709999999999773,3410.157912234043,3410.157912234043
3,1,clustered,0,2.0,0.005,1,200.0,True,15984,79.92,12.179999999999785,4207.423537234044,4207.423537234044
3,1,clustered,0,2.2,0.005,1,200.0,True,16162,80.81,11.719999999999795,5080.484375000001,5080.484375000001
3,1,clustered,0,2.4,0.005,1,200.0,True,16318,81.59,11.319999999999803,6051.547207446809,6051.547207446809
3,1,clustered,0,2.6,0.005,1,200.0,True,16458,82.29,10.95999999999981,7141.2420212765965,7141.2420212765965
3,1,clustered,0,0.6,0.001,1,500.0,True,42504,85.008,19.670000000000275,854.2426030585108,854.2426030585108
3,1,clustered,0,0.8,0.001,1,500.0,True,43517,87.034,17.52999999999994,1505.182180851064,1505.182180851064
3,1,clustered,0,1.0,0.001,1,500.0,True,44209,88.418,16.029999999999706,2345.7799202127662,2345.7799202127662
3,1,clustered,0,1.2,0.001,1,500.0,True,44718,89.436,14.899999999999727,3416.970412234043,3416.970412234043
3,1,clustered,0,1.4,0.001,1,500.0,True,45113,90.226,14.009999999999746,4648.091755319149,4648.091755319149
3,1,clustered,0,1.6,0.001,1,500.0,True,45431,90.862,13.279999999999761,6020.728723404256,6020.728723404256
3,1,clustered,0,1.8,0.001,1,500.0,True,45694,91.388,12.659999999999775,7622.644946808512,7622.644946808512
3,1,clustered,0,2.0,0.001,1,500.0,True,45917,91.834,12.139999999999786,9383.119680851065,9383.119680851065
3,1,clustered,0,2.2,0.001,1,500.0,True,46108,92.216,11.689999999999795,11426.02260638298,11426.02260638298
3,1,clustered,0,2.4,0.001,1,500.0,True,46275,92.55,11.279999999999804,13667.881648936172,13667.881648936172
3,1,clustered,0,2.6,0.001,1,500.0,True,46422,92.844,10.929999999999811,15871.359042553193,15871.359042553193
3,1,clustered,0,0.6,0.005,1,500.0,True,43077,86.154,19.730000000000285,23530212.76595745,23530212.76595745
3,1,clustered,0,0.8,0.005,1,500.0,True,43885,87.77,17.58999999999995,23530212.76595745,23530212.76595745
3,1,clustered,0,1.0,0.005,1,500.0,True,44463,88.926,16.079999999999714,23530212.76595745,23530212.76595745
3,1,clustered,0,1.2,0.005,1,500.0,True,44902,89.804,14.949999999999726,23530212.76595745,23530212.76595745
3,1,clustered,0,1.4,0.005,1,500.0,True,45251,90.502,14.049999999999745,23530212.76595745,23530212.76595745
3,1,clustered,0,1.6,0.005,1,500.0,True,45537,91.074,13.31999999999976,23530212.76595745,23530212.76595745
3,1,clustered,0,1.8,0.005,1,500.0,True,45778,91.556,12.709999999999773,23530212.76595745,23530212.76595745
3,1,clustered,0,2.0,0.005,1,500.0,True,45984,91.968,12.179999999999785,23530212.76595745,23530212.76595745
3,1,clustered,0,2.2,0.005,1,500.0,True,46162,92.324,11.719999999999795,23530212.76595745,23530212.76595745
3,1,clustered,0,2.4,0.005,1,500.0,True,46318,92.636,11.319999999999803,23530212.76595745,23530212.76595745
3,1,clustered,0,2.6,0.005,1,500.0,True,46458,92.916,10.95999999999981,23530212.76595745,23530212.76595745
3,1,clustered,1,0.6,0.001,1,100.0,True,2504,25.04,19.670000000000275,1.6269164389752329,1.6269164389752329
3,1,clustered,1,0.8,0.001,1,100.0,True,3517,35.17,17.52999999999994,2.8900133498171545,2.8900133498171545
3,1,clustered,1,1.0,0.001,1,100.0,True,4209,42.09,16.029999999999706,4.522371008041058,4.522371008041058
3,1,clustered,1,1.2,0.001,1,100.0,True,4718,47.18,14.899999999999727,6.507665755900931,6.507665755900931
3,1,clustered,1,1.4,0.001,1,100.0,True,5113,51.13,14.009999999999746,8.837831537774269,8.837831537774269
3,1,clustered,1,1.6,0.001,1,100.0,True,5431,54.31,13.279999999999761,11.560053399268618,11.560053399268618
3,1,clustered,1,1.8,0.001,1,100.0,True,5694,56.94,12.659999999999775,14.642489818816491,14.642489818816491
3,1,clustered,1,2.0,0.001,1,100.0,True,5917,59.17,12.139999999999786,18.089484032164233,18.089484032164233
3,1,clustered,1,2.2,0.001,1,100.0,True,6108,61.08,11.689999999999795,21.880703540558514,21.880703540558514
3,1,clustered,1,2.4,0.001,1,100.0,True,6275,62.75,11.279999999999804,26.030663023603726,26.030663023603726
3,1,clustered,1,2.6,0.001,1,100.0,True,6422,64.22,10.929999999999811,30.451013443317823,30.451013443317823
3,1,clustered,1,0.6,0.005,1,100.0,True,3077,30.77,19.730000000000285,3.150737031977228,3.150737031977228
3,1,clustered,1,0.8,0.005,1,100.0,True,3885,38.85,17.58999999999995,5.609508108585439,5.609508108585439
3,1,clustered,1,1.0,0.005,1,100.0,True,4463,44.63,16.079999999999714,8.754636074634309,8.754636074634309
3,1,clustered,1,1.2,0.005,1,100.0,True,4902,49.02,14.949999999999726,12.602948127908912,12.602948127908912
3,1,clustered,1,1.4,0.005,1,100.0,True,5251,52.51,14.049999999999745,17.219447359125667,17.219447359125667
3,1,clustered,1,1.6,0.005,1,100.0,True,5537,55.37,13.31999999999976,22.438032434341757,22.438032434341757
3,1,clustered,1,1.8,0.005,1,100.0,True,5778,57.78,12.709999999999773,28.366805705618354,28.366805705618354
3,1,clustered,1,2.0,0.005,1,100.0,True,5984,59.84,12.179999999999785,35.018544298537236,35.018544298537236
3,1,clustered,1,2.2,0.005,1,100.0,True,6162,61.62,11.719999999999795,42.396442819148945,42.396442819148945
3,1,clustered,1,2.4,0.005,1,100.0,True,6318,63.18,11.319999999999803,50.411792511635646,50.411792511635646
3,1,clustered,1,2.6,0.005,1,100.0,True,6458,64.58,10.95999999999981,59.21329579454788,59.21329579454788
3,1,clustered,1,0.6,0.001,1,200.0,True,12504,62.52,19.670000000000275,24.66797913896277,24.66797913896277
3,1,clustered,1,0.8,0.001,1,200.0,True,13517,67.585,17.52999999999994,43.780501994680854,43.780501994680854
3,1,clustered,1,1.0,0.001,1,200.0,True,14209,71.045,16.029999999999706,68.33453499002661,68.33453499002661
3,1,clustered,1,1.2,0.001,1,200.0,True,14718,73.59,14.899999999999727,98.67191655585108,98.67191655585108
3,1,clustered,1,1.4,0.001,1,200.0,True,15113,75.565,14.009999999999746,133.61608626994683,133.61608626994683
3,1,clustered,1,1.6,0.001,1,200.0,True,15431,77.155,13.279999999999761,175.12200797872342,175.12200797872342
3,1,clustered,1,1.8,0.001,1,200.0,True,15694,78.47,12.659999999999775,221.30319148936172,221.30319148936172
3,1,clustered,1,2.0,0.001,1,200.0,True,15917,79.585,12.139999999999786,273.33813996010645,273.33813996010645
3,1,clustered,1,2.2,0.001,1,200.0,True,16108,80.54,11.689999999999795,331.49148105053195,331.49148105053195
3,1,clustered,1,2.4,0.001,1,200.0,True,16275,81.375,11.279999999999804,394.68766622340434,394.68766622340434
3,1,clustered,1,2.6,0.001,1,200.0,True,16422,82.11,10.929999999999811,459.895777925532,459.895777925532
3,1,clustered,1,0.6,0.005,1,200.0,True,13077,65.385,19.730000000000285,378.22170046542556,378.22170046542556
3,1,clustered,1,0.8,0.005,1,200.0,True,13885,69.425,17.58999999999995,672.7420628324469,672.7420628324469
3,1,clustered,1,1.0,0.005,1,200.0,True,14463,72.315,16.079999999999714,1051.855884308511,1051.855884308511
3,1,clustered,1,1.2,0.005,1,200.0,True,14902,74.51,14.949999999999726,1512.8868018617022,1512.8868018617022
3,1,clustered,1,1.4,0.005,1,200.0,True,15251,76.255,14.049999999999745,2081.628989361702,2081.628989361702
3,1,clustered,1,1.6,0.005,1,200.0,True,15537,77.685,13.31999999999976,2690.9682513297876,2690.9682513297876
3,1,clustered,1,1.8,0.005,1,200.0,True,15778,78.89,12.709999999999773,3410.157912234043,3410.157912234043
3,1,clustered,1,2.0,0.005,1,200.0,True,15984,79.92,12.179999999999785,4207.423537234044,4207.423537234044
3,1,clustered,1,2.2,0.005,1,200.0,True,16162,80.81,11.719999999999795,5080.484375000001,5080.484375000001
