dimension,num_sources,geometry,phase_offset,alpha_0,gamma,M,T,has_commits,agent_commit_count,commit_rate,first_commit_time,final_psi,max_salience
2,1,symmetric,0,1.6,0.005,1,100.0,True,13285,132.85,9.552755905512159,22.5206558347687,22.5206558347687
2,1,symmetric,0,1.8,0.005,1,100.0,True,13752,137.52,9.10866141732315,28.556404173843504,28.556404173843504
2,1,symmetric,0,2.0,0.005,1,100.0,True,14142,141.42,8.73070866141761,35.32211183562992,35.32211183562992
2,1,symmetric,0,2.2,0.005,1,100.0,True,14477,144.77,8.404724409449083,42.41917599655512,42.41917599655512
2,1,symmetric,0,2.4,0.005,1,100.0,True,14769,147.69,8.116535433071109,50.458038570374015,50.458038570374015
2,1,symmetric,0,2.6,0.005,1,100.0,True,15026,150.26,7.856692913386051,59.45142562746063,59.45142562746063
2,1,symmetric,0,0.6,0.001,1,200.0,True,1563,7.815,14.272440944882584,0.7262177805262288,0.09540654730609083
2,1,symmetric,0,0.8,0.001,1,200.0,True,2783,13.915,12.685039370079318,0.40533753642885706,0.17635425056998186
2,1,symmetric,0,1.0,0.001,1,200.0,True,3981,19.905,11.579527559055615,0.9754244661706639,0.26485728466604636
2,1,symmetric,0,1.2,0.001,1,200.0,True,5836,29.18,10.752755905512247,0.7249219098429042,0.3816261892243633
2,1,symmetric,0,1.4,0.001,1,200.0,True,7567,37.835,10.100787401575191,0.37150847067044473,0.542220408522238
2,1,symmetric,0,1.6,0.001,1,200.0,True,9775,48.875,9.566929133858617,0.40519365926427164,0.7054170022799274
2,1,symmetric,0,1.8,0.001,1,200.0,True,10797,53.985,9.122834645669608,1.105564327690545,0.8547916562538447
2,1,symmetric,0,2.0,0.001,1,200.0,True,12501,62.505,8.740157480315249,1.062465727798582,1.0594291386641854
2,1,symmetric,0,2.2,0.001,1,200.0,True,17007,85.035,8.409448818897902,0.5371812835453064,1.2836307315375861
2,1,symmetric,0,2.4,0.001,1,200.0,True,19484,97.42,8.121259842519928,0.7245976005013534,1.5265047568974532
2,1,symmetric,0,2.6,0.001,1,200.0,True,21093,105.465,7.86141732283487,0.7912165123646654,1.790820985328494
2,1,symmetric,0,0.6,0.005,1,200.0,True,29195,145.975,14.1779527559062,38.36471149114173,38.36471149114173
2,1,symmetric,0,0.8,0.005,1,200.0,True,31038,155.19,12.628346456693487,68.29226131889763,68.29226131889763
2,1,symmetric,0,1.0,0.005,1,200.0,True,32280,161.4,11.54173228346506,106.98771991879921,106.98771991879921
2,1,symmetric,0,1.2,0.005,1,200.0,True,33185,165.925,10.724409448819332,153.45884596456693,153.45884596456693
2,1,symmetric,0,1.4,0.005,1,200.0,True,33889,169.445,10.081889763779914,208.65512733759843,208.65512733759843
2,1,symmetric,0,1.6,0.005,1,200.0,True,34452,172.26,9.552755905512159,273.1690452755905,273.1690452755905
2,1,symmetric,0,1.8,0.005,1,200.0,True,34919,174.595,9.10866141732315,347.60580708661416,347.60580708661416
2,1,symmetric,0,2.0,0.005,1,200.0,True,35309,176.545,8.73070866141761,427.95087967519686,427.95087967519686
2,1,symmetric,0,2.2,0.005,1,200.0,True,35644,178.22,8.404724409449083,514.5797244094488,514.5797244094488
2,1,symmetric,0,2.4,0.005,1,200.0,True,35936,179.68,8.116535433071109,613.8353838582677,613.8353838582677
2,1,symmetric,0,2.6,0.005,1,200.0,True,36193,180.965,7.856692913386051,717.7396038385826,717.7396038385826
2,1,symmetric,0,0.6,0.001,1,500.0,True,3222,6.444,14.272440944882584,0.1759496054311437,0.09540654730609083
2,1,symmetric,0,0.8,0.001,1,500.0,True,5744,11.488,12.685039370079318,0.8730976008993437,0.17635425056998186
2,1,symmetric,0,1.0,0.001,1,500.0,True,8424,16.848,11.579527559055615,0.15327909049086683,0.26485728466604636
2,1,symmetric,0,1.2,0.001,1,500.0,True,11933,23.866,10.752755905512247,0.9375175791462577,0.3816261892243633
2,1,symmetric,0,1.4,0.001,1,500.0,True,16090,32.18,10.100787401575191,0.2688111019885446,0.542220408522238
2,1,symmetric,0,1.6,0.001,1,500.0,True,20572,41.144,9.566929133858617,0.3161482473058025,0.7054170022799274
2,1,symmetric,0,1.8,0.001,1,500.0,True,22957,45.914,9.122834645669608,0.23160201545775405,0.8547916562538447
2,1,symmetric,0,2.0,0.001,1,500.0,True,26338,52.676,8.740157480315249,0.4088333610474594,1.0594291386641854
2,1,symmetric,0,2.2,0.001,1,500.0,True,35602,71.204,8.409448818897902,0.1917653872272161,1.2836307315375861
2,1,symmetric,0,2.4,0.001,1,500.0,True,41106,82.212,8.121259842519928,1.1749270732008568,1.5265047568974532
2,1,symmetric,0,2.6,0.001,1,500.0,True,45202,90.404,7.86141732283487,0.6492634870874601,1.790820985328494
2,1,symmetric,0,0.6,0.005,1,500.0,True,92695,185.39,14.1779527559062,766.9578001968504,766.9578001968504
2,1,symmetric,0,0.8,0.005,1,500.0,True,94538,189.076,12.628346456693487,1428.5374015748032,1428.5374015748032
2,1,symmetric,0,1.0,0.005,1,500.0,True,95780,191.56,11.54173228346506,2165.537647637795,2165.537647637795
2,1,symmetric,0,1.2,0.005,1,500.0,True,96685,193.37,10.724409448819332,3067.8312007874015,3067.8312007874015
2,1,symmetric,0,1.4,0.005,1,500.0,True,97389,194.778,10.081889763779914,4310.645669291339,4310.645669291339
2,1,symmetric,0,1.6,0.005,1,500.0,True,97952,195.904,9.552755905512159,5714.149606299213,5714.149606299213
2,1,symmetric,0,1.8,0.005,1,500.0,True,98419,196.838,9.10866141732315,7271.643700787401,7271.643700787401
2,1,symmetric,0,2.0,0.005,1,500.0,True,98809,197.618,8.73070866141761,8662.15059055118,8662.15059055118
2,1,symmetric,0,2.2,0.005,1,500.0,True,99144,198.288,8.404724409449083,10638.766732283464,10638.766732283464
2,1,symmetric,0,2.4,0.005,1,500.0,True,99436,198.872,8.116535433071109,12271.324803149606,12271.324803149606
2,1,symmetric,0,2.6,0.005,1,500.0,True,99693,199.386,7.856692913386051,14962.120078740158,14962.120078740158
2,1,symmetric,1,0.6,0.001,1,100.0,True,840,8.4,14.272440944882584,0.9585649892101133,0.09540654730609083
2,1,symmetric,1,0.8,0.001,1,100.0,True,1601,16.01,12.685039370079318,0.19941488776619976,0.17635425056998186
2,1,symmetric,1,1.0,0.001,1,100.0,True,2142,21.42,11.579527559055615,0.7330335979386577,0.26485728466604636
2,1,symmetric,1,1.2,0.001,1,100.0,True,3134,31.34,10.752755905512247,0.8378675734902932,0.3816261892243633
2,1,symmetric,1,1.4,0.001,1,100.0,True,4409,44.09,10.100787401575191,0.8298887230279877,0.542220408522238
2,1,symmetric,1,1.6,0.001,1,100.0,True,5547,55.47,9.566929133858617,0.717662968973475,0.7054170022799274
2,1,symmetric,1,1.8,0.001,1,100.0,True,5448,54.48,9.122834645669608,0.10898607922351267,0.8547916562538447
2,1,symmetric,1,2.0,0.001,1,100.0,True,7025,70.25,8.740157480315249,0.4546913499907245,1.0594291386641854
2,1,symmetric,1,2.2,0.001,1,100.0,True,9111,91.11,8.409448818897902,0.41457490845928036,1.2836307315375861
2,1,symmetric,1,2.4,0.001,1,100.0,True,10395,103.95,8.121259842519928,0.4597617922805426,1.5265047568974532
2,1,symmetric,1,2.6,0.001,1,100.0,True,11094,110.94,7.86141732283487,0.18297787914125938,1.790820985328494
2,1,symmetric,1,0.6,0.005,1,100.0,True,8028,80.28,14.1779527559062,3.153627410648376,3.153627410648376
2,1,symmetric,1,0.8,0.005,1,100.0,True,9871,98.71,12.628346456693487,5.630163958692175,5.630163958692175
2,1,symmetric,1,1.0,0.005,1,100.0,True,11113,111.13,11.54173228346506,8.83052795890748,8.83052795890748
2,1,symmetric,1,1.2,0.005,1,100.0,True,12018,120.18,10.724409448819332,12.614509642593504,12.614509642593504
2,1,symmetric,1,1.4,0.005,1,100.0,True,12722,127.22,10.081889763779914,17.215072511687993,17.215072511687993
2,1,symmetric,1,1.6,0.005,1,100.0,True,13285,132.85,9.552755905512159,22.5206558347687,22.5206558347687
2,1,symmetric,1,1.8,0.005,1,100.0,True,13752,137.52,9.10866141732315,28.556404173843504,28.556404173843504
2,1,symmetric,1,2.0,0.005,1,100.0,True,14142,141.42,8.73070866141761,35.32211183562992,35.32211183562992
2,1,symmetric,1,2.2,0.005,1,100.0,True,14477,144.77,8.404724409449083,42.41917599655512,42.41917599655512
2,1,symmetric,1,2.4,0.005,1,100.0,True,14769,147.69,8.116535433071109,50.458038570374015,50.458038570374015
2,1,symmetric,1,2.6,0.005,1,100.0,True,15026,150.26,7.856692913386051,59.45142562746063,59.45142562746063
2,1,symmetric,1,0.6,0.001,1,200.0,True,1563,7.815,14.272440944882584,0.7262177805262288,0.09540654730609083
2,1,symmetric,1,0.8,0.001,1,200.0,True,2783,13.915,12.685039370079318,0.40533753642885706,0.17635425056998186
2,1,symmetric,1,1.0,0.001,1,200.0,True,3981,19.905,11.579527559055615,0.9754244661706639,0.26485728466604636
2,1,symmetric,1,1.2,0.001,1,200.0,True,5836,29.18,10.752755905512247,0.7249219098429042,0.3816261892243633
2,1,symmetric,1,1.4,0.001,1,200.0,True,7567,37.835,10.100787401575191,0.37150847067044473,0.542220408522238
2,1,symmetric,1,1.6,0.001,1,200.0,True,9775,48.875,9.566929133858617,0.40519365926427164,0.7054170022799274
2,1,symmetric,1,1.8,0.001,1,200.0,True,10797,53.985,9.122834645669608,1.105564327690545,0.8547916562538447
2,1,symmetric,1,2.0,0.001,1,200.0,True,12501,62.505,8.740157480315249,1.062465727798582,1.0594291386641854
2,1,symmetric,1,2.2,0.001,1,200.0,True,17007,85.035,8.409448818897902,0.5371812835453064,1.2836307315375861
2,1,symmetric,1,2.4,0.001,1,200.0,True,19484,97.42,8.121259842519928,0.7245976005013534,1.5265047568974532
2,1,symmetric,1,2.6,0.001,1,200.0,True,21093,105.465,7.86141732283487,0.7912165123646654,1.790820985328494
2,1,symmetric,1,0.6,0.005,1,200.0,True,29195,145.975,14.1779527559062,38.36471149114173,38.36471149114173
2,1,symmetric,1,0.8,0.005,1,200.0,True,31038,155.19,12.628346456693487,68.29226131889763,68.29226131889763
2,1,symmetric,1,1.0,0.005,1,200.0,True,32280,161.4,11.54173228346506,106.98771991879921,106.98771991879921
2,1,symmetric,1,1.2,0.005,1,200.0,True,33185,165.925,10.724409448819332,153.45884596456693,153.45884596456693
2,1,symmetric,1,1.4,0.005,1,200.0,True,33889,169.445,10.081889763779914,208.65512733759843,208.65512733759843
2,1,symmetric,1,1.6,0.005,1,200.0,True,34452,172.26,9.552755905512159,273.1690452755905,273.1690452755905
2,1,symmetric,1,1.8,0.005,1,200.0,True,34919,174.595,9.10866141732315,347.60580708661416,347.60580708661416
2,1,symmetric,1,2.0,0.005,1,200.0,True,35309,176.545,8.73070866141761,427.95087967519686,427.95087967519686
2,1,symmetric,1,2.2,0.005,1,200.0,True,35644,178.22,8.404724409449083,514.5797244094488,514.5797244094488
2,1,symmetric,1,2.4,0.005,1,200.0,True,35936,179.68,8.116535433071109,613.8353838582677,613.8353838582677
2,1,symmetric,1,2.6,0.005,1,200.0,True,36193,180.965,7.856692913386051,717.7396038385826,717.7396038385826
2,1,symmetric,1,0.6,0.001,1,500.0,True,3222,6.444,14.272440944882584,0.1759496054311437,0.09540654730609083
2,1,symmetric,1,0.8,0.001,1,500.0,True,5744,11.488,12.685039370079318,0.8730976008993437,0.17635425056998186
2,1,symmetric,1,1.0,0.001,1,500.0,True,8424,16.848,11.579527559055615,0.15327909049086683,0.26485728466604636
2,1,symmetric,1,1.2,0.001,1,500.0,True,11933,23.866,10.752755905512247,0.9375175791462577,0.3816261892243633
2,1,symmetric,1,1.4,0.001,1,500.0,True,16090,32.18,10.100787401575191,0.2688111019885446,0.542220408522238
2,1,symmetric,1,1.6,0.001,1,500.0,True,20572,41.144,9.566929133858617,0.3161482473058025,0.7054170022799274
2,1,symmetric,1,1.8,0.001,1,500.0,True,22957,45.914,9.122834645669608,0.23160201545775405,0.8547916562538447
2,1,symmetric,1,2.0,0.001,1,500.0,True,26338,52.676,8.740157480315249,0.4088333610474594,1.0594291386641854
2,1,symmetric,1,2.2,0.001,1,500.0,True,35602,71.204,8.409448818897902,0.1917653872272161,1.2836307315375861
2,1,symmetric,1,2.4,0.001,1,500.0,True,41106,82.212,8.121259842519928,1.1749270732008568,1.5265047568974532
2,1,symmetric,1,2.6,0.001,1,500.0,True,45202,90.404,7.86141732283487,0.6492634870874601,1.790820985328494
2,1,symmetric,1,0.6,0.005,1,500.0,True,92695,185.39,14.1779527559062,766.9578001968504,766.9578001968504
2,1,symmetric,1,0.8,0.005,1,500.0,True,94538,189.076,12.628346456693487,1428.5374015748032,1428.5374015748032
2,1,symmetric,1,1.0,0.005,1,500.0,True,95780,191.56,11.54173228346506,2165.537647637795,2165.537647637795
2,1,symmetric,1,1.2,0.005,1,500.0,True,96685,193.37,10.724409448819332,3067.8312007874015,3067.8312007874015
2,1,symmetric,1,1.4,0.005,1,500.0,True,97389,194.778,10.081889763779914,4310.645669291339,4310.645669291339
2,1,symmetric,1,1.6,0.005,1,500.0,True,97952,195.904,9.552755905512159,5714.149606299213,5714.149606299213
2,1,symmetric,1,1.8,0.005,1,500.0,True,98419,196.838,9.10866141732315,7271.643700787401,7271.643700787401
2,1,symmetric,1,2.0,0.005,1,500.0,True,98809,197.618,8.73070866141761,8662.15059055118,8662.15059055118
2,1,symmetric,1,2.2,0.005,1,500.0,True,99144,198.288,8.404724409449083,10638.766732283464,10638.766732283464
2,1,symmetric,1,2.4,0.005,1,500.0,True,99436,198.872,8.116535433071109,12271.324803149606,12271.324803149606
2,1,symmetric,1,2.6,0.005,1,500.0,True,99693,199.386,7.856692913386051,14962.120078740158,14962.120078740158
2,1,clustered,0,0.6,0.001,1,100.0,True,840,8.4,14.272440944882584,0.9585649892101133,0.09540654730609083
2,1,clustered,0,0.8,0.001,1,100.0,True,1601,16.01,12.685039370079318,0.19941488776619976,0.17635425056998186
2,1,clustered,0,1.0,0.001,1,100.0,True,2142,21.42,11.579527559055615,0.7330335979386577,0.26485728466604636
2,1,clustered,0,1.2,0.001,1,100.0,True,3134,31.34,10.752755905512247,0.8378675734902932,0.3816261892243633
2,1,clustered,0,1.4,0.001,1,100.0,True,4409,44.09,10.100787401575191,0.8298887230279877,0.542220408522238
2,1,clustered,0,1.6,0.001,1,100.0,True,5547,55.47,9.566929133858617,0.717662968973475,0.7054170022799274
2,1,clustered,0,1.8,0.001,1,100.0,True,5448,54.48,9.122834645669608,0.10898607922351267,0.8547916562538447
2,1,clustered,0,2.0,0.001,1,100.0,True,7025,70.25,8.740157480315249,0.4546913499907245,1.0594291386641854
2,1,clustered,0,2.2,0.001,1,100.0,True,9111,91.11,8.409448818897902,0.41457490845928036,1.2836307315375861
2,1,clustered,0,2.4,0.001,1,100.0,True,10395,103.95,8.121259842519928,0.4597617922805426,1.5265047568974532
2,1,clustered,0,2.6,0.001,1,100.0,True,11094,110.94,7.86141732283487,0.18297787914125938,1.790820985328494
2,1,clustered,0,0.6,0.005,1,100.0,True,8028,80.28,14.1779527559062,3.153627410648376,3.153627410648376
2,1,clustered,0,0.8,0.005,1,100.0,True,9871,98.71,12.628346456693487,5.630163958692175,5.630163958692175
2,1,clustered,0,1.0,0.005,1,100.0,True,11113,111.13,11.54173228346506,8.83052795890748,8.83052795890748
2,1,clustered,0,1.2,0.005,1,100.0,True,12018,120.18,10.724409448819332,12.614509642593504,12.614509642593504
2,1,clustered,0,1.4,0.005,1,100.0,True,12722,127.22,10.081889763779914,17.215072511687993,17.215072511687993
2,1,clustered,0,1.6,0.005,1,100.0,True,13285,132.85,9.552755905512159,22.5206558347687,22.5206558347687
2,1,clustered,0,1.8,0.005,1,100.0,True,13752,137.52,9.10866141732315,28.556404173843504,28.556404173843504
2,1,clustered,0,2.0,0.005,1,100.0,True,14142,141.42,8.73070866141761,35.32211183562992,35.32211183562992
2,1,clustered,0,2.2,0.005,1,100.0,True,14477,144.77,8.404724409449083,42.41917599655512,42.41917599655512
2,1,clustered,0,2.4,0.005,1,100.0,True,14769,147.69,8.116535433071109,50.458038570374015,50.458038570374015
2,1,clustered,0,2.6,0.005,1,100.0,True,15026,150.26,7.856692913386051,59.45142562746063,59.45142562746063
2,1,clustered,0,0.6,0.001,1,200.0,True,1563,7.815,14.272440944882584,0.7262177805262288,0.09540654730609083
2,1,clustered,0,0.8,0.001,1,200.0,True,2783,13.915,12.685039370079318,0.40533753642885706,0.17635425056998186
2,1,clustered,0,1.0,0.001,1,200.0,True,3981,19.905,11.579527559055615,0.9754244661706639,0.26485728466604636
2,1,clustered,0,1.2,0.001,1,200.0,True,5836,29.18,10.752755905512247,0.7249219098429042,0.3816261892243633
2,1,clustered,0,1.4,0.001,1,200.0,True,7567,37.835,10.100787401575191,0.37150847067044473,0.542220408522238
2,1,clustered,0,1.6,0.001,1,200.0,True,9775,48.875,9.566929133858617,0.40519365926427164,0.7054170022799274
2,1,clustered,0,1.8,0.001,1,200.0,True,10797,53.985,9.122834645669608,1.105564327690545,0.8547916562538447
2,1,clustered,0,2.0,0.001,1,200.0,True,12501,62.505,8.740157480315249,1.062465727798582,1.0594291386641854
2,1,clustered,0,2.2,0.001,1,200.0,True,17007,85.035,8.409448818897902,0.5371812835453064,1.2836307315375861
2,1,clustered,0,2.4,0.001,1,200.0,True,19484,97.42,8.121259842519928,0.7245976005013534,1.5265047568974532
2,1,clustered,0,2.6,0.001,1,200.0,True,21093,105.465,7.86141732283487,0.7912165123646654,1.790820985328494
2,1,clustered,0,0.6,0.005,1,200.0,True,29195,145.975,14.1779527559062,38.36471149114173,38.36471149114173
2,1,clustered,0,0.8,0.005,1,200.0,True,31038,155.19,12.628346456693487,68.29226131889763,68.29226131889763
2,1,clustered,0,1.0,0.005,1,200.0,True,32280,161.4,11.54173228346506,106.98771991879921,106.98771991879921
2,1,clustered,0,1.2,0.005,1,200.0,True,33185,165.925,10.724409448819332,153.45884596456693,153.45884596456693
2,1,clustered,0,1.4,0.005,1,200.0,True,33889,169.445,10.081889763779914,208.65512733759843,208.65512733759843
2,1,clustered,0,1.6,0.005,1,200.0,True,34452,172.26,9.552755905512159,273.1690452755905,273.1690452755905
2,1,clustered,0,1.8,0.005,1,200.0,True,34919,174.595,9.10866141732315,347.60580708661416,347.60580708661416
2,1,clustered,0,2.0,0.005,1,200.0,True,35309,176.545,8.73070866141761,427.95087967519686,427.95087967519686
2,1,clustered,0,2.2,0.005,1,200.0,True,35644,178.22,8.404724409449083,514.5797244094488,514.5797244094488
2,1,clustered,0,2.4,0.005,1,200.0,True,35936,179.68,8.116535433071109,613.8353838582677,613.8353838582677
2,1,clustered,0,2.6,0.005,1,200.0,True,36193,180.965,7.856692913386051,717.7396038385826,717.7396038385826
2,1,clustered,0,0.6,0.001,1,500.0,True,3222,6.444,14.272440944882584,0.1759496054311437,0.09540654730609083
2,1,clustered,0,0.8,0.001,1,500.0,True,5744,11.488,12.685039370079318,0.8730976008993437,0.17635425056998186
2,1,clustered,0,1.0,0.001,1,500.0,True,8424,16.848,11.579527559055615,0.15327909049086683,0.26485728466604636
2,1,clustered,0,1.2,0.001,1,500.0,True,11933,23.866,10.752755905512247,0.9375175791462577,0.3816261892243633
2,1,clustered,0,1.4,0.001,1,500.0,True,16090,32.18,10.100787401575191,0.2688111019885446,0.542220408522238
2,1,clustered,0,1.6,0.001,1,500.0,True,20572,41.144,9.566929133858617,0.3161482473058025,0.7054170022799274
2,1,clustered,0,1.8,0.001,1,500.0,True,22957,45.914,9.122834645669608,0.23160201545775405,0.8547916562538447
2,1,clustered,0,2.0,0.001,1,500.0,True,26338,52.676,8.740157480315249,0.4088333610474594,1.0594291386641854
2,1,clustered,0,2.2,0.001,1,500.0,True,35602,71.204,8.409448818897902,0.1917653872272161,1.2836307315375861
2,1,clustered,0,2.4,0.001,1,500.0,True,41106,82.212,8.121259842519928,1.1749270732008568,1.5265047568974532
2,1,clustered,0,2.6,0.001,1,500.0,True,45202,90.404,7.86141732283487,0.6492634870874601,1.790820985328494
2,1,clustered,0,0.6,0.005,1,500.0,True,92695,185.39,14.1779527559062,766.9578001968504,766.9578001968504
2,1,clustered,0,0.8,0.005,1,500.0,True,94538,189.076,12.628346456693487,1428.5374015748032,1428.5374015748032
2,1,clustered,0,1.0,0.005,1,500.0,True,95780,191.56,11.54173228346506,2165.537647637795,2165.537647637795
2,1,clustered,0,1.2,0.005,1,500.0,True,96685,193.37,10.724409448819332,3067.8312007874015,3067.8312007874015
2,1,clustered,0,1.4,0.005,1,500.0,True,97389,194.778,10.081889763779914,4310.645669291339,4310.645669291339
2,1,clustered,0,1.6,0.005,1,500.0,True,97952,195.904,9.552755905512159,5714.149606299213,5714.149606299213
2,1,clustered,0,1.8,0.005,1,500.0,True,98419,196.838,9.10866141732315,7271.643700787401,7271.643700787401
2,1,clustered,0,2.0,0.005,1,500.0,True,98809,197.618,8.73070866141761,8662.15059055118,8662.15059055118
2,1,clustered,0,2.2,0.005,1,500.0,True,99144,198.288,8.404724409449083,10638.766732283464,10638.766732283464
2,1,clustered,0,2.4,0.005,1,500.0,True,99436,198.872,8.116535433071109,12271.324803149606,12271.324803149606
2,1,clustered,0,2.6,0.005,1,500.0,True,99693,199.386,7.856692913386051,14962.120078740158,14962.120078740158
2,1,clustered,1,0.6,0.001,1,100.0,True,840,8.4,14.272440944882584,0.9585649892101133,0.09540654730609083
2,1,clustered,1,0.8,0.001,1,100.0,True,1601,16.01,12.685039370079318,0.19941488776619976,0.17635425056998186
2,1,clustered,1,1.0,0.001,1,100.0,True,2142,21.42,11.579527559055615,0.7330335979386577,0.26485728466604636
2,1,clustered,1,1.2,0.001,1,100.0,True,3134,31.34,10.752755905512247,0.8378675734902932,0.3816261892243633
2,1,clustered,1,1.4,0.001,1,100.0,True,4409,44.09,10.100787401575191,0.8298887230279877,0.542220408522238
2,1,clustered,1,1.6,0.001,1,100.0,True,5547,55.47,9.566929133858617,0.717662968973475,0.7054170022799274
2,1,clustered,1,1.8,0.001,1,100.0,True,5448,54.48,9.122834645669608,0.10898607922351267,0.8547916562538447
2,1,clustered,1,2.0,0.001,1,100.0,True,7025,70.25,8.740157480315249,0.4546913499907245,1.0594291386641854
2,1,clustered,1,2.2,0.001,1,100.0,True,9111,91.11,8.409448818897902,0.41457490845928036,1.2836307315375861
2,1,clustered,1,2.4,0.001,1,100.0,True,10395,103.95,8.121259842519928,0.4597617922805426,1.5265047568974532
2,1,clustered,1,2.6,0.001,1,100.0,True,11094,110.94,7.86141732283487,0.18297787914125938,1.790820985328494
2,1,clustered,1,0.6,0.005,1,100.0,True,8028,80.28,14.1779527559062,3.153627410648376,3.153627410648376
2,1,clustered,1,0.8,0.005,1,100.0,True,9871,98.71,12.628346456693487,5.630163958692175,5.630163958692175
2,1,clustered,1,1.0,0.005,1,100.0,True,11113,111.13,11.54173228346506,8.83052795890748,8.83052795890748
2,1,clustered,1,1.2,0.005,1,100.0,True,12018,120.18,10.724409448819332,12.614509642593504,12.614509642593504
2,1,clustered,1,1.4,0.005,1,100.0,True,12722,127.22,10.081889763779914,17.215072511687993,17.215072511687993
2,1,clustered,1,1.6,0.005,1,100.0,True,13285,132.85,9.552755905512159,22.5206558347687,22.5206558347687
2,1,clustered,1,1.8,0.005,1,100.0,True,13752,137.52,9.10866141732315,28.556404173843504,28.556404173843504
2,1,clustered,1,2.0,0.005,1,100.0,True,14142,141.42,8.73070866141761,35.32211183562992,35.32211183562992
2,1,clustered,1,2.2,0.005,1,100.0,True,14477,144.77,8.404724409449083,42.41917599655512,42.41917599655512
2,1,clustered,1,2.4,0.005,1,100.0,True,14769,147.69,8.116535433071109,50.458038570374015,50.458038570374015
2,1,clustered,1,2.6,0.005,1,100.0,True,15026,150.26,7.856692913386051,59.45142562746063,59.45142562746063
2,1,clustered,1,0.6,0.001,1,200.0,True,1563,7.815,14.272440944882584,0.7262177805262288,0.09540654730609083
2,1,clustered,1,0.8,0.001,1,200.0,True,2783,13.915,12.685039370079318,0.40533753642885706,0.17635425056998186
2,1,clustered,1,1.0,0.001,1,200.0,True,3981,19.905,11.579527559055615,0.9754244661706639,0.26485728466604636
2,1,clustered,1,1.2,0.001,1,200.0,True,5836,29.18,10.752755905512247,0.7249219098429042,0.3816261892243633
2,1,clustered,1,1.4,0.001,1,200.0,True,7567,37.835,10.100787401575191,0.37150847067044473,0.542220408522238
2,1,clustered,1,1.6,0.001,1,200.0,True,9775,48.875,9.566929133858617,0.40519365926427164,0.7054170022799274
2,1,clustered,1,1.8,0.001,1,200.0,True,10797,53.985,9.122834645669608,1.105564327690545,0.8547916562538447
2,1,clustered,1,2.0,0.001,1,200.0,True,12501,62.505,8.740157480315249,1.062465727798582,1.0594291386641854
2,1,clustered,1,2.2,0.001,1,200.0,True,17007,85.035,8.409448818897902,0.5371812835453064,1.2836307315375861
2,1,clustered,1,2.4,0.001,1,200.0,True,19484,97.42,8.121259842519928,0.7245976005013534,1.5265047568974532
2,1,clustered,1,2.6,0.001,1,200.0,True,21093,105.465,7.86141732283487,0.7912165123646654,1.790820985328494
2,1,clustered,1,0.6,0.005,1,200.0,True,29195,145.975,14.1779527559062,38.36471149114173,38.36471149114173
2,1,clustered,1,0.8,0.005,1,200.0,True,31038,155.19,12.628346456693487,68.29226131889763,68.29226131889763
2,1,clustered,1,1.0,0.005,1,200.0,True,32280,161.4,11.54173228346506,106.98771991879921,106.98771991879921
2,1,clustered,1,1.2,0.005,1,200.0,True,33185,165.925,10.724409448819332,153.45884596456693,153.45884596456693
2,1,clustered,1,1.4,0.005,1,200.0,True,33889,169.445,10.081889763779914,208.65512733759843,208.65512733759843
2,1,clustered,1,1.6,0.005,1,200.0,True,34452,172.26,9.552755905512159,273.1690452755905,273.1690452755905
