dimension,num_sources,geometry,phase_offset,alpha_0,gamma,M,T,has_commits,agent_commit_count,commit_rate,first_commit_time,final_psi,max_salience
4,1,symmetric,1,1.2,0.001,1,100.0,True,6527,65.27,10.669999999999817,34.3900634765625,34.3900634765625
4,1,symmetric,1,1.4,0.001,1,100.0,True,6786,67.86,10.02999999999983,46.8334716796875,46.8334716796875
4,1,symmetric,1,1.6,0.001,1,100.0,True,6994,69.94,9.509999999999842,61.11826985677083,61.11826985677083
4,1,symmetric,1,1.8,0.001,1,100.0,True,7167,71.67,9.069999999999851,77.383251953125,77.383251953125
4,1,symmetric,1,2.0,0.001,1,100.0,True,7313,73.13,8.699999999999859,95.50135091145833,95.50135091145833
4,1,symmetric,1,2.2,0.001,1,100.0,True,7439,74.39,8.369999999999866,115.56399739583333,115.56399739583333
4,1,symmetric,1,2.4,0.001,1,100.0,True,7549,75.49,8.079999999999872,137.56025390625,137.56025390625
4,1,symmetric,1,2.6,0.001,1,100.0,True,7645,76.45,7.8299999999998775,161.44093424479166,161.44093424479166
4,1,symmetric,1,0.6,0.005,1,100.0,True,5219,52.19,14.139999999999743,16.650553385416668,16.650553385416668
4,1,symmetric,1,0.8,0.005,1,100.0,True,5821,58.21,12.599999999999776,29.571634928385418,29.571634928385418
4,1,symmetric,1,1.0,0.005,1,100.0,True,6243,62.43,11.519999999999799,46.309016927083334,46.309016927083334
4,1,symmetric,1,1.2,0.005,1,100.0,True,6558,65.58,10.699999999999816,66.60221354166667,66.60221354166667
4,1,symmetric,1,1.4,0.005,1,100.0,True,6805,68.05,10.05999999999983,90.66923828125,90.66923828125
4,1,symmetric,1,1.6,0.005,1,100.0,True,7007,70.07,9.539999999999841,118.28653971354167,118.28653971354167
4,1,symmetric,1,1.8,0.005,1,100.0,True,7174,71.74,9.09999999999985,150.05250651041666,150.05250651041666
4,1,symmetric,1,2.0,0.005,1,100.0,True,7317,73.17,8.719999999999859,185.23606770833334,185.23606770833334
4,1,symmetric,1,2.2,0.005,1,100.0,True,7440,74.4,8.389999999999866,223.83326822916666,223.83326822916666
4,1,symmetric,1,2.4,0.005,1,100.0,True,7548,75.48,8.099999999999872,266.4088541666667,266.4088541666667
4,1,symmetric,1,2.6,0.005,1,100.0,True,7643,76.43,7.849999999999877,313.3626302083333,313.3626302083333
4,1,symmetric,1,0.6,0.001,1,200.0,True,15077,75.385,14.089999999999744,130.268212890625,130.268212890625
4,1,symmetric,1,0.8,0.001,1,200.0,True,15741,78.705,12.549999999999777,231.21246744791665,231.21246744791665
4,1,symmetric,1,1.0,0.001,1,200.0,True,16193,80.965,11.4799999999998,360.9702473958333,360.9702473958333
4,1,symmetric,1,1.2,0.001,1,200.0,True,16527,82.635,10.669999999999817,521.0728515625,521.0728515625
4,1,symmetric,1,1.4,0.001,1,200.0,True,16786,83.93,10.02999999999983,708.9554036458334,708.9554036458334
4,1,symmetric,1,1.6,0.001,1,200.0,True,16994,84.97,9.509999999999842,924.8498697916666,924.8498697916666
4,1,symmetric,1,1.8,0.001,1,200.0,True,17167,85.835,9.069999999999851,1170.4723958333334,1170.4723958333334
4,1,symmetric,1,2.0,0.001,1,200.0,True,17313,86.565,8.699999999999859,1443.8809895833333,1443.8809895833333
4,1,symmetric,1,2.2,0.001,1,200.0,True,17439,87.195,8.369999999999866,1744.0338541666667,1744.0338541666667
4,1,symmetric,1,2.4,0.001,1,200.0,True,17549,87.745,8.079999999999872,2084.29140625,2084.29140625
4,1,symmetric,1,2.6,0.001,1,200.0,True,17645,88.225,7.8299999999998775,2449.0705729166666,2449.0705729166666
4,1,symmetric,1,0.6,0.005,1,200.0,True,15219,76.095,14.139999999999743,2006.114453125,2006.114453125
4,1,symmetric,1,0.8,0.005,1,200.0,True,15821,79.105,12.599999999999776,3583.3898437499997,3583.3898437499997
4,1,symmetric,1,1.0,0.005,1,200.0,True,16243,81.215,11.519999999999799,5579.827083333334,5579.827083333334
4,1,symmetric,1,1.2,0.005,1,200.0,True,16558,82.79,10.699999999999816,8024.4578125,8024.4578125
4,1,symmetric,1,1.4,0.005,1,200.0,True,16805,84.025,10.05999999999983,10944.358333333334,10944.358333333334
4,1,symmetric,1,1.6,0.005,1,200.0,True,17007,85.035,9.539999999999841,14333.559374999999,14333.559374999999
4,1,symmetric,1,1.8,0.005,1,200.0,True,17174,85.87,9.09999999999985,18172.166666666668,18172.166666666668
4,1,symmetric,1,2.0,0.005,1,200.0,True,17317,86.585,8.719999999999859,22319.308333333334,22319.308333333334
4,1,symmetric,1,2.2,0.005,1,200.0,True,17440,87.2,8.389999999999866,26951.4375,26951.4375
4,1,symmetric,1,2.4,0.005,1,200.0,True,17548,87.74,8.099999999999872,32097.83125,32097.83125
4,1,symmetric,1,2.6,0.005,1,200.0,True,17643,88.215,7.849999999999877,37606.8,37606.8
4,1,symmetric,1,0.6,0.001,1,500.0,True,45077,90.154,14.089999999999744,4474.7625,4474.7625
4,1,symmetric,1,0.8,0.001,1,500.0,True,45741,91.482,12.549999999999777,8003.360416666666,8003.360416666666
4,1,symmetric,1,1.0,0.001,1,500.0,True,46193,92.386,11.4799999999998,12408.085416666667,12408.085416666667
4,1,symmetric,1,1.2,0.001,1,500.0,True,46527,93.054,10.669999999999817,17899.05,17899.05
4,1,symmetric,1,1.4,0.001,1,500.0,True,46786,93.572,10.02999999999983,24554.25833333333,24554.25833333333
4,1,symmetric,1,1.6,0.001,1,500.0,True,46994,93.988,9.509999999999842,32013.441666666666,32013.441666666666
4,1,symmetric,1,1.8,0.001,1,500.0,True,47167,94.334,9.069999999999851,40435.39166666666,40435.39166666666
4,1,symmetric,1,2.0,0.001,1,500.0,True,47313,94.626,8.699999999999859,49632.34166666667,49632.34166666667
4,1,symmetric,1,2.2,0.001,1,500.0,True,47439,94.878,8.369999999999866,59895.870833333334,59895.870833333334
4,1,symmetric,1,2.4,0.001,1,500.0,True,47549,95.098,8.079999999999872,71596.2,71596.2
4,1,symmetric,1,2.6,0.001,1,500.0,True,47645,95.29,7.8299999999998775,83515.78333333333,83515.78333333333
4,1,symmetric,1,0.6,0.005,1,500.0,True,45219,90.438,14.139999999999743,43690666.666666664,43690666.666666664
4,1,symmetric,1,0.8,0.005,1,500.0,True,45821,91.642,12.599999999999776,43690666.666666664,43690666.666666664
4,1,symmetric,1,1.0,0.005,1,500.0,True,46243,92.486,11.519999999999799,43690666.666666664,43690666.666666664
4,1,symmetric,1,1.2,0.005,1,500.0,True,46558,93.116,10.699999999999816,43690666.666666664,43690666.666666664
4,1,symmetric,1,1.4,0.005,1,500.0,True,46805,93.61,10.05999999999983,43690666.666666664,43690666.666666664
4,1,symmetric,1,1.6,0.005,1,500.0,True,47007,94.014,9.539999999999841,43690666.666666664,43690666.666666664
4,1,symmetric,1,1.8,0.005,1,500.0,True,47174,94.348,9.09999999999985,43690666.666666664,43690666.666666664
4,1,symmetric,1,2.0,0.005,1,500.0,True,47317,94.634,8.719999999999859,43690666.666666664,43690666.666666664
4,1,symmetric,1,2.2,0.005,1,500.0,True,47440,94.88,8.389999999999866,43690666.666666664,43690666.666666664
4,1,symmetric,1,2.4,0.005,1,500.0,True,47548,95.096,8.099999999999872,43690666.666666664,43690666.666666664
4,1,symmetric,1,2.6,0.005,1,500.0,True,47643,95.286,7.849999999999877,43690666.666666664,43690666.666666664
4,1,clustered,0,0.6,0.001,1,100.0,True,5077,50.77,14.089999999999744,8.597515869140626,8.597515869140626
4,1,clustered,0,0.8,0.001,1,100.0,True,5741,57.41,12.549999999999777,15.279567464192708,15.279567464192708
4,1,clustered,0,1.0,0.001,1,100.0,True,6193,61.93,11.4799999999998,23.875337727864583,23.875337727864583
4,1,clustered,0,1.2,0.001,1,100.0,True,6527,65.27,10.669999999999817,34.3900634765625,34.3900634765625
4,1,clustered,0,1.4,0.001,1,100.0,True,6786,67.86,10.02999999999983,46.8334716796875,46.8334716796875
4,1,clustered,0,1.6,0.001,1,100.0,True,6994,69.94,9.509999999999842,61.11826985677083,61.11826985677083
4,1,clustered,0,1.8,0.001,1,100.0,True,7167,71.67,9.069999999999851,77.383251953125,77.383251953125
4,1,clustered,0,2.0,0.001,1,100.0,True,7313,73.13,8.699999999999859,95.50135091145833,95.50135091145833
4,1,clustered,0,2.2,0.001,1,100.0,True,7439,74.39,8.369999999999866,115.56399739583333,115.56399739583333
4,1,clustered,0,2.4,0.001,1,100.0,True,7549,75.49,8.079999999999872,137.56025390625,137.56025390625
4,1,clustered,0,2.6,0.001,1,100.0,True,7645,76.45,7.8299999999998775,161.44093424479166,161.44093424479166
4,1,clustered,0,0.6,0.005,1,100.0,True,5219,52.19,14.139999999999743,16.650553385416668,16.650553385416668
4,1,clustered,0,0.8,0.005,1,100.0,True,5821,58.21,12.599999999999776,29.571634928385418,29.571634928385418
4,1,clustered,0,1.0,0.005,1,100.0,True,6243,62.43,11.519999999999799,46.309016927083334,46.309016927083334
4,1,clustered,0,1.2,0.005,1,100.0,True,6558,65.58,10.699999999999816,66.60221354166667,66.60221354166667
4,1,clustered,0,1.4,0.005,1,100.0,True,6805,68.05,10.05999999999983,90.66923828125,90.66923828125
4,1,clustered,0,1.6,0.005,1,100.0,True,7007,70.07,9.539999999999841,118.28653971354167,118.28653971354167
4,1,clustered,0,1.8,0.005,1,100.0,True,7174,71.74,9.09999999999985,150.05250651041666,150.05250651041666
4,1,clustered,0,2.0,0.005,1,100.0,True,7317,73.17,8.719999999999859,185.23606770833334,185.23606770833334
4,1,clustered,0,2.2,0.005,1,100.0,True,7440,74.4,8.389999999999866,223.83326822916666,223.83326822916666
4,1,clustered,0,2.4,0.005,1,100.0,True,7548,75.48,8.099999999999872,266.4088541666667,266.4088541666667
4,1,clustered,0,2.6,0.005,1,100.0,True,7643,76.43,7.849999999999877,313.3626302083333,313.3626302083333
4,1,clustered,0,0.6,0.001,1,200.0,True,15077,75.385,14.089999999999744,130.268212890625,130.268212890625
4,1,clustered,0,0.8,0.001,1,200.0,True,15741,78.705,12.549999999999777,231.21246744791665,231.21246744791665
4,1,clustered,0,1.0,0.001,1,200.0,True,16193,80.965,11.4799999999998,360.9702473958333,360.9702473958333
4,1,clustered,0,1.2,0.001,1,200.0,True,16527,82.635,10.669999999999817,521.0728515625,521.0728515625
4,1,clustered,0,1.4,0.001,1,200.0,True,16786,83.93,10.02999999999983,708.9554036458334,708.9554036458334
4,1,clustered,0,1.6,0.001,1,200.0,True,16994,84.97,9.509999999999842,924.8498697916666,924.8498697916666
4,1,clustered,0,1.8,0.001,1,200.0,True,17167,85.835,9.069999999999851,1170.4723958333334,1170.4723958333334
4,1,clustered,0,2.0,0.001,1,200.0,True,17313,86.565,8.699999999999859,1443.8809895833333,1443.8809895833333
4,1,clustered,0,2.2,0.001,1,200.0,True,17439,87.195,8.369999999999866,1744.0338541666667,1744.0338541666667
4,1,clustered,0,2.4,0.001,1,200.0,True,17549,87.745,8.079999999999872,2084.29140625,2084.29140625
4,1,clustered,0,2.6,0.001,1,200.0,True,17645,88.225,7.8299999999998775,2449.0705729166666,2449.0705729166666
4,1,clustered,0,0.6,0.005,1,200.0,True,15219,76.095,14.139999999999743,2006.114453125,2006.114453125
4,1,clustered,0,0.8,0.005,1,200.0,True,15821,79.105,12.599999999999776,3583.3898437499997,3583.3898437499997
4,1,clustered,0,1.0,0.005,1,200.0,True,16243,81.215,11.519999999999799,5579.827083333334,5579.827083333334
4,1,clustered,0,1.2,0.005,1,200.0,True,16558,82.79,10.699999999999816,8024.4578125,8024.4578125
4,1,clustered,0,1.4,0.005,1,200.0,True,16805,84.025,10.05999999999983,10944.358333333334,10944.358333333334
4,1,clustered,0,1.6,0.005,1,200.0,True,17007,85.035,9.539999999999841,14333.559374999999,14333.559374999999
4,1,clustered,0,1.8,0.005,1,200.0,True,17174,85.87,9.09999999999985,18172.166666666668,18172.166666666668
4,1,clustered,0,2.0,0.005,1,200.0,True,17317,86.585,8.719999999999859,22319.308333333334,22319.308333333334
4,1,clustered,0,2.2,0.005,1,200.0,True,17440,87.2,8.389999999999866,26951.4375,26951.4375
4,1,clustered,0,2.4,0.005,1,200.0,True,17548,87.74,8.099999999999872,32097.83125,32097.83125
4,1,clustered,0,2.6,0.005,1,200.0,True,17643,88.215,7.849999999999877,37606.8,37606.8
4,1,clustered,0,0.6,0.001,1,500.0,True,45077,90.154,14.089999999999744,4474.7625,4474.7625
4,1,clustered,0,0.8,0.001,1,500.0,True,45741,91.482,12.549999999999777,8003.360416666666,8003.360416666666
4,1,clustered,0,1.0,0.001,1,500.0,True,46193,92.386,11.4799999999998,12408.085416666667,12408.085416666667
4,1,clustered,0,1.2,0.001,1,500.0,True,46527,93.054,10.669999999999817,17899.05,17899.05
4,1,clustered,0,1.4,0.001,1,500.0,True,46786,93.572,10.02999999999983,24554.25833333333,24554.25833333333
4,1,clustered,0,1.6,0.001,1,500.0,True,46994,93.988,9.509999999999842,32013.441666666666,32013.441666666666
4,1,clustered,0,1.8,0.001,1,500.0,True,47167,94.334,9.069999999999851,40435.39166666666,40435.39166666666
4,1,clustered,0,2.0,0.001,1,500.0,True,47313,94.626,8.699999999999859,49632.34166666667,49632.34166666667
4,1,clustered,0,2.2,0.001,1,500.0,True,47439,94.878,8.369999999999866,59895.870833333334,59895.870833333334
4,1,clustered,0,2.4,0.001,1,500.0,True,47549,95.098,8.079999999999872,71596.2,71596.2
4,1,clustered,0,2.6,0.001,1,500.0,True,47645,95.29,7.8299999999998775,83515.78333333333,83515.78333333333
4,1,clustered,0,0.6,0.005,1,500.0,True,45219,90.438,14.139999999999743,43690666.666666664,43690666.666666664
4,1,clustered,0,0.8,0.005,1,500.0,True,45821,91.642,12.599999999999776,43690666.666666664,43690666.666666664
4,1,clustered,0,1.0,0.005,1,500.0,True,46243,92.486,11.519999999999799,43690666.666666664,43690666.666666664
4,1,clustered,0,1.2,0.005,1,500.0,True,46558,93.116,10.699999999999816,43690666.666666664,43690666.666666664
4,1,clustered,0,1.4,0.005,1,500.0,True,46805,93.61,10.05999999999983,43690666.666666664,43690666.666666664
4,1,clustered,0,1.6,0.005,1,500.0,True,47007,94.014,9.539999999999841,43690666.666666664,43690666.666666664
4,1,clustered,0,1.8,0.005,1,500.0,True,47174,94.348,9.09999999999985,43690666.666666664,43690666.666666664
4,1,clustered,0,2.0,0.005,1,500.0,True,47317,94.634,8.719999999999859,43690666.666666664,43690666.666666664
4,1,clustered,0,2.2,0.005,1,500.0,True,47440,94.88,8.389999999999866,43690666.666666664,43690666.666666664
4,1,clustered,0,2.4,0.005,1,500.0,True,47548,95.096,8.099999999999872,43690666.666666664,43690666.666666664
4,1,clustered,0,2.6,0.005,1,500.0,True,47643,95.286,7.849999999999877,43690666.666666664,43690666.666666664
4,1,clustered,1,0.6,0.001,1,100.0,True,5077,50.77,14.089999999999744,8.597515869140626,8.597515869140626
4,1,clustered,1,0.8,0.001,1,100.0,True,5741,57.41,12.549999999999777,15.279567464192708,15.279567464192708
4,1,clustered,1,1.0,0.001,1,100.0,True,6193,61.93,11.4799999999998,23.875337727864583,23.875337727864583
4,1,clustered,1,1.2,0.001,1,100.0,True,6527,65.27,10.669999999999817,34.3900634765625,34.3900634765625
4,1,clustered,1,1.4,0.001,1,100.0,True,6786,67.86,10.02999999999983,46.8334716796875,46.8334716796875
4,1,clustered,1,1.6,0.001,1,100.0,True,6994,69.94,9.509999999999842,61.11826985677083,61.11826985677083
4,1,clustered,1,1.8,0.001,1,100.0,True,7167,71.67,9.069999999999851,77.383251953125,77.383251953125
4,1,clustered,1,2.0,0.001,1,100.0,True,7313,73.13,8.699999999999859,95.50135091145833,95.50135091145833
4,1,clustered,1,2.2,0.001,1,100.0,True,7439,74.39,8.369999999999866,115.56399739583333,115.56399739583333
4,1,clustered,1,2.4,0.001,1,100.0,True,7549,75.49,8.079999999999872,137.56025390625,137.56025390625
4,1,clustered,1,2.6,0.001,1,100.0,True,7645,76.45,7.8299999999998775,161.44093424479166,161.44093424479166
4,1,clustered,1,0.6,0.005,1,100.0,True,5219,52.19,14.139999999999743,16.650553385416668,16.650553385416668
4,1,clustered,1,0.8,0.005,1,100.0,True,5821,58.21,12.599999999999776,29.571634928385418,29.571634928385418
4,1,clustered,1,1.0,0.005,1,100.0,True,6243,62.43,11.519999999999799,46.309016927083334,46.309016927083334
4,1,clustered,1,1.2,0.005,1,100.0,True,6558,65.58,10.699999999999816,66.60221354166667,66.60221354166667
4,1,clustered,1,1.4,0.005,1,100.0,True,6805,68.05,10.05999999999983,90.66923828125,90.66923828125
4,1,clustered,1,1.6,0.005,1,100.0,True,7007,70.07,9.539999999999841,118.28653971354167,118.28653971354167
4,1,clustered,1,1.8,0.005,1,100.0,True,7174,71.74,9.09999999999985,150.05250651041666,150.05250651041666
4,1,clustered,1,2.0,0.005,1,100.0,True,7317,73.17,8.719999999999859,185.23606770833334,185.23606770833334
4,1,clustered,1,2.2,0.005,1,100.0,True,7440,74.4,8.389999999999866,223.83326822916666,223.83326822916666
4,1,clustered,1,2.4,0.005,1,100.0,True,7548,75.48,8.099999999999872,266.4088541666667,266.4088541666667
4,1,clustered,1,2.6,0.005,1,100.0,True,7643,76.43,7.849999999999877,313.3626302083333,313.3626302083333
4,1,clustered,1,0.8,0.001,1,200.0,True,15741,78.705,12.549999999999777,231.21246744791665,231.21246744791665
4,1,clustered,1,1.0,0.001,1,200.0,True,16193,80.965,11.4799999999998,360.9702473958333,360.9702473958333
4,1,clustered,1,1.2,0.001,1,200.0,True,16527,82.635,10.669999999999817,521.0728515625,521.0728515625
4,1,clustered,1,1.4,0.001,1,200.0,True,16786,83.93,10.02999999999983,708.9554036458334,708.9554036458334
4,1,clustered,1,1.6,0.001,1,200.0,True,16994,84.97,9.509999999999842,924.8498697916666,924.8498697916666
4,1,clustered,1,1.8,0.001,1,200.0,True,17167,85.835,9.069999999999851,1170.4723958333334,1170.4723958333334
4,1,clustered,1,2.0,0.001,1,200.0,True,17313,86.565,8.699999999999859,1443.8809895833333,1443.8809895833333
4,1,clustered,1,2.2,0.001,1,200.0,True,17439,87.195,8.369999999999866,1744.0338541666667,1744.0338541666667
4,1,clustered,1,2.4,0.001,1,200.0,True,17549,87.745,8.079999999999872,2084.29140625,2084.29140625
4,1,clustered,1,2.6,0.001,1,200.0,True,17645,88.225,7.8299999999998775,2449.0705729166666,2449.0705729166666
4,1,clustered,1,0.6,0.005,1,200.0,True,15219,76.095,14.139999999999743,2006.114453125,2006.114453125
4,1,clustered,1,0.8,0.005,1,200.0,True,15821,79.105,12.599999999999776,3583.3898437499997,3583.3898437499997
4,1,clustered,1,1.0,0.005,1,200.0,True,16243,81.215,11.519999999999799,5579.827083333334,5579.827083333334
4,1,clustered,1,1.2,0.005,1,200.0,True,16558,82.79,10.699999999999816,8024.4578125,8024.4578125
4,1,clustered,1,1.4,0.005,1,200.0,True,16805,84.025,10.05999999999983,10944.358333333334,10944.358333333334
4,1,clustered,1,1.6,0.005,1,200.0,True,17007,85.035,9.539999999999841,14333.559374999999,14333.559374999999
4,1,clustered,1,1.8,0.005,1,200.0,True,17174,85.87,9.09999999999985,18172.166666666668,18172.166666666668
4,1,clustered,1,2.0,0.005,1,200.0,True,17317,86.585,8.719999999999859,22319.308333333334,22319.308333333334
4,1,clustered,1,2.2,0.005,1,200.0,True,17440,87.2,8.389999999999866,26951.4375,26951.4375
4,1,clustered,1,2.4,0.005,1,200.0,True,17548,87.74,8.099999999999872,32097.83125,32097.83125
4,1,clustered,1,2.6,0.005,1,200.0,True,17643,88.215,7.849999999999877,37606.8,37606.8
4,1,clustered,1,0.6,0.001,1,500.0,True,45077,90.154,14.089999999999744,4474.7625,4474.7625
4,1,clustered,1,0.8,0.001,1,500.0,True,45741,91.482,12.549999999999777,8003.360416666666,8003.360416666666
4,1,clustered,1,1.0,0.001,1,500.0,True,46193,92.386,11.4799999999998,12408.085416666667,12408.085416666667
4,1,clustered,1,1.2,0.001,1,500.0,True,46527,93.054,10.669999999999817,17899.05,17899.05
4,1,clustered,1,1.4,0.001,1,500.0,True,46786,93.572,10.02999999999983,24554.25833333333,24554.25833333333
4,1,clustered,1,1.6,0.001,1,500.0,True,46994,93.988,9.509999999999842,32013.441666666666,32013.441666666666
4,1,clustered,1,1.8,0.001,1,500.0,True,47167,94.334,9.069999999999851,40435.39166666666,40435.39166666666
4,1,clustered,1,2.0,0.001,1,500.0,True,47313,94.626,8.699999999999859,49632.34166666667,49632.34166666667
4,1,clustered,1,2.2,0.001,1,500.0,True,47439,94.878,8.369999999999866,59895.870833333334,59895.870833333334
4,1,clustered,1,2.4,0.001,1,500.0,True,47549,95.098,8.079999999999872,71596.2,71596.2
4,1,clustered,1,2.6,0.001,1,500.0,True,47645,95.29,7.8299999999998775,83515.78333333333,83515.78333333333
4,1,clustered,1,0.6,0.005,1,500.0,True,45219,90.438,14.139999999999743,43690666.666666664,43690666.666666664
4,1,clustered,1,0.8,0.005,1,500.0,True,45821,91.642,12.599999999999776,43690666.666666664,43690666.666666664
4,1,clustered,1,1.0,0.005,1,500.0,True,46243,92.486,11.519999999999799,43690666.666666664,43690666.666666664
4,1,clustered,1,1.2,0.005,1,500.0,True,46558,93.116,10.699999999999816,43690666.666666664,43690666.666666664
4,1,clustered,1,1.4,0.005,1,500.0,True,46805,93.61,10.05999999999983,43690666.666666664,43690666.666666664
4,1,clustered,1,1.6,0.005,1,500.0,True,47007,94.014,9.539999999999841,43690666.666666664,43690666.666666664
4,1,clustered,1,1.8,0.005,1,500.0,True,47174,94.348,9.09999999999985,43690666.666666664,43690666.666666664
4,1,clustered,1,2.0,0.005,1,500.0,True,47317,94.634,8.719999999999859,43690666.666666664,43690666.666666664
4,1,clustered,1,2.2,0.005,1,500.0,True,47440,94.88,8.389999999999866,43690666.666666664,43690666.666666664
4,1,clustered,1,2.4,0.005,1,500.0,True,47548,95.096,8.099999999999872,43690666.666666664,43690666.666666664
4,1,clustered,1,2.6,0.005,1,500.0,True,47643,95.286,7.849999999999877,43690666.666666664,43690666.666666664
4,2,symmetric,0,0.6,0.001,1,100.0,True,6527,65.27,10.669999999999817,34.41923421223958,34.41923421223958
4,2,symmetric,0,0.8,0.001,1,100.0,True,6994,69.94,9.509999999999842,61.16016845703125,61.16016845703125
4,2,symmetric,0,1.0,0.001,1,100.0,True,7313,73.13,8.699999999999859,95.47360026041666,95.47360026041666
4,2,symmetric,0,1.2,0.001,1,100.0,True,7549,75.49,8.079999999999872,137.67693684895832,137.67693684895832
4,2,symmetric,0,1.4,0.001,1,100.0,True,7731,77.31,7.599999999999882,187.22713216145834,187.22713216145834
4,2,symmetric,0,1.6,0.001,1,100.0,True,7878,78.78,7.199999999999891,244.640673828125,244.640673828125
4,2,symmetric,0,1.8,0.001,1,100.0,True,8000,80.0,6.869999999999898,309.4749348958333,309.4749348958333
4,2,symmetric,0,2.0,0.001,1,100.0,True,8103,81.03,6.589999999999904,381.89440104166664,381.89440104166664
4,2,symmetric,0,2.2,0.001,1,100.0,True,8192,81.92,6.339999999999909,462.6333984375,462.6333984375
4,2,symmetric,0,2.4,0.001,1,100.0,True,8269,82.69,6.119999999999914,550.7077473958333,550.7077473958333
4,2,symmetric,0,2.6,0.001,1,100.0,True,8337,83.37,5.929999999999918,646.0830729166667,646.0830729166667
4,2,symmetric,0,0.6,0.005,1,100.0,True,6558,65.58,10.699999999999816,66.52237955729167,66.52237955729167
4,2,symmetric,0,0.8,0.005,1,100.0,True,7007,70.07,9.539999999999841,118.463916015625,118.463916015625
4,2,symmetric,0,1.0,0.005,1,100.0,True,7317,73.17,8.719999999999859,185.276806640625,185.276806640625
4,2,symmetric,0,1.2,0.005,1,100.0,True,7548,75.48,8.109999999999872,266.0895182291667,266.0895182291667
4,2,symmetric,0,1.4,0.005,1,100.0,True,7728,77.28,7.619999999999882,361.0240885416667,361.0240885416667
4,2,symmetric,0,1.6,0.005,1,100.0,True,7873,78.73,7.2199999999998905,473.8556640625,473.8556640625
4,2,symmetric,0,1.8,0.005,1,100.0,True,7995,79.95,6.8899999999998975,600.2158854166667,600.2158854166667
4,2,symmetric,0,2.0,0.005,1,100.0,True,8097,80.97,6.599999999999904,741.1072265625,741.1072265625
4,2,symmetric,0,2.2,0.005,1,100.0,True,8185,81.85,6.349999999999909,896.4643229166667,896.4643229166667
4,2,symmetric,0,2.4,0.005,1,100.0,True,8262,82.62,6.1399999999999135,1064.3580729166667,1064.3580729166667
4,2,symmetric,0,2.6,0.005,1,100.0,True,8331,83.31,5.939999999999918,1252.3833333333332,1252.3833333333332
4,2,symmetric,0,0.6,0.001,1,200.0,True,16527,82.635,10.669999999999817,521.1978515625,521.1978515625
4,2,symmetric,0,0.8,0.001,1,200.0,True,16994,84.97,9.509999999999842,926.4102864583333,926.4102864583333
4,2,symmetric,0,1.0,0.001,1,200.0,True,17313,86.565,8.699999999999859,1443.0020833333333,1443.0020833333333
4,2,symmetric,0,1.2,0.001,1,200.0,True,17549,87.745,8.079999999999872,2084.79140625,2084.79140625
4,2,symmetric,0,1.4,0.001,1,200.0,True,17731,88.655,7.599999999999882,2834.1950520833334,2834.1950520833334
4,2,symmetric,0,1.6,0.001,1,200.0,True,17878,89.39,7.199999999999891,3705.641145833333,3705.641145833333
4,2,symmetric,0,1.8,0.001,1,200.0,True,18000,90.0,6.869999999999898,4678.522916666667,4678.522916666667
4,2,symmetric,0,2.0,0.001,1,200.0,True,18103,90.515,6.589999999999904,5772.008333333333,5772.008333333333
4,2,symmetric,0,2.2,0.001,1,200.0,True,18192,90.96,6.339999999999909,6993.108854166667,6993.108854166667
4,2,symmetric,0,2.4,0.001,1,200.0,True,18269,91.345,6.119999999999914,8339.165625,8339.165625
4,2,symmetric,0,2.6,0.001,1,200.0,True,18337,91.685,5.929999999999918,9792.852083333333,9792.852083333333
4,2,symmetric,0,0.6,0.005,1,200.0,True,16558,82.79,10.699999999999816,7968.903125,7968.903125
4,2,symmetric,0,0.8,0.005,1,200.0,True,17007,85.035,9.539999999999841,14165.639583333334,14165.639583333334
4,2,symmetric,0,1.0,0.005,1,200.0,True,17317,86.585,8.719999999999859,22483.10625,22483.10625
4,2,symmetric,0,1.2,0.005,1,200.0,True,17548,87.74,8.109999999999872,31875.6125,31875.6125
4,2,symmetric,0,1.4,0.005,1,200.0,True,17728,88.64,7.619999999999882,43580.73333333333,43580.73333333333
4,2,symmetric,0,1.6,0.005,1,200.0,True,17873,89.365,7.2199999999998905,56662.558333333334,56662.558333333334
4,2,symmetric,0,1.8,0.005,1,200.0,True,17995,89.975,6.8899999999998975,72070.88333333333,72070.88333333333
4,2,symmetric,0,2.0,0.005,1,200.0,True,18097,90.485,6.599999999999904,89932.425,89932.425
4,2,symmetric,0,2.2,0.005,1,200.0,True,18185,90.925,6.349999999999909,108629.525,108629.525
4,2,symmetric,0,2.4,0.005,1,200.0,True,18262,91.31,6.1399999999999135,127502.45,127502.45
4,2,symmetric,0,2.6,0.005,1,200.0,True,18331,91.655,5.939999999999918,150477.43333333332,150477.43333333332
4,2,symmetric,0,0.6,0.001,1,500.0,True,46527,93.054,10.669999999999817,17590.88333333333,17590.88333333333
4,2,symmetric,0,0.8,0.001,1,500.0,True,46994,93.988,9.509999999999842,31935.1625,31935.1625
4,2,symmetric,0,1.0,0.001,1,500.0,True,47313,94.626,8.699999999999859,49386.6375,49386.6375
4,2,symmetric,0,1.2,0.001,1,500.0,True,47549,95.098,8.079999999999872,70363.53333333333,70363.53333333333
4,2,symmetric,0,1.4,0.001,1,500.0,True,47731,95.462,7.599999999999882,97155.83333333333,97155.83333333333
4,2,symmetric,0,1.6,0.001,1,500.0,True,47878,95.756,7.199999999999891,127740.65,127740.65
4,2,symmetric,0,1.8,0.001,1,500.0,True,48000,96.0,6.869999999999898,160273.3,160273.3
